ORIGIN_AIRPORT_ID,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,20443.0,Island Air Service,35.0,"Kodiak Island, AK: Trident Basin Seaplane Base",18.0,16.0,AK
10056,20443.0,Island Air Service,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",26.0,61.0,AK
10135,19790.0,Delta Air Lines Inc.,724.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,101.0,PA
10135,19977.0,United Air Lines Inc.,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,118.0,PA
10135,20046.0,Air Wisconsin Airlines Corp,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",30.0,1209.0,PA
10135,20304.0,SkyWest Airlines Inc.,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3.0,157.0,PA
10135,20363.0,Endeavor Air Inc.,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",61.0,2479.0,PA
10135,20363.0,Endeavor Air Inc.,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2.0,93.0,PA
10135,20363.0,Endeavor Air Inc.,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",114.0,7146.0,PA
10135,20368.0,Allegiant Air,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",142.0,20960.0,PA
10135,20368.0,Allegiant Air,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",8.0,1015.0,PA
10135,20397.0,PSA Airlines Inc.,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",39.0,2336.0,PA
10135,20397.0,PSA Airlines Inc.,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",51.0,3495.0,PA
10135,20398.0,Envoy Air,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",56.0,2114.0,PA
10135,20500.0,GoJet Airlines LLC d/b/a United Express,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",29.0,1208.0,PA
10136,19805.0,American Airlines Inc.,614.0,"Abilene, TX: Abilene Regional",4.0,546.0,TX
10136,20304.0,SkyWest Airlines Inc.,629.0,"Abilene, TX: Abilene Regional",58.0,1590.0,TX
10136,20398.0,Envoy Air,673.0,"Abilene, TX: Abilene Regional",5.0,294.0,TX
10136,20398.0,Envoy Air,675.0,"Abilene, TX: Abilene Regional",174.0,5680.0,TX
10136,20398.0,Envoy Air,676.0,"Abilene, TX: Abilene Regional",16.0,494.0,TX
10139,20331.0,Bering Air Inc.,194.0,"Ambler, AK: Ambler River",5.0,8.0,AK
10139,20331.0,Bering Air Inc.,415.0,"Ambler, AK: Ambler River",63.0,225.0,AK
10139,20333.0,Wright Air Service,416.0,"Ambler, AK: Ambler River",1.0,0.0,AK
10140,19393.0,Southwest Airlines Co.,612.0,"Albuquerque, NM: Albuquerque International Sunport",340.0,44708.0,NM
10140,19393.0,Southwest Airlines Co.,614.0,"Albuquerque, NM: Albuquerque International Sunport",152.0,24504.0,NM
10140,19393.0,Southwest Airlines Co.,838.0,"Albuquerque, NM: Albuquerque International Sunport",36.0,5716.0,NM
10140,19687.0,Horizon Air,673.0,"Albuquerque, NM: Albuquerque International Sunport",17.0,1218.0,NM
10140,19790.0,Delta Air Lines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",35.0,4563.0,NM
10140,19790.0,Delta Air Lines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",23.0,2713.0,NM
10140,19790.0,Delta Air Lines Inc.,699.0,"Albuquerque, NM: Albuquerque International Sunport",39.0,6616.0,NM
10140,19790.0,Delta Air Lines Inc.,888.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,176.0,NM
10140,19805.0,American Airlines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",134.0,20547.0,NM
10140,19805.0,American Airlines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",26.0,3690.0,NM
10140,19805.0,American Airlines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",23.0,2832.0,NM
10140,19805.0,American Airlines Inc.,699.0,"Albuquerque, NM: Albuquerque International Sunport",6.0,971.0,NM
10140,19805.0,American Airlines Inc.,838.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,151.0,NM
10140,19930.0,Alaska Airlines Inc.,634.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,331.0,NM
10140,19930.0,Alaska Airlines Inc.,888.0,"Albuquerque, NM: Albuquerque International Sunport",28.0,4847.0,NM
10140,19977.0,United Air Lines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,266.0,NM
10140,19977.0,United Air Lines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,119.0,NM
10140,19977.0,United Air Lines Inc.,839.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,170.0,NM
10140,20304.0,SkyWest Airlines Inc.,629.0,"Albuquerque, NM: Albuquerque International Sunport",57.0,2538.0,NM
10140,20304.0,SkyWest Airlines Inc.,631.0,"Albuquerque, NM: Albuquerque International Sunport",81.0,4429.0,NM
10140,20304.0,SkyWest Airlines Inc.,673.0,"Albuquerque, NM: Albuquerque International Sunport",228.0,14884.0,NM
10140,20368.0,Allegiant Air,698.0,"Albuquerque, NM: Albuquerque International Sunport",16.0,2055.0,NM
10140,20378.0,Mesa Airlines Inc.,638.0,"Albuquerque, NM: Albuquerque International Sunport",156.0,10556.0,NM
10140,20378.0,Mesa Airlines Inc.,673.0,"Albuquerque, NM: Albuquerque International Sunport",32.0,2297.0,NM
10140,20398.0,Envoy Air,673.0,"Albuquerque, NM: Albuquerque International Sunport",59.0,4279.0,NM
10140,20409.0,JetBlue Airways,694.0,"Albuquerque, NM: Albuquerque International Sunport",24.0,3509.0,NM
10140,20436.0,Frontier Airlines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",6.0,639.0,NM
10140,20436.0,Frontier Airlines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,121.0,NM
10140,20436.0,Frontier Airlines Inc.,699.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,132.0,NM
10140,20436.0,Frontier Airlines Inc.,722.0,"Albuquerque, NM: Albuquerque International Sunport",5.0,677.0,NM
10140,20445.0,CommuteAir LLC dba CommuteAir,675.0,"Albuquerque, NM: Albuquerque International Sunport",90.0,3764.0,NM
10140,20452.0,Republic Airline,673.0,"Albuquerque, NM: Albuquerque International Sunport",8.0,556.0,NM
10140,20452.0,Republic Airline,677.0,"Albuquerque, NM: Albuquerque International Sunport",26.0,1554.0,NM
