DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,7S,20330,Ryan Air f/k/a Arctic Transportation,7S,11535,ELI,"Elim, AK",AK,15478,UNK,"Unalakleet, AK",AK,412,4,G
0.00,0.00,9K,20253,Cape Air,9K,10154,ACK,"Nantucket, MA",MA,12197,HPN,"White Plains, NY",NY,125,4,F
0.00,0.00,9K,20253,Cape Air,9K,10721,BOS,"Boston, MA",MA,14321,PWM,"Portland, ME",ME,125,4,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,10154,ACK,"Nantucket, MA",MA,125,4,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,13541,MVY,"Martha's Vineyard, MA",MA,125,4,F
0.00,0.00,9K,20253,Cape Air,9K,13541,MVY,"Martha's Vineyard, MA",MA,12197,HPN,"White Plains, NY",NY,125,4,F
0.00,0.00,9K,20253,Cape Air,9K,14321,PWM,"Portland, ME",ME,10721,BOS,"Boston, MA",MA,125,4,F
0.00,0.00,9K,20253,Cape Air,9K,15027,STX,"Christiansted, VI",VI,15626,VQS,"Vieques, PR",PR,125,4,F
0.00,0.00,9K,20253,Cape Air,9K,15626,VQS,"Vieques, PR",PR,15027,STX,"Christiansted, VI",VI,125,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,10721,BOS,"Boston, MA",MA,11697,FLL,"Fort Lauderdale, FL",FL,724,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,10721,BOS,"Boston, MA",MA,14100,PHL,"Philadelphia, PA",PA,694,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,10721,BOS,"Boston, MA",MA,14635,RSW,"Fort Myers, FL",FL,721,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,11697,FLL,"Fort Lauderdale, FL",FL,10721,BOS,"Boston, MA",MA,724,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,11697,FLL,"Fort Lauderdale, FL",FL,12889,LAS,"Las Vegas, NV",NV,721,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,12889,LAS,"Las Vegas, NV",NV,11697,FLL,"Fort Lauderdale, FL",FL,721,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,13303,MIA,"Miami, FL",FL,12892,LAX,"Los Angeles, CA",CA,694,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,12892,LAX,"Los Angeles, CA",CA,694,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,14100,PHL,"Philadelphia, PA",PA,10721,BOS,"Boston, MA",MA,694,4,F
0.00,0.00,B6,20409,JetBlue Airways,B6,14635,RSW,"Fort Myers, FL",FL,10721,BOS,"Boston, MA",MA,721,4,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11042,CLE,"Cleveland, OH",OH,10397,ATL,"Atlanta, GA",GA,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11109,COS,"Colorado Springs, CO",CO,13871,OMA,"Omaha, NE",NE,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11298,DFW,"Dallas/Fort Worth, TX",TX,14869,SLC,"Salt Lake City, UT",UT,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11648,FCA,"Kalispell, MT",MT,13487,MSP,"Minneapolis, MN",MN,694,4,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11697,FLL,"Fort Lauderdale, FL",FL,13303,MIA,"Miami, FL",FL,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12478,JFK,"New York, NY",NY,11433,DTW,"Detroit, MI",MI,359,4,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12892,LAX,"Los Angeles, CA",CA,13495,MSY,"New Orleans, LA",LA,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13204,MCO,"Orlando, FL",FL,11618,EWR,"Newark, NJ",NJ,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13232,MDW,"Chicago, IL",IL,14112,PIE,"St. Petersburg, FL",FL,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13244,MEM,"Memphis, TN",TN,11042,CLE,"Cleveland, OH",OH,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13341,MKC,"Kansas City, MO",MO,11123,CPS,"St. Louis, MO",MO,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13342,MKE,"Milwaukee, WI",WI,14771,SFO,"San Francisco, CA",CA,622,4,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13487,MSP,"Minneapolis, MN",MN,13577,MYR,"Myrtle Beach, SC",SC,694,4,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13577,MYR,"Myrtle Beach, SC",SC,13487,MSP,"Minneapolis, MN",MN,694,4,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14307,PVD,"Providence, RI",RI,11433,DTW,"Detroit, MI",MI,694,4,F
0.00,0.00,KO,20341,Alaska Central Express,KO,10299,ANC,"Anchorage, AK",AK,10304,ANI,"Aniak, AK",AK,405,4,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10299,ANC,"Anchorage, AK",AK,14919,SNP,"St. Paul, AK",AK,405,4,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10304,ANI,"Aniak, AK",AK,10551,BET,"Bethel, AK",AK,405,4,G
0.00,0.00,KO,20341,Alaska Central Express,KO,12321,ILI,"Iliamna, AK",AK,14273,PTH,"Port Heiden, AK",AK,405,4,G
0.00,0.00,KO,20341,Alaska Central Express,KO,14273,PTH,"Port Heiden, AK",AK,10299,ANC,"Anchorage, AK",AK,405,4,G
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,10613,BID,"Block Island, RI",RI,15855,WST,"Westerly, RI",RI,079,4,F
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,15855,WST,"Westerly, RI",RI,10613,BID,"Block Island, RI",RI,079,4,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,10423,AUS,"Austin, TX",TX,11618,EWR,"Newark, NJ",NJ,888,4,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,11618,EWR,"Newark, NJ",NJ,10423,AUS,"Austin, TX",TX,888,4,F
0.00,0.00,WN,19393,Southwest Airlines Co.,WN,10140,ABQ,"Albuquerque, NM",NM,14679,SAN,"San Diego, CA",CA,614,4,F
0.00,0.00,WN,19393,Southwest Airlines Co.,WN,10257,ALB,"Albany, NY",NY,13204,MCO,"Orlando, FL",FL,838,4,F
