DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,1BQ,21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,11278,DCA,"Washington, DC",VA,14307,PVD,"Providence, RI",RI,625,10,P
0.00,0.00,1BQ,21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,11423,DSM,"Des Moines, IA",IA,11618,EWR,"Newark, NJ",NJ,626,10,L
0.00,0.00,1BQ,21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,11423,DSM,"Des Moines, IA",IA,11977,GRB,"Green Bay, WI",WI,626,10,L
0.00,0.00,1BQ,21492,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,11423,DSM,"Des Moines, IA",IA,14307,PVD,"Providence, RI",RI,626,10,L
0.00,0.00,9K,20253,Cape Air,9K,10154,ACK,"Nantucket, MA",MA,12197,HPN,"White Plains, NY",NY,125,10,F
0.00,0.00,9K,20253,Cape Air,9K,11126,CPX,"Culebra, PR",PR,14843,SJU,"San Juan, PR",PR,125,10,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,10154,ACK,"Nantucket, MA",MA,125,10,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,13541,MVY,"Martha's Vineyard, MA",MA,125,10,F
0.00,0.00,9K,20253,Cape Air,9K,13541,MVY,"Martha's Vineyard, MA",MA,12197,HPN,"White Plains, NY",NY,125,10,F
0.00,0.00,9K,20253,Cape Air,9K,14321,PWM,"Portland, ME",ME,10721,BOS,"Boston, MA",MA,125,10,F
0.00,0.00,9K,20253,Cape Air,9K,14843,SJU,"San Juan, PR",PR,11126,CPX,"Culebra, PR",PR,125,10,F
0.00,0.00,9K,20253,Cape Air,9K,15027,STX,"Christiansted, VI",VI,14843,SJU,"San Juan, PR",PR,125,10,F
