ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
14321,PWM,ME,Portland International Jetport,Portland,20496.0,21936.0,33190.0,51376.0,60864.0,92718.0,119129.0,126398.0,101713.0,105713.0,64146.0,55593.0,853272.0
14332,PYM,MA,Plymouth Municipal,Plymouth,,,,,,,,,,12.0,,,12.0
14412,QQB,AK,Keyes Point Airport,Keyes Point,,,,,,,,9.0,,,,,9.0
14457,RAP,SD,Rapid City Regional,Rapid City,11324.0,11632.0,16731.0,17120.0,27896.0,41621.0,49954.0,46108.0,38477.0,30835.0,23631.0,24035.0,339364.0
14468,RBH,AK,Brooks Lodge Airport,Brooks Lodge,,,,,,633.0,2824.0,,,,,,3457.0
14474,RBY,AK,Ruby Airport,Ruby,135.0,106.0,214.0,185.0,277.0,366.0,316.0,234.0,272.0,235.0,246.0,206.0,2792.0
14477,RCE,WA,Roche Harbor Airport,Roche Harbor,,,3.0,95.0,356.0,640.0,1182.0,2876.0,471.0,202.0,,21.0,5846.0
14485,RDB,AK,Red Dog Airport,Red Dog,,,,,,,0.0,,,0.0,,,0.0
14487,RDD,CA,Redding Municipal,Redding,970.0,960.0,1652.0,2008.0,3137.0,6282.0,7583.0,6612.0,6898.0,7035.0,7594.0,7537.0,58268.0
14489,RDM,OR,Roberts Field,Bend/Redmond,16482.0,17866.0,27136.0,27610.0,34349.0,42005.0,51506.0,48549.0,40209.0,40495.0,39080.0,36996.0,422283.0
14492,RDU,NC,Raleigh-Durham International,Raleigh/Durham,136998.0,144593.0,242403.0,290085.0,375782.0,438518.0,475585.0,421402.0,388572.0,454416.0,461187.0,466674.0,4296215.0
14493,RDV,AK,Red Devil Airport,Red Devil,1.0,5.0,1.0,3.0,7.0,2.0,1.0,1.0,4.0,1.0,3.0,5.0,34.0
14512,RFD,IL,Chicago/Rockford International,Rockford,5852.0,6713.0,12453.0,6217.0,6121.0,10253.0,10080.0,9113.0,7303.0,9500.0,9696.0,10853.0,104154.0
14520,RHI,WI,Rhinelander/Oneida County,Rhinelander,1068.0,1013.0,1424.0,1162.0,1437.0,2462.0,5013.0,4807.0,2769.0,1885.0,1677.0,1522.0,26239.0
