DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,4B,21599,Boutique Air,4B,10693,BNA,"Nashville, TN",TN,13484,MSL,"Muscle Shoals, AL",AL,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,10925,CDR,"Chadron, NE",NE,11292,DEN,"Denver, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11292,DEN,"Denver, CO",CO,10925,CDR,"Chadron, NE",NE,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11298,DFW,"Dallas/Fort Worth, TX",TX,11298,DFW,"Dallas/Fort Worth, TX",TX,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11298,DFW,"Dallas/Fort Worth, TX",TX,11298,DFW,"Dallas/Fort Worth, TX",TX,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11931,GLH,"Greenville, MS",MS,13495,MSY,"New Orleans, LA",LA,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,12889,LAS,"Las Vegas, NV",NV,13194,MCE,"Merced, CA",CA,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,13194,MCE,"Merced, CA",CA,12889,LAS,"Las Vegas, NV",NV,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,13484,MSL,"Muscle Shoals, AL",AL,10693,BNA,"Nashville, TN",TN,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,13495,MSY,"New Orleans, LA",LA,11931,GLH,"Greenville, MS",MS,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,14057,PDX,"Portland, OR",OR,14489,RDM,"Bend/Redmond, OR",OR,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,14489,RDM,"Bend/Redmond, OR",OR,14057,PDX,"Portland, OR",OR,458,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,11267,DAY,"Dayton, OH",OH,13487,MSP,"Minneapolis, MN",MN,631,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,11433,DTW,"Detroit, MI",MI,14321,PWM,"Portland, ME",ME,631,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,13487,MSP,"Minneapolis, MN",MN,11267,DAY,"Dayton, OH",OH,631,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,13487,MSP,"Minneapolis, MN",MN,15016,STL,"St. Louis, MO",MO,631,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,14321,PWM,"Portland, ME",ME,11433,DTW,"Detroit, MI",MI,631,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,15016,STL,"St. Louis, MO",MO,13487,MSP,"Minneapolis, MN",MN,631,9,F
0.00,0.00,B6,20409,JetBlue Airways,B6,10800,BUR,"Burbank, CA",CA,12478,JFK,"New York, NY",NY,699,9,F
0.00,0.00,B6,20409,JetBlue Airways,B6,12478,JFK,"New York, NY",NY,10423,AUS,"Austin, TX",TX,694,9,F
0.00,0.00,C5,20445,CommuteAir LLC dba CommuteAir,C5,11618,EWR,"Newark, NJ",NJ,13577,MYR,"Myrtle Beach, SC",SC,675,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,13487,MSP,"Minneapolis, MN",MN,624,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,13662,NGF,"Kaneohe, HI",HI,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,14057,PDX,"Portland, OR",OR,624,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10408,ATW,"Appleton, WI",WI,11977,GRB,"Green Bay, WI",WI,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10821,BWI,"Baltimore, MD",MD,14869,SLC,"Salt Lake City, UT",UT,888,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11433,DTW,"Detroit, MI",MI,10408,ATW,"Appleton, WI",WI,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11433,DTW,"Detroit, MI",MI,13487,MSP,"Minneapolis, MN",MN,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11977,GRB,"Green Bay, WI",WI,11433,DTW,"Detroit, MI",MI,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12163,HMN,"Alamogordo, NM",NM,12264,IAD,"Washington, DC",VA,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12264,IAD,"Washington, DC",VA,12163,HMN,"Alamogordo, NM",NM,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12264,IAD,"Washington, DC",VA,15620,VOK,"Camp Douglas, WI",WI,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12339,IND,"Indianapolis, IN",IN,14747,SEA,"Seattle, WA",WA,696,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12478,JFK,"New York, NY",NY,12264,IAD,"Washington, DC",VA,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12892,LAX,"Los Angeles, CA",CA,13495,MSY,"New Orleans, LA",LA,699,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13487,MSP,"Minneapolis, MN",MN,10397,ATL,"Atlanta, GA",GA,624,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13495,MSY,"New Orleans, LA",LA,12892,LAX,"Los Angeles, CA",CA,699,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14057,PDX,"Portland, OR",OR,10397,ATL,"Atlanta, GA",GA,624,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14107,PHX,"Phoenix, AZ",AZ,13487,MSP,"Minneapolis, MN",MN,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14747,SEA,"Seattle, WA",WA,12339,IND,"Indianapolis, IN",IN,696,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14747,SEA,"Seattle, WA",WA,12478,JFK,"New York, NY",NY,696,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14869,SLC,"Salt Lake City, UT",UT,10821,BWI,"Baltimore, MD",MD,888,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14869,SLC,"Salt Lake City, UT",UT,14747,SEA,"Seattle, WA",WA,696,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14908,SNA,"Santa Ana, CA",CA,11618,EWR,"Newark, NJ",NJ,622,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,15620,VOK,"Camp Douglas, WI",WI,12264,IAD,"Washington, DC",VA,626,9,L
0.00,0.00,KO,20341,Alaska Central Express,KO,10299,ANC,"Anchorage, AK",AK,10304,ANI,"Aniak, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10304,ANI,"Aniak, AK",AK,10551,BET,"Bethel, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10551,BET,"Bethel, AK",AK,10299,ANC,"Anchorage, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,12321,ILI,"Iliamna, AK",AK,14273,PTH,"Port Heiden, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,14273,PTH,"Port Heiden, AK",AK,10299,ANC,"Anchorage, AK",AK,405,9,G
0.00,0.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,13796,OAK,"Oakland, CA",CA,13264,MFR,"Medford, OR",OR,674,9,F
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,10613,BID,"Block Island, RI",RI,15855,WST,"Westerly, RI",RI,079,9,F
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,15855,WST,"Westerly, RI",RI,10613,BID,"Block Island, RI",RI,079,9,F
0.00,0.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,"Minneapolis, MN",MN,13495,MSY,"New Orleans, LA",LA,614,9,F
0.00,0.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,SY,13495,MSY,"New Orleans, LA",LA,13487,MSP,"Minneapolis, MN",MN,614,9,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,11618,EWR,"Newark, NJ",NJ,14492,RDU,"Raleigh/Durham, NC",NC,614,9,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,12264,IAD,"Washington, DC",VA,13495,MSY,"New Orleans, LA",LA,614,9,F
0.00,0.00,WN,19393,Southwest Airlines Co.,WN,10423,AUS,"Austin, TX",TX,13495,MSY,"New Orleans, LA",LA,612,9,F
0.00,0.00,WN,19393,Southwest Airlines Co.,WN,10423,AUS,"Austin, TX",TX,13495,MSY,"New Orleans, LA",LA,614,9,F
0.00,0.00,WN,19393,Southwest Airlines Co.,WN,10423,AUS,"Austin, TX",TX,13495,MSY,"New Orleans, LA",LA,838,9,F
