ORIGIN_AIRPORT_ID,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,9056.0,,,96352.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,52.0,60.0,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,254.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,181.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,139.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,0.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19977.0,United Air Lines Inc.,614,Boeing 737-800,213.0,204.0,801.0,610.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19977.0,United Air Lines Inc.,622,Boeing 757-200,126.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19977.0,United Air Lines Inc.,634,Boeing 737-900,32.0,,,166.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,113.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,161.0,34.0,51.0,145.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1850.0,3784.0,3162.0,1755.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,50508.0,12191.0,40063.0,46072.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,24638.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,13037.0,36.0,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,4253.0,1372.0,95.0,5642.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,751.0,433.0,,564.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,95569.0,46741.0,81874.0,9528.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20366.0,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,1722.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20366.0,ExpressJet Airlines LLC d/b/a aha!,631,Canadair RJ-700,669.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,15066.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,57803.0,23587.0,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,12251.0,7309.0,9002.0,12391.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1543.0,,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,27898.0,19852.0,20414.0,5722.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,1063.0,9980.0,29391.0,41105.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20398.0,Envoy Air,673,Embraer ERJ-175,47267.0,34958.0,28492.0,29743.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20398.0,Envoy Air,675,Embraer-145,2124.0,6126.0,9351.0,12055.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20398.0,Envoy Air,676,Embraer-140,16086.0,4731.0,1266.0,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20452.0,Republic Airline,673,Embraer ERJ-175,5601.0,153.0,98.0,0.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20452.0,Republic Airline,677,Embraer-Emb-170,7218.0,121.0,,
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",21477.0,Via Airlines d/b/a Sterling Airways,675,Embraer-145,311.0,,,
10785,BTV,"Burlington, VT: Burlington International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,6367.0,,,16497.0
10785,BTV,"Burlington, VT: Burlington International",19790.0,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,12098.0,289.0,,
10785,BTV,"Burlington, VT: Burlington International",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,4351.0,,,
10785,BTV,"Burlington, VT: Burlington International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,6528.0,,,5044.0
10785,BTV,"Burlington, VT: Burlington International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,20254.0,,,8359.0
10785,BTV,"Burlington, VT: Burlington International",19977.0,United Air Lines Inc.,614,Boeing 737-800,6566.0,3050.0,1301.0,16156.0
10785,BTV,"Burlington, VT: Burlington International",19977.0,United Air Lines Inc.,622,Boeing 757-200,137.0,,,
10785,BTV,"Burlington, VT: Burlington International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,13007.0,770.0,3654.0,17436.0
10785,BTV,"Burlington, VT: Burlington International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,15192.0,1225.0,9271.0,40328.0
10785,BTV,"Burlington, VT: Burlington International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,3820.0,,166.0,10575.0
10785,BTV,"Burlington, VT: Burlington International",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,10777.0,12892.0,41599.0,13974.0
10785,BTV,"Burlington, VT: Burlington International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,11071.0,132.0,2650.0,185.0
10785,BTV,"Burlington, VT: Burlington International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,12445.0,751.0,2787.0,650.0
10785,BTV,"Burlington, VT: Burlington International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,3235.0,3706.0,890.0,13910.0
10785,BTV,"Burlington, VT: Burlington International",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,67292.0,14158.0,14622.0,
10785,BTV,"Burlington, VT: Burlington International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,340.0,2225.0,7528.0,7537.0
10785,BTV,"Burlington, VT: Burlington International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,71060.0,25202.0,53763.0,85997.0
10785,BTV,"Burlington, VT: Burlington International",20366.0,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,2523.0,,,
10785,BTV,"Burlington, VT: Burlington International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,27815.0,4745.0,,
10785,BTV,"Burlington, VT: Burlington International",20378.0,Mesa Airlines Inc.,631,Canadair RJ-700,37830.0,9611.0,753.0,
10785,BTV,"Burlington, VT: Burlington International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,800.0,109.0,4206.0,7761.0
10785,BTV,"Burlington, VT: Burlington International",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,532.0,,,
10785,BTV,"Burlington, VT: Burlington International",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,811.0,14498.0,36885.0,31247.0
10785,BTV,"Burlington, VT: Burlington International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,54178.0,32863.0,71353.0,66533.0
10785,BTV,"Burlington, VT: Burlington International",20409.0,JetBlue Airways,678,Embraer 190,83206.0,18415.0,21799.0,55058.0
10785,BTV,"Burlington, VT: Burlington International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,1568.0,1030.0,292.0,678.0
10785,BTV,"Burlington, VT: Burlington International",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,177.0,,45.0,120.0
10785,BTV,"Burlington, VT: Burlington International",20427.0,Piedmont Airlines,675,Embraer-145,37499.0,11178.0,18200.0,9423.0
10785,BTV,"Burlington, VT: Burlington International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,6563.0,2225.0,4039.0,2408.0
10785,BTV,"Burlington, VT: Burlington International",20436.0,Frontier Airlines Inc.,698,Airbus Industrie A319,276.0,,,
10785,BTV,"Burlington, VT: Burlington International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,648.0,82.0,1306.0,1236.0
10785,BTV,"Burlington, VT: Burlington International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,14017.0,6270.0,8104.0,8451.0
10785,BTV,"Burlington, VT: Burlington International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,42635.0,17322.0,5514.0,11434.0
10785,BTV,"Burlington, VT: Burlington International",20452.0,Republic Airline,673,Embraer ERJ-175,92568.0,25174.0,28417.0,55033.0
10785,BTV,"Burlington, VT: Burlington International",20452.0,Republic Airline,677,Embraer-Emb-170,12944.0,2689.0,12523.0,16303.0
10785,BTV,"Burlington, VT: Burlington International",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,4343.0,362.0,,
10785,BTV,"Burlington, VT: Burlington International",20500.0,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,499.0,312.0,,
10785,BTV,"Burlington, VT: Burlington International",21599.0,Boutique Air,479,Pilatus PC-12,1.0,,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,462640.0,180516.0,221007.0,282942.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,247857.0,61677.0,208013.0,224103.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,4520.0,,30343.0,25474.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,48154.0,19406.0,23093.0,76314.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,2714.0,411.0,308.0,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,127720.0,393.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19790.0,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,78177.0,31269.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,14054.0,6137.0,35276.0,23094.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,4833.0,65.0,20448.0,18564.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19805.0,American Airlines Inc.,614,Boeing 737-800,19517.0,16387.0,5462.0,36888.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,43634.0,6304.0,34441.0,61328.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,78573.0,23182.0,62152.0,53602.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,19098.0,416.0,4383.0,54465.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,10936.0,3301.0,3236.0,8215.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,614,Boeing 737-800,21604.0,1509.0,8426.0,40712.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,622,Boeing 757-200,310.0,,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,626,Boeing 767-300/300ER,56.0,,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,634,Boeing 737-900,157.0,,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,25802.0,236.0,13888.0,20542.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,10104.0,3109.0,8168.0,13874.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,21292.0,520.0,2410.0,22727.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,26509.0,15150.0,26429.0,16052.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20237.0,Trans States Airlines,675,Embraer-145,8319.0,1920.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,3191.0,2769.0,1108.0,2257.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,11105.0,1484.0,3228.0,4877.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,37058.0,790.0,1499.0,4186.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,14511.0,1022.0,2452.0,1614.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,106.0,119.0,4889.0,171.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,819.0,1729.0,1306.0,2585.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,176505.0,53275.0,63973.0,141712.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20366.0,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,678.0,,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,29895.0,5483.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20378.0,Mesa Airlines Inc.,631,Canadair RJ-700,33758.0,1043.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,2579.0,563.0,4082.0,8322.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,18273.0,3200.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,6532.0,9398.0,16905.0,47496.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,13023.0,5111.0,14277.0,47484.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20398.0,Envoy Air,631,Canadair RJ-700,4791.0,,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20398.0,Envoy Air,673,Embraer ERJ-175,79391.0,32063.0,38755.0,27156.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20398.0,Envoy Air,675,Embraer-145,778.0,1589.0,2548.0,4178.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20398.0,Envoy Air,676,Embraer-140,83.0,88.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20409.0,JetBlue Airways,678,Embraer 190,253134.0,45074.0,98485.0,125216.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,132605.0,40032.0,55873.0,101085.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,1383.0,387.0,1319.0,2706.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20427.0,Piedmont Airlines,675,Embraer-145,51919.0,16535.0,30790.0,3677.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,23441.0,4860.0,15161.0,22482.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20436.0,Frontier Airlines Inc.,698,Airbus Industrie A319,3011.0,289.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,73476.0,15469.0,46951.0,50513.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,42414.0,23427.0,47644.0,148213.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,56143.0,11610.0,17884.0,21571.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20452.0,Republic Airline,673,Embraer ERJ-175,67029.0,34402.0,121586.0,37028.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20452.0,Republic Airline,677,Embraer-Emb-170,27548.0,10203.0,16675.0,33060.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,50.0,5986.0,33236.0,15743.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,12408.0,1269.0,,
10792,BUF,"Buffalo, NY: Buffalo Niagara International",20500.0,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,6969.0,2026.0,,
10800,BUR,"Burbank, CA: Bob Hope",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,1949054.0,627826.0,973209.0,2014078.0
10800,BUR,"Burbank, CA: Bob Hope",19393.0,Southwest Airlines Co.,614,Boeing 737-800,191985.0,77607.0,236588.0,75360.0
10800,BUR,"Burbank, CA: Bob Hope",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,6407.0,,26312.0,9548.0
10800,BUR,"Burbank, CA: Bob Hope",19687.0,Horizon Air,673,Embraer ERJ-175,19573.0,,,149.0
10800,BUR,"Burbank, CA: Bob Hope",19790.0,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,34938.0,8644.0,,
10800,BUR,"Burbank, CA: Bob Hope",19805.0,American Airlines Inc.,614,Boeing 737-800,71285.0,49541.0,92410.0,112492.0
10800,BUR,"Burbank, CA: Bob Hope",19805.0,American Airlines Inc.,698,Airbus Industrie A319,12225.0,2787.0,5955.0,6627.0
10800,BUR,"Burbank, CA: Bob Hope",19930.0,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,1092.0,359.0,1349.0,7129.0
10800,BUR,"Burbank, CA: Bob Hope",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,26848.0,6108.0,23684.0,13901.0
10800,BUR,"Burbank, CA: Bob Hope",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,458.0,305.0,1678.0,2541.0
10800,BUR,"Burbank, CA: Bob Hope",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,79483.0,18302.0,41537.0,65386.0
10800,BUR,"Burbank, CA: Bob Hope",19930.0,Alaska Airlines Inc.,698,Airbus Industrie A319,52494.0,887.0,,
10800,BUR,"Burbank, CA: Bob Hope",19930.0,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,776.0,101.0,299.0,1045.0
10800,BUR,"Burbank, CA: Bob Hope",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,40223.0,28674.0,90425.0,104063.0
10800,BUR,"Burbank, CA: Bob Hope",19977.0,United Air Lines Inc.,614,Boeing 737-800,8024.0,,,1644.0
10800,BUR,"Burbank, CA: Bob Hope",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,25288.0,8416.0,911.0,17598.0
10800,BUR,"Burbank, CA: Bob Hope",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,36260.0,4139.0,3151.0,32191.0
10800,BUR,"Burbank, CA: Bob Hope",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,75739.0,25991.0,14130.0,33512.0
10800,BUR,"Burbank, CA: Bob Hope",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,17393.0,10705.0,39867.0,16196.0
10800,BUR,"Burbank, CA: Bob Hope",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,10487.0,16.0,150.0,
10800,BUR,"Burbank, CA: Bob Hope",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,156214.0,68537.0,116035.0,126222.0
10800,BUR,"Burbank, CA: Bob Hope",20378.0,Mesa Airlines Inc.,629,Canadair RJ-200ER /RJ-440,276.0,50.0,,
10800,BUR,"Burbank, CA: Bob Hope",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,65530.0,31584.0,20647.0,23588.0
10800,BUR,"Burbank, CA: Bob Hope",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,116856.0,10061.0,1012.0,24761.0
10800,BUR,"Burbank, CA: Bob Hope",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,433.0,14700.0,2455.0,1361.0
10800,BUR,"Burbank, CA: Bob Hope",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,191.0,8106.0,7426.0,33893.0
10800,BUR,"Burbank, CA: Bob Hope",20416.0,Spirit Air Lines,698,Airbus Industrie A319,36999.0,13670.0,35.0,2105.0
10800,BUR,"Burbank, CA: Bob Hope",21167.0,Compass Airlines,673,Embraer ERJ-175,17248.0,,,
10800,BUR,"Burbank, CA: Bob Hope",21894.0,"ADVANCED AIR, LLC",458,Beechcraft Super King Air,10.0,,,68.0
10800,BUR,"Burbank, CA: Bob Hope",21894.0,"ADVANCED AIR, LLC",479,Pilatus PC-12,43.0,,32.0,3.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,5623965.0,2387364.0,3614342.0,3831546.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19393.0,Southwest Airlines Co.,614,Boeing 737-800,2789916.0,1338135.0,2616654.0,3433911.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,75261.0,,282710.0,337023.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,1411.0,38548.0,6505.0,11935.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,118.0,275.0,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,85889.0,59528.0,83671.0,26247.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,1071.0,229.0,606.0,47333.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,237750.0,45593.0,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,152787.0,13458.0,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,687,Airbus Industrie A330-300/333,242.0,,253.0,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,103538.0,4733.0,25681.0,38007.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,31489.0,28891.0,29599.0,38539.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,17658.0,9631.0,48803.0,106465.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,209.0,,1513.0,1761.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,328176.0,82392.0,359864.0,426518.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,614,Boeing 737-800,401474.0,179104.0,315109.0,234669.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,622,Boeing 757-200,257.0,,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,626,Boeing 767-300/300ER,200.0,,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,627,Boeing 777-200ER/200LR/233LR,224.0,,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,3412.0,,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,678,Embraer 190,92.0,42.0,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,687,Airbus Industrie A330-300/333,181.0,,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,165498.0,23193.0,46664.0,9932.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,696,Airbus Industrie A330-200,0.0,,,
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,698,Airbus Industrie A319,102885.0,54300.0,61254.0,44434.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,142300.0,72185.0,59987.0,210541.0
