ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,35.0,"Kodiak Island, AK: Trident Basin Seaplane Base",16.0,7.0,AK
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",14.0,23.0,AK
10135,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3.0,14.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",27.0,116.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",25.0,962.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",35.0,1046.0,PA
10135,673.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",12.0,158.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",22.0,499.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",40.0,3525.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3.0,369.0,PA
10136,673.0,"Abilene, TX: Abilene Regional",1.0,9.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",47.0,890.0,TX
10136,676.0,"Abilene, TX: Abilene Regional",44.0,724.0,TX
10139,412.0,"Ambler, AK: Ambler River",3.0,0.0,AK
10139,415.0,"Ambler, AK: Ambler River",32.0,61.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",62.0,48.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",49.0,72.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",202.0,7763.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",78.0,3444.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",3.0,30.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",19.0,514.0,NM
10140,634.0,"Albuquerque, NM: Albuquerque International Sunport",12.0,606.0,NM
