ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",15.0,15.0,AK
10135,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",57.0,1913.0,PA
10135,608.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",29.0,2496.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",81.0,2392.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",8.0,514.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",118.0,6864.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",112.0,3551.0,PA
10135,676.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,23.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",90.0,13740.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",23.0,3090.0,PA
10136,614.0,"Abilene, TX: Abilene Regional",1.0,150.0,TX
10136,673.0,"Abilene, TX: Abilene Regional",1.0,27.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",44.0,1618.0,TX
10136,676.0,"Abilene, TX: Abilene Regional",107.0,3554.0,TX
10136,698.0,"Abilene, TX: Abilene Regional",1.0,125.0,TX
10139,194.0,"Ambler, AK: Ambler River",5.0,7.0,AK
10139,415.0,"Ambler, AK: Ambler River",48.0,187.0,AK
10139,416.0,"Ambler, AK: Ambler River",24.0,57.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",69.0,306.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",54.0,248.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",664.0,71641.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",254.0,31191.0,NM
10140,622.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,360.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",64.0,2771.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",41.0,1882.0,NM
10140,634.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,87.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",132.0,7849.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",387.0,23295.0,NM
10140,675.0,"Albuquerque, NM: Albuquerque International Sunport",74.0,3524.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",81.0,9335.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",116.0,10472.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",51.0,8304.0,NM
10140,721.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,96.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",8.0,993.0,NM
10140,888.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,146.0,NM
10141,629.0,"Aberdeen, SD: Aberdeen Regional",59.0,2293.0,SD
10146,629.0,"Albany, GA: Southwest Georgia Regional",81.0,3036.0,GA
10146,638.0,"Albany, GA: Southwest Georgia Regional",1.0,67.0,GA
10154,125.0,"Nantucket, MA: Nantucket Memorial",440.0,1662.0,MA
10155,631.0,"Waco, TX: Waco Regional",9.0,134.0,TX
10155,673.0,"Waco, TX: Waco Regional",6.0,220.0,TX
10155,675.0,"Waco, TX: Waco Regional",38.0,1085.0,TX
10155,676.0,"Waco, TX: Waco Regional",78.0,2487.0,TX
10157,629.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",138.0,5035.0,CA
10157,673.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",35.0,1953.0,CA
10158,694.0,"Atlantic City, NJ: Atlantic City International",45.0,6686.0,NJ
10158,698.0,"Atlantic City, NJ: Atlantic City International",42.0,5225.0,NJ
10158,699.0,"Atlantic City, NJ: Atlantic City International",195.0,36681.0,NJ
10158,722.0,"Atlantic City, NJ: Atlantic City International",5.0,672.0,NJ
10165,612.0,"Adak Island, AK: Adak",8.0,134.0,AK
10170,79.0,"Kodiak, AK: Kodiak Airport",131.0,154.0,AK
10170,405.0,"Kodiak, AK: Kodiak Airport",1.0,0.0,AK
10170,416.0,"Kodiak, AK: Kodiak Airport",33.0,128.0,AK
10170,432.0,"Kodiak, AK: Kodiak Airport",8.0,84.0,AK
10170,483.0,"Kodiak, AK: Kodiak Airport",44.0,627.0,AK
10170,612.0,"Kodiak, AK: Kodiak Airport",44.0,3049.0,AK
10170,614.0,"Kodiak, AK: Kodiak Airport",2.0,128.0,AK
10184,416.0,"Allakaket, AK: Allakaket Airport",47.0,224.0,AK
10185,629.0,"Alexandria, LA: Alexandria International",104.0,3885.0,LA
10185,675.0,"Alexandria, LA: Alexandria International",80.0,2704.0,LA
10185,676.0,"Alexandria, LA: Alexandria International",74.0,2652.0,LA
10204,40.0,"Angoon, AK: Angoon Seaplane Base",13.0,18.0,AK
10204,416.0,"Angoon, AK: Angoon Seaplane Base",34.0,122.0,AK
10208,608.0,"Augusta, GA: Augusta Regional at Bush Field",46.0,4380.0,GA
10208,622.0,"Augusta, GA: Augusta Regional at Bush Field",1.0,183.0,GA
10208,629.0,"Augusta, GA: Augusta Regional at Bush Field",93.0,3913.0,GA
10208,631.0,"Augusta, GA: Augusta Regional at Bush Field",43.0,2377.0,GA
10208,638.0,"Augusta, GA: Augusta Regional at Bush Field",123.0,6938.0,GA
10208,656.0,"Augusta, GA: Augusta Regional at Bush Field",1.0,124.0,GA
