ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,35.0,"Kodiak Island, AK: Trident Basin Seaplane Base",11.0,13.0,AK
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",37.0,63.0,AK
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",34.0,853.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",8.0,457.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",47.0,2595.0,PA
10135,673.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,43.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",29.0,995.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",102.0,7155.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",12.0,908.0,PA
10136,614.0,"Abilene, TX: Abilene Regional",3.0,374.0,TX
10136,673.0,"Abilene, TX: Abilene Regional",1.0,67.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",62.0,1910.0,TX
10136,676.0,"Abilene, TX: Abilene Regional",69.0,1920.0,TX
10139,194.0,"Ambler, AK: Ambler River",1.0,4.0,AK
10139,412.0,"Ambler, AK: Ambler River",1.0,0.0,AK
10139,415.0,"Ambler, AK: Ambler River",41.0,88.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",62.0,136.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",48.0,117.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",441.0,24075.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",231.0,14600.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",61.0,1433.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",57.0,1915.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",27.0,1090.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",221.0,7596.0,NM
10140,675.0,"Albuquerque, NM: Albuquerque International Sunport",9.0,249.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",34.0,2125.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",49.0,2235.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,164.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",5.0,347.0,NM
10141,629.0,"Aberdeen, SD: Aberdeen Regional",62.0,1006.0,SD
10146,629.0,"Albany, GA: Southwest Georgia Regional",31.0,711.0,GA
10154,125.0,"Nantucket, MA: Nantucket Memorial",760.0,2835.0,MA
10154,416.0,"Nantucket, MA: Nantucket Memorial",88.0,283.0,MA
10154,479.0,"Nantucket, MA: Nantucket Memorial",127.0,647.0,MA
10154,638.0,"Nantucket, MA: Nantucket Memorial",13.0,477.0,MA
10154,673.0,"Nantucket, MA: Nantucket Memorial",61.0,3276.0,MA
10154,675.0,"Nantucket, MA: Nantucket Memorial",23.0,574.0,MA
10154,678.0,"Nantucket, MA: Nantucket Memorial",77.0,2310.0,MA
10155,614.0,"Waco, TX: Waco Regional",1.0,137.0,TX
10155,631.0,"Waco, TX: Waco Regional",3.0,154.0,TX
10155,673.0,"Waco, TX: Waco Regional",3.0,218.0,TX
10155,675.0,"Waco, TX: Waco Regional",15.0,315.0,TX
10155,676.0,"Waco, TX: Waco Regional",67.0,1438.0,TX
10157,629.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",86.0,2521.0,CA
10158,694.0,"Atlantic City, NJ: Atlantic City International",75.0,3747.0,NJ
