ORIGIN_AIRPORT_ID,CODE,NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
10721,BOS,"Boston, MA: Logan International",687,Airbus Industrie A330-300/333,1088.0,138.0,16566.0,4280.0
10721,BOS,"Boston, MA: Logan International",694,Airbus Industrie A320-100/200,3320692.0,1205552.0,1720421.0,1407483.0
10721,BOS,"Boston, MA: Logan International",696,Airbus Industrie A330-200,48287.0,12062.0,36894.0,50578.0
10721,BOS,"Boston, MA: Logan International",698,Airbus Industrie A319,867776.0,361034.0,561074.0,791513.0
10721,BOS,"Boston, MA: Logan International",699,Airbus Industrie A321/Lr,3424816.0,1197309.0,2265957.0,3543664.0
10721,BOS,"Boston, MA: Logan International",721,Airbus Industrie A321-200n,34199.0,25753.0,166525.0,621725.0
10721,BOS,"Boston, MA: Logan International",722,Airbus Industrie A320-200n,135830.0,75618.0,165101.0,193239.0
10721,BOS,"Boston, MA: Logan International",723,A200-100 BD-500-1A10,41142.0,9714.0,78509.0,444057.0
10721,BOS,"Boston, MA: Logan International",724,A220-300 BD-500-1A11,0.0,0.0,160961.0,649030.0
10721,BOS,"Boston, MA: Logan International",837,Boeing 787-10 Dreamliner,483.0,345.0,220.0,287.0
10721,BOS,"Boston, MA: Logan International",838,Boeing B737 Max 800,57202.0,0.0,109830.0,134259.0
10721,BOS,"Boston, MA: Logan International",839,Boeing B737 Max 900,1967.0,0.0,102586.0,548431.0
10721,BOS,"Boston, MA: Logan International",887,B787-800 Dreamliner,0.0,0.0,0.0,319.0
10721,BOS,"Boston, MA: Logan International",888,Boeing 737-900ER,904114.0,284544.0,482531.0,907907.0
10721,BOS,"Boston, MA: Logan International",889,B787-900 Dreamliner,134.0,0.0,235.0,977.0
10728,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",631,Canadair RJ-700,0.0,0.0,0.0,4591.0
10728,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",675,Embraer-145,1937.0,6427.0,19887.0,20108.0
10728,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",676,Embraer-140,27119.0,9437.0,1643.0,0.0
10728,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",839,Boeing B737 Max 900,0.0,0.0,167.0,0.0
10731,BQK,"Brunswick, GA: Brunswick Golden Isles",629,Canadair RJ-200ER /RJ-440,40468.0,18851.0,35761.0,34149.0
10731,BQK,"Brunswick, GA: Brunswick Golden Isles",638,Canadair CRJ 900,0.0,266.0,44.0,0.0
10739,BRD,"Brainerd, MN: Brainerd Lakes Regional",403,Beech 99 Airliner,0.0,0.0,0.0,0.0
10739,BRD,"Brainerd, MN: Brainerd Lakes Regional",404,Beech C99,0.0,0.0,0.0,0.0
10739,BRD,"Brainerd, MN: Brainerd Lakes Regional",479,Pilatus PC-12,2.0,0.0,0.0,0.0
10739,BRD,"Brainerd, MN: Brainerd Lakes Regional",629,Canadair RJ-200ER /RJ-440,21484.0,11497.0,18457.0,21816.0
10739,BRD,"Brainerd, MN: Brainerd Lakes Regional",638,Canadair CRJ 900,0.0,0.0,0.0,0.0
10747,BRO,"Brownsville, TX: Brownsville South Padre Island International",629,Canadair RJ-200ER /RJ-440,190.0,6261.0,2611.0,96.0
10747,BRO,"Brownsville, TX: Brownsville South Padre Island International",631,Canadair RJ-700,10154.0,2807.0,2375.0,52613.0
10747,BRO,"Brownsville, TX: Brownsville South Padre Island International",638,Canadair CRJ 900,35415.0,1111.0,1653.0,0.0
10747,BRO,"Brownsville, TX: Brownsville South Padre Island International",673,Embraer ERJ-175,32073.0,21741.0,22312.0,23209.0
10747,BRO,"Brownsville, TX: Brownsville South Padre Island International",675,Embraer-145,33632.0,25566.0,84396.0,50310.0
10747,BRO,"Brownsville, TX: Brownsville South Padre Island International",676,Embraer-140,6851.0,2783.0,26.0,0.0
10747,BRO,"Brownsville, TX: Brownsville South Padre Island International",677,Embraer-Emb-170,6564.0,261.0,0.0,385.0
10779,BTM,"Butte, MT: Bert Mooney",629,Canadair RJ-200ER /RJ-440,25804.0,11387.0,16544.0,17991.0
10779,BTM,"Butte, MT: Bert Mooney",631,Canadair RJ-700,122.0,157.0,52.0,0.0
10779,BTM,"Butte, MT: Bert Mooney",638,Canadair CRJ 900,0.0,732.0,0.0,0.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",608,Boeing 717-200,9056.0,0.0,0.0,96352.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",612,Boeing 737-700/700LR/Max 7,91.0,0.0,507.0,449.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",614,Boeing 737-800,265.0,264.0,965.0,943.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",622,Boeing 757-200,126.0,0.0,0.0,0.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",629,Canadair RJ-200ER /RJ-440,9368.0,5156.0,3257.0,7397.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",631,Canadair RJ-700,79826.0,32476.0,60477.0,52358.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",634,Boeing 737-900,32.0,0.0,0.0,166.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",638,Canadair CRJ 900,121270.0,56782.0,111265.0,57373.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,254.0,0.0,0.0,0.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",673,Embraer ERJ-175,93222.0,42456.0,37592.0,42134.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",675,Embraer-145,60238.0,33596.0,59436.0,69493.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",676,Embraer-140,16086.0,4731.0,1266.0,0.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",677,Embraer-Emb-170,7218.0,121.0,49.0,387.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",694,Airbus Industrie A320-100/200,139.0,261.0,0.0,147.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",698,Airbus Industrie A319,113.0,22.0,124.0,222.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",699,Airbus Industrie A321/Lr,181.0,0.0,0.0,0.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",723,A200-100 BD-500-1A10,0.0,0.0,0.0,96.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",838,Boeing B737 Max 800,0.0,0.0,0.0,160.0
10781,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",888,Boeing 737-900ER,161.0,34.0,191.0,145.0
10785,BTV,"Burlington, VT: Burlington International",458,Beechcraft Super King Air,0.0,0.0,909.0,0.0
10785,BTV,"Burlington, VT: Burlington International",479,Pilatus PC-12,1.0,0.0,0.0,9.0
10785,BTV,"Burlington, VT: Burlington International",530,Bombardier CRJ550,0.0,4.0,16449.0,11238.0
10785,BTV,"Burlington, VT: Burlington International",608,Boeing 717-200,6367.0,0.0,0.0,16497.0
10785,BTV,"Burlington, VT: Burlington International",612,Boeing 737-700/700LR/Max 7,32352.0,289.0,0.0,8980.0
10785,BTV,"Burlington, VT: Burlington International",614,Boeing 737-800,6566.0,3050.0,1301.0,20557.0
10785,BTV,"Burlington, VT: Burlington International",622,Boeing 757-200,137.0,0.0,0.0,0.0
10785,BTV,"Burlington, VT: Burlington International",629,Canadair RJ-200ER /RJ-440,92195.0,27182.0,58871.0,14159.0
10785,BTV,"Burlington, VT: Burlington International",631,Canadair RJ-700,55769.0,27447.0,47953.0,39434.0
10785,BTV,"Burlington, VT: Burlington International",634,Boeing 737-900,0.0,0.0,0.0,179.0
10785,BTV,"Burlington, VT: Burlington International",638,Canadair CRJ 900,125737.0,58410.0,125116.0,165303.0
10785,BTV,"Burlington, VT: Burlington International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,4351.0,0.0,0.0,0.0
10785,BTV,"Burlington, VT: Burlington International",673,Embraer ERJ-175,96603.0,29645.0,46475.0,89249.0
10785,BTV,"Burlington, VT: Burlington International",674,Embraer-135,0.0,0.0,0.0,18.0
10785,BTV,"Burlington, VT: Burlington International",675,Embraer-145,107949.0,33245.0,23714.0,20857.0
10785,BTV,"Burlington, VT: Burlington International",677,Embraer-Emb-170,12944.0,2689.0,12556.0,18684.0
10785,BTV,"Burlington, VT: Burlington International",678,Embraer 190,83206.0,18415.0,21799.0,55058.0
10785,BTV,"Burlington, VT: Burlington International",694,Airbus Industrie A320-100/200,21138.0,4025.0,7985.0,45056.0
10785,BTV,"Burlington, VT: Burlington International",698,Airbus Industrie A319,21996.0,1225.0,9271.0,73415.0
10785,BTV,"Burlington, VT: Burlington International",699,Airbus Industrie A321/Lr,825.0,82.0,1351.0,1493.0
10785,BTV,"Burlington, VT: Burlington International",722,Airbus Industrie A320-200n,14017.0,6270.0,8104.0,8451.0
10785,BTV,"Burlington, VT: Burlington International",838,Boeing B737 Max 800,0.0,0.0,0.0,1790.0
10785,BTV,"Burlington, VT: Burlington International",888,Boeing 737-900ER,3820.0,0.0,166.0,10575.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",530,Bombardier CRJ550,50.0,5986.0,33236.0,15743.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",608,Boeing 717-200,48154.0,19406.0,23093.0,76314.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",612,Boeing 737-700/700LR/Max 7,473576.0,183817.0,224243.0,291157.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",614,Boeing 737-800,291692.0,79984.0,222209.0,306095.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",622,Boeing 757-200,310.0,0.0,5606.0,0.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",626,Boeing 767-300/300ER,56.0,0.0,149.0,60.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",629,Canadair RJ-200ER /RJ-440,48757.0,21238.0,32426.0,18480.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",631,Canadair RJ-700,69413.0,14923.0,21439.0,54958.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",634,Boeing 737-900,157.0,0.0,0.0,0.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",638,Canadair CRJ 900,233555.0,61202.0,79749.0,193382.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,127720.0,393.0,0.0,0.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",656,McDonnell Douglas MD-90,78177.0,31269.0,0.0,0.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",673,Embraer ERJ-175,163510.0,69783.0,166875.0,74120.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",675,Embraer-145,147054.0,37137.0,51222.0,29426.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",676,Embraer-140,83.0,88.0,0.0,0.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",677,Embraer-Emb-170,27548.0,10203.0,18277.0,36816.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",678,Embraer 190,253134.0,45074.0,98485.0,125216.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",694,Airbus Industrie A320-100/200,239536.0,57569.0,154639.0,228531.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",698,Airbus Industrie A319,96521.0,26645.0,90768.0,86040.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",699,Airbus Industrie A321/Lr,93957.0,16272.0,122376.0,265479.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",721,Airbus Industrie A321-200n,0.0,52.0,343.0,2122.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",722,Airbus Industrie A320-200n,42414.0,23427.0,47644.0,148213.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",723,A200-100 BD-500-1A10,0.0,0.0,0.0,103.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",724,A220-300 BD-500-1A11,0.0,0.0,0.0,266.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",838,Boeing B737 Max 800,4520.0,0.0,30494.0,27764.0
10792,BUF,"Buffalo, NY: Buffalo Niagara International",888,Boeing 737-900ER,21292.0,546.0,2458.0,22889.0
10800,BUR,"Burbank, CA: Bob Hope",449,Dornier 328,0.0,0.0,239.0,1050.0
10800,BUR,"Burbank, CA: Bob Hope",458,Beechcraft Super King Air,10.0,0.0,0.0,68.0
10800,BUR,"Burbank, CA: Bob Hope",479,Pilatus PC-12,43.0,0.0,32.0,3.0
10800,BUR,"Burbank, CA: Bob Hope",612,Boeing 737-700/700LR/Max 7,1985084.0,636829.0,990148.0,2045111.0
10800,BUR,"Burbank, CA: Bob Hope",614,Boeing 737-800,298142.0,133376.0,476513.0,358765.0
10800,BUR,"Burbank, CA: Bob Hope",629,Canadair RJ-200ER /RJ-440,76015.0,26041.0,14130.0,33512.0
10800,BUR,"Burbank, CA: Bob Hope",631,Canadair RJ-700,17393.0,10705.0,39867.0,16196.0
10800,BUR,"Burbank, CA: Bob Hope",634,Boeing 737-900,458.0,305.0,1678.0,2541.0
10800,BUR,"Burbank, CA: Bob Hope",638,Canadair CRJ 900,76017.0,31600.0,20797.0,23588.0
10800,BUR,"Burbank, CA: Bob Hope",673,Embraer ERJ-175,193035.0,68537.0,116035.0,126371.0
10800,BUR,"Burbank, CA: Bob Hope",694,Airbus Industrie A320-100/200,221818.0,44885.0,64470.0,168741.0
10800,BUR,"Burbank, CA: Bob Hope",698,Airbus Industrie A319,137978.0,23507.0,9243.0,40979.0
10800,BUR,"Burbank, CA: Bob Hope",699,Airbus Industrie A321/Lr,433.0,14700.0,2554.0,1649.0
10800,BUR,"Burbank, CA: Bob Hope",721,Airbus Industrie A321-200n,776.0,101.0,37183.0,40475.0
10800,BUR,"Burbank, CA: Bob Hope",722,Airbus Industrie A320-200n,0.0,1863.0,54875.0,75043.0
10800,BUR,"Burbank, CA: Bob Hope",723,A200-100 BD-500-1A10,0.0,0.0,0.0,4284.0
10800,BUR,"Burbank, CA: Bob Hope",838,Boeing B737 Max 800,6407.0,0.0,26312.0,9718.0
10800,BUR,"Burbank, CA: Bob Hope",839,Boeing B737 Max 900,0.0,0.0,0.0,21912.0
10800,BUR,"Burbank, CA: Bob Hope",888,Boeing 737-900ER,40223.0,28674.0,90425.0,104063.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",416,Cessna 208 Caravan,8488.0,2927.0,2215.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",458,Beechcraft Super King Air,0.0,243.0,2891.0,1916.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",479,Pilatus PC-12,2678.0,1103.0,0.0,1265.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",530,Bombardier CRJ550,0.0,0.0,4604.0,125.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",608,Boeing 717-200,1411.0,38548.0,6505.0,11935.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",612,Boeing 737-700/700LR/Max 7,5631937.0,2390797.0,3622855.0,3856497.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",614,Boeing 737-800,3417297.0,1614684.0,3076029.0,3888636.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",622,Boeing 757-200,1949.0,361.0,606.0,47494.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",623,Boeing 757-300,188.0,0.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",624,Boeing 767-400/ER,0.0,0.0,204.0,389.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",626,Boeing 767-300/300ER,377.0,0.0,396.0,358.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",627,Boeing 777-200ER/200LR/233LR,1327.0,0.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",629,Canadair RJ-200ER /RJ-440,101179.0,18311.0,119.0,567.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",631,Canadair RJ-700,13899.0,20882.0,24031.0,15572.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",634,Boeing 737-900,34314.0,1744.0,147.0,17418.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",638,Canadair CRJ 900,3266.0,25492.0,55550.0,69075.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,241162.0,45593.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",656,McDonnell Douglas MD-90,152787.0,13458.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",669,Bombardier Challenger 604/605,0.0,5.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",673,Embraer ERJ-175,24710.0,24867.0,81892.0,77368.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",674,Embraer-135,14664.0,6813.0,5172.0,4854.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",675,Embraer-145,71122.0,18317.0,8633.0,7611.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",676,Embraer-140,705.0,40.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",677,Embraer-Emb-170,142.0,2100.0,9809.0,6844.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",678,Embraer 190,134062.0,18865.0,95.0,31194.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",687,Airbus Industrie A330-300/333,423.0,0.0,253.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",694,Airbus Industrie A320-100/200,1334259.0,399657.0,516407.0,481312.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",696,Airbus Industrie A330-200,0.0,0.0,0.0,0.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",698,Airbus Industrie A319,380323.0,147035.0,137213.0,243816.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",699,Airbus Industrie A321/Lr,389000.0,220133.0,344113.0,572046.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",721,Airbus Industrie A321-200n,4390.0,961.0,517.0,1683.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",722,Airbus Industrie A320-200n,189369.0,154631.0,316361.0,472523.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",723,A200-100 BD-500-1A10,209.0,0.0,1513.0,1761.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",724,A220-300 BD-500-1A11,0.0,0.0,424.0,16177.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",838,Boeing B737 Max 800,75687.0,0.0,290307.0,350863.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",839,Boeing B737 Max 900,0.0,0.0,33681.0,49945.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",887,B787-800 Dreamliner,0.0,0.0,0.0,227.0
10821,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",888,Boeing 737-900ER,686915.0,165414.0,468890.0,529157.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",482,De Havilland DHC8-400 Dash-8,28124.0,21081.0,39063.0,5100.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",608,Boeing 717-200,1942.0,826.0,0.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",612,Boeing 737-700/700LR/Max 7,2245.0,4860.0,103268.0,167097.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",614,Boeing 737-800,139264.0,100018.0,221515.0,279672.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",622,Boeing 757-200,12944.0,4251.0,306.0,30259.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",629,Canadair RJ-200ER /RJ-440,31965.0,11465.0,7117.0,6445.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",631,Canadair RJ-700,25204.0,3063.0,8145.0,4530.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",634,Boeing 737-900,0.0,0.0,98.0,5475.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",638,Canadair CRJ 900,14340.0,4311.0,8177.0,10607.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",673,Embraer ERJ-175,146284.0,117426.0,193218.0,151276.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",675,Embraer-145,47.0,50.0,47.0,66.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",677,Embraer-Emb-170,1480.0,733.0,1128.0,64.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",694,Airbus Industrie A320-100/200,162933.0,68121.0,144712.0,112861.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",698,Airbus Industrie A319,120887.0,43182.0,76183.0,88534.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",699,Airbus Industrie A321/Lr,71164.0,38545.0,117687.0,170938.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",721,Airbus Industrie A321-200n,0.0,0.0,525.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",722,Airbus Industrie A320-200n,10139.0,9553.0,3979.0,0.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",838,Boeing B737 Max 800,0.0,0.0,4929.0,29938.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",839,Boeing B737 Max 900,0.0,0.0,9690.0,16168.0
10849,BZN,"Bozeman, MT: Bozeman Yellowstone International",888,Boeing 737-900ER,14275.0,17722.0,39476.0,57030.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",359,Airbus Industrie A350-900,0.0,0.0,0.0,283.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",441,Aerospatiale/Aeritalia ATR-42,0.0,246.0,2845.0,21.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",442,Aerospatiale/Aeritalia ATR-72,0.0,226.0,2866.0,48.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",456,Saab-Fairchild 340/B,0.0,0.0,24.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",461,Embraer EMB-120 Brasilia,6.0,0.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",530,Bombardier CRJ550,0.0,0.0,31.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",608,Boeing 717-200,177856.0,42083.0,76664.0,140943.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",612,Boeing 737-700/700LR/Max 7,110.0,63.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",614,Boeing 737-800,1035.0,1179.0,2299.0,3468.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",622,Boeing 757-200,192.0,75.0,295.0,1456.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",623,Boeing 757-300,0.0,0.0,0.0,199.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",624,Boeing 767-400/ER,447.0,0.0,446.0,204.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",626,Boeing 767-300/300ER,0.0,44.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",629,Canadair RJ-200ER /RJ-440,101424.0,32318.0,54387.0,50427.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",631,Canadair RJ-700,56839.0,28860.0,36677.0,44517.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",638,Canadair CRJ 900,116597.0,83289.0,85166.0,86742.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,2346.0,73.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",656,McDonnell Douglas MD-90,383.0,102.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",673,Embraer ERJ-175,36443.0,38499.0,67040.0,64952.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",675,Embraer-145,71996.0,34416.0,55529.0,64845.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",676,Embraer-140,11004.0,298.0,0.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",677,Embraer-Emb-170,52.0,542.0,46.0,421.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",678,Embraer 190,173.0,0.0,99.0,95.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",687,Airbus Industrie A330-300/333,0.0,96.0,0.0,156.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",694,Airbus Industrie A320-100/200,936.0,877.0,3919.0,31762.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",698,Airbus Industrie A319,69035.0,8010.0,29563.0,17250.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",699,Airbus Industrie A321/Lr,1704.0,1276.0,2263.0,4207.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",721,Airbus Industrie A321-200n,189.0,75.0,146.0,0.0
10868,CAE,"Columbia, SC: Columbia Metropolitan",888,Boeing 737-900ER,822.0,559.0,153.0,1321.0
10874,CAK,"Akron, OH: Akron-Canton Regional",530,Bombardier CRJ550,0.0,17158.0,21730.0,1630.0
10874,CAK,"Akron, OH: Akron-Canton Regional",608,Boeing 717-200,0.0,3333.0,77.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",612,Boeing 737-700/700LR/Max 7,326.0,27.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",614,Boeing 737-800,14087.0,8240.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",629,Canadair RJ-200ER /RJ-440,111576.0,17210.0,27671.0,42833.0
10874,CAK,"Akron, OH: Akron-Canton Regional",631,Canadair RJ-700,49830.0,44025.0,79433.0,57678.0
10874,CAK,"Akron, OH: Akron-Canton Regional",638,Canadair CRJ 900,57399.0,11802.0,14977.0,16662.0
10874,CAK,"Akron, OH: Akron-Canton Regional",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,31985.0,0.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",656,McDonnell Douglas MD-90,133.0,0.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",673,Embraer ERJ-175,14401.0,4480.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",675,Embraer-145,61325.0,8549.0,3999.0,9927.0
10874,CAK,"Akron, OH: Akron-Canton Regional",676,Embraer-140,187.0,0.0,0.0,0.0
10874,CAK,"Akron, OH: Akron-Canton Regional",678,Embraer 190,0.0,0.0,7298.0,8032.0
10874,CAK,"Akron, OH: Akron-Canton Regional",694,Airbus Industrie A320-100/200,23439.0,5738.0,16451.0,52738.0
10874,CAK,"Akron, OH: Akron-Canton Regional",698,Airbus Industrie A319,34685.0,20994.0,9969.0,35761.0
