ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,category,EAS,hub_cat,diff,pct_change,change_category,DEST_AIRPORT_ID,DEST,hub_cat_dest,DEST_CITY_NAME,DEST_STATE_ABR,2019,2020,2021,2022
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14783,SGF,S,"Springfield, MO",MO,1,,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14869,SLC,L,"Salt Lake City, UT",UT,250,63,14,3
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14986,SRQ,S,"Sarasota/Bradenton, FL",FL,189,150,215,31
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15016,STL,M,"St. Louis, MO",MO,804,375,220,512
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15096,SYR,S,"Syracuse, NY",NY,2,,,5
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15249,TLH,N,"Tallahassee, FL",FL,1,,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15304,TPA,L,"Tampa, FL",FL,755,693,975,1061
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15323,TRI,N,"Bristol/Johnson City/Kingsport, TN",TN,1,1,2,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15370,TUL,S,"Tulsa, OK",OK,1,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15380,TVC,N,"Traverse City, MI",MI,3,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15412,TYS,S,"Knoxville, TN",TN,22,2,1,1
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15624,VPS,S,"Valparaiso, FL",FL,26,27,24,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,15919,XNA,S,"Fayetteville, AR",AR,1,,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,10469,AZO,N,"Kalamazoo, MI",MI,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,10581,BGR,N,"Bangor, ME",ME,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,10713,BOI,M,"Boise, ID",ID,,2,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,10781,BTR,N,"Baton Rouge, LA",LA,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,10868,CAE,S,"Columbia, SC",SC,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,11337,DLH,N,"Duluth, MN",MN,,1,1,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,12191,HOU,M,"Houston, TX",TX,,7,1,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,12297,IGM,,"Kingman, AZ",AZ,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,12898,LBE,N,"Latrobe, PA",PA,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,13184,MBS,N,"Saginaw/Bay City/Midland, MI",MI,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,13244,MEM,M,"Memphis, TN",TN,,1,1,1
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14193,PNS,S,"Pensacola, FL",FL,,1,44,1
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14711,SCE,N,"State College, PA",PA,,1,,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14893,SMF,M,"Sacramento, CA",CA,,1,,1
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,11146,CRW,N,"Charleston/Dunbar, WV",WV,,,1,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,11905,GGG,N,"Longview, TX",TX,,,1,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,12124,HHH,N,"Hilton Head, SC",SC,,,43,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14057,PDX,M,"Portland, OR",OR,,,1,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14574,ROA,N,"Roanoke, VA",VA,,,1,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14633,RST,N,"Rochester, MN",MN,,,1,
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,10136,ABI,N,"Abilene, TX",TX,,,,1
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,11884,GEG,S,"Spokane, WA",WA,,,,1
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,11982,GRK,N,"Killeen, TX",TX,,,,1
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,13296,MHT,S,"Manchester, NH",NH,,,,2
11042,CLE,OH,Cleveland-Hopkins International,Cleveland,1-5 million,no,M,loss,-25.3,at least -20%,14108,PIA,N,"Peoria, IL",IL,,,,1
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,10599,BHM,S,"Birmingham, AL",AL,2,,1,
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,10728,BPT,N,"Beaumont/Port Arthur, TX",TX,1,,1,
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,11298,DFW,L,"Dallas/Fort Worth, TX",TX,1343,885,1350,1296
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,12266,IAH,L,"Houston, TX",TX,902,523,672,11
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,10423,AUS,L,"Austin, TX",TX,,0,,4
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,11982,GRK,N,"Killeen, TX",TX,,1,1,
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,10216,AHN,,"Athens, GA",GA,,,0,
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,11111,COU,N,"Columbia, MO",MO,,,3,
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,11953,GNV,N,"Gainesville, FL",FL,,,1,1
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,12915,LCH,N,"Lake Charles, LA",LA,,,1,
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,10136,ABI,N,"Abilene, TX",TX,,,,1
11049,CLL,TX,Easterwood Field,College Station/Bryan,10k-100k,no,N,loss,-41.5,at least -30%,14842,SJT,N,"San Angelo, TX",TX,,,,1
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10135,ABE,S,"Allentown/Bethlehem/Easton, PA",PA,1019,875,1018,957
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10154,ACK,N,"Nantucket, MA",MA,13,13,21,13
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10155,ACT,N,"Waco, TX",TX,1,,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10158,ACY,S,"Atlantic City, NJ",NJ,1,,1,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10208,AGS,N,"Augusta, GA",GA,2100,1295,1649,1620
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10257,ALB,S,"Albany, NY",NY,1061,918,1051,962
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10397,ATL,L,"Atlanta, GA",GA,6340,4176,5304,4913
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10423,AUS,L,"Austin, TX",TX,1718,1160,1600,2015
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10431,AVL,S,"Asheville, NC",NC,2651,1681,2262,2226
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10434,AVP,N,"Scranton/Wilkes-Barre, PA",PA,1322,1084,1265,1001
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10529,BDL,M,"Hartford, CT",CT,2184,1345,1584,1803
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10581,BGR,N,"Bangor, ME",ME,200,289,612,420
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10599,BHM,S,"Birmingham, AL",AL,2415,1732,2091,1731
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10654,BKW,,"Beckley, WV",WV,543,592,673,591
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10693,BNA,L,"Nashville, TN",TN,3444,2182,2706,3213
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10713,BOI,M,"Boise, ID",ID,1,1,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10721,BOS,L,"Boston, MA",MA,4139,2794,3395,4502
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10781,BTR,N,"Baton Rouge, LA",LA,984,756,921,761
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10785,BTV,S,"Burlington, VT",VT,741,755,844,644
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10792,BUF,S,"Buffalo, NY",NY,1129,819,1013,927
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10821,BWI,L,"Baltimore, MD",MD,4026,2914,2767,2669
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10868,CAE,S,"Columbia, SC",SC,2567,1880,2258,2128
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10874,CAK,N,"Akron, OH",OH,1730,1230,1606,1122
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10980,CHA,S,"Chattanooga, TN",TN,2274,1541,2021,1751
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10990,CHO,N,"Charlottesville, VA",VA,2687,1620,2089,2117
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,10994,CHS,M,"Charleston, SC",SC,3170,2107,2713,2212
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11003,CID,S,"Cedar Rapids/Iowa City, IA",IA,725,747,737,671
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11042,CLE,M,"Cleveland, OH",OH,2407,1609,1910,1639
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11057,CLT,L,"Charlotte, NC",NC,3,,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11066,CMH,M,"Columbus, OH",OH,2725,1887,2130,1991
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11067,CMI,N,"Champaign/Urbana, IL",IL,480,290,266,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11109,COS,S,"Colorado Springs, CO",CO,7,1,3,8
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11146,CRW,N,"Charleston/Dunbar, WV",WV,1681,1068,1136,1184
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11193,CVG,M,"Cincinnati, OH",KY,3222,1862,2082,1842
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11233,CYS,,"Cheyenne, WY",WY,1,1,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11252,DAB,N,"Daytona Beach, FL",FL,1510,1227,1497,1300
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11259,DAL,M,"Dallas, TX",TX,363,284,358,269
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11267,DAY,S,"Dayton, OH",OH,2080,1503,1846,1333
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11278,DCA,L,"Washington, DC",VA,3098,2161,2487,2938
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11292,DEN,L,"Denver, CO",CO,2904,2134,3219,2616
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11298,DFW,L,"Dallas/Fort Worth, TX",TX,3534,2768,3448,3458
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11423,DSM,S,"Des Moines, IA",IA,1043,990,848,782
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11433,DTW,L,"Detroit, MI",MI,3722,2610,3384,2879
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11481,ECP,S,"Panama City, FL",FL,739,818,1034,705
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11540,ELP,S,"El Paso, TX",TX,1,,120,1
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11577,ERI,N,"Erie, PA",PA,475,677,671,682
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11612,EVV,N,"Evansville, IN",IN,717,597,718,714
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11617,EWN,N,"New Bern/Morehead/Beaufort, NC",NC,1813,1212,1482,1218
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11618,EWR,L,"Newark, NJ",NJ,4746,2838,3239,3971
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11624,EYW,S,"Key West, FL",FL,749,1007,1487,1096
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11641,FAY,N,"Fayetteville, NC",NC,2266,1485,1946,1656
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11697,FLL,L,"Fort Lauderdale, FL",FL,2656,2216,2729,2607
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11699,FLO,N,"Florence, SC",SC,1210,606,725,772
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11721,FNT,N,"Flint, MI",MI,234,744,918,456
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11823,FWA,S,"Fort Wayne, IN",IN,723,632,694,787
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11953,GNV,N,"Gainesville, FL",FL,1423,969,1293,1200
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11973,GPT,N,"Gulfport/Biloxi, MS",MS,787,646,871,768
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11986,GRR,S,"Grand Rapids, MI",MI,1032,853,1043,734
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11995,GSO,S,"Greensboro/High Point, NC",NC,3139,2138,2690,2199
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,11996,GSP,S,"Greer, SC",SC,3173,2263,2625,2466
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12003,GTF,N,"Great Falls, MT",MT,1,,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12124,HHH,N,"Hilton Head, SC",SC,1090,1050,1266,882
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12191,HOU,M,"Houston, TX",TX,358,137,30,0
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12197,HPN,S,"White Plains, NY",NY,1330,660,930,1359
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12217,HSV,S,"Huntsville, AL",AL,1402,1015,1413,1058
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12223,HTS,N,"Ashland, WV",WV,1059,546,786,708
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12244,HVN,N,"New Haven, CT",CT,49,41,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12264,IAD,L,"Washington, DC",VA,3828,2057,2471,2598
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12266,IAH,L,"Houston, TX",TX,3460,2046,2417,2181
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12278,ICT,S,"Wichita, KS",KS,1,1,,1
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12280,IDA,N,"Idaho Falls, ID",ID,1,,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12323,ILM,S,"Wilmington, NC",NC,3111,1988,2645,2181
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12339,IND,M,"Indianapolis, IN",IN,2842,1982,2208,1830
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12397,ITH,N,"Ithaca/Cortland, NY",NY,46,167,624,200
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12448,JAN,S,"Jackson/Vicksburg, MS",MS,1276,864,1224,979
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12451,JAX,M,"Jacksonville, FL",FL,2786,1887,2277,2192
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12478,JFK,L,"New York, NY",NY,3922,1476,2238,3680
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12511,JLN,N,"Joplin, MO",MO,1,1,,
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12889,LAS,L,"Las Vegas, NV",NV,1999,1437,2269,2419
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12892,LAX,L,"Los Angeles, CA",CA,2389,1768,2319,2263
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12945,LEX,S,"Lexington, KY",KY,1729,1159,1576,1488
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12951,LFT,N,"Lafayette, LA",LA,1,59,535,584
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12953,LGA,L,"New York, NY",NY,5715,2952,3663,5085
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,12992,LIT,S,"Little Rock, AR",AR,1404,957,1396,1022
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13139,LYH,N,"Lynchburg, VA",VA,2143,1280,1716,1741
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13198,MCI,M,"Kansas City, MO",MO,1382,908,1219,1224
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13204,MCO,L,"Orlando, FL",FL,4090,3058,3965,4662
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13230,MDT,S,"Harrisburg, PA",PA,2075,1641,1989,1880
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13232,MDW,L,"Chicago, IL",IL,881,338,356,737
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13244,MEM,M,"Memphis, TN",TN,2164,1552,1917,1743
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13277,MGM,N,"Montgomery, AL",AL,1049,747,928,732
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13296,MHT,S,"Manchester, NH",NH,1252,984,1074,909
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13303,MIA,L,"Miami, FL",FL,2639,2336,2801,2857
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13342,MKE,M,"Milwaukee, WI",WI,1718,1153,1250,995
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13360,MLB,N,"Melbourne, FL",FL,1084,855,1100,931
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13422,MOB,N,"Mobile, AL",AL,1428,1130,1291,1072
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13485,MSN,S,"Madison, WI",WI,723,797,903,815
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13487,MSP,L,"Minneapolis, MN",MN,2597,1589,2398,1970
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13495,MSY,M,"New Orleans, LA",LA,2314,1573,1819,1716
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13502,MTJ,N,"Montrose/Delta, CO",CO,13,2,14,1
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13577,MYR,S,"Myrtle Beach, SC",SC,2813,1908,2560,2219
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13795,OAJ,N,"Jacksonville/Camp Lejeune, NC",NC,2081,1404,1969,1462
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13851,OKC,S,"Oklahoma City, OK",OK,883,832,1035,710
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13871,OMA,M,"Omaha, NE",NE,1050,767,892,709
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13891,ONT,M,"Ontario, CA",CA,1,,207,208
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13930,ORD,L,"Chicago, IL",IL,5055,3250,3960,4102
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,13931,ORF,M,"Norfolk, VA",VA,2928,2036,2399,2429
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14027,PBI,M,"West Palm Beach/Palm Beach, FL",FL,1894,1432,1956,1689
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14057,PDX,M,"Portland, OR",OR,340,273,338,258
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14092,PGV,N,"Greenville, NC",NC,1470,677,908,788
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14098,PHF,N,"Newport News/Williamsburg, VA",VA,1955,1270,1551,1514
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14100,PHL,L,"Philadelphia, PA",PA,3502,2552,3033,3083
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14107,PHX,L,"Phoenix, AZ",AZ,2871,1988,2418,2416
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14108,PIA,N,"Peoria, IL",IL,716,595,681,676
11057,CLT,NC,Charlotte Douglas International,Charlotte,more than 5 million,no,L,loss,-16.5,at least -10%,14122,PIT,M,"Pittsburgh, PA",PA,3035,2089,2536,2104
