ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
14570,RNO,NV,Reno/Tahoe International,Reno,1852.0,1619.0,1949.0,1862.0,1990.0,2005.0,2084.0,2155.0,2052.0,2034.0,1779.0,1967.0,23348.0
14572,RNT,WA,Renton Municipal,Renton,,,,,46.0,89.0,93.0,146.0,84.0,12.0,,,470.0
14574,ROA,VA,Roanoke Blacksburg Regional,Roanoke,556.0,494.0,607.0,620.0,613.0,613.0,623.0,613.0,601.0,660.0,632.0,626.0,7258.0
14576,ROC,NY,Frederick Douglass Grtr Rochester International,Rochester,1387.0,1301.0,1614.0,1525.0,1649.0,1552.0,1544.0,1545.0,1507.0,1607.0,1559.0,1579.0,18369.0
14582,ROP,TT,Benjamin Taisacan Manglona International,Rota,119.0,104.0,124.0,120.0,124.0,120.0,140.0,181.0,159.0,152.0,138.0,157.0,1638.0
14588,ROW,NM,Roswell Air Center,Roswell,113.0,100.0,117.0,136.0,125.0,109.0,110.0,112.0,117.0,124.0,123.0,120.0,1406.0
14627,RSH,AK,Russian Mission Airport,Russian Mission,93.0,87.0,109.0,132.0,130.0,133.0,110.0,134.0,130.0,121.0,68.0,112.0,1359.0
14628,RSJ,WA,Rosario Seaplane Base,Rosario,,,,,1.0,,,,,,,,1.0
14633,RST,MN,Rochester International,Rochester,298.0,267.0,341.0,301.0,357.0,359.0,353.0,379.0,353.0,380.0,338.0,365.0,4091.0
14635,RSW,FL,Southwest Florida International,Fort Myers,3837.0,3689.0,4775.0,3785.0,2479.0,2020.0,1901.0,1782.0,1675.0,2146.0,3219.0,3905.0,35213.0
14648,RUT,VT,Rutland - Southern Vermont Regional,Rutland,80.0,76.0,88.0,85.0,93.0,91.0,91.0,91.0,90.0,87.0,75.0,80.0,1027.0
14660,RYE,CO,Weld County Municipal,Greeley,,,,,,1.0,,,,,,,1.0
14674,SAF,NM,Santa Fe Municipal,Santa Fe,174.0,162.0,200.0,221.0,269.0,234.0,233.0,242.0,261.0,300.0,257.0,249.0,2802.0
14679,SAN,CA,San Diego International,San Diego,7753.0,6929.0,8109.0,7961.0,8268.0,8477.0,8984.0,8955.0,8188.0,8495.0,7802.0,8152.0,98073.0
14683,SAT,TX,San Antonio International,San Antonio,3341.0,3048.0,3628.0,3476.0,3623.0,3646.0,3769.0,3705.0,3524.0,3704.0,3366.0,3529.0,42359.0
14685,SAV,GA,Savannah/Hilton Head International,Savannah,1264.0,1197.0,1584.0,1600.0,1681.0,1724.0,1773.0,1731.0,1467.0,1644.0,1480.0,1423.0,18568.0
14689,SBA,CA,Santa Barbara Municipal,Santa Barbara,717.0,617.0,729.0,733.0,853.0,844.0,880.0,890.0,935.0,961.0,891.0,844.0,9894.0
14691,SBD,CA,San Bernardino International,San Bernardino,1.0,,,,,,,,,,,,1.0
14696,SBN,IN,South Bend International,South Bend,539.0,531.0,671.0,643.0,625.0,632.0,673.0,685.0,678.0,719.0,691.0,622.0,7709.0
14698,SBP,CA,San Luis County Regional,San Luis Obispo,428.0,384.0,429.0,444.0,452.0,461.0,460.0,484.0,463.0,518.0,484.0,525.0,5532.0
14704,SBY,MD,Salisbury-Ocean City/Wicomico Regional,Salisbury,151.0,131.0,144.0,142.0,150.0,170.0,177.0,168.0,163.0,177.0,168.0,164.0,1905.0
14709,SCC,AK,Deadhorse Airport,Deadhorse,144.0,138.0,142.0,144.0,149.0,176.0,192.0,184.0,217.0,212.0,193.0,191.0,2082.0
14711,SCE,PA,University Park,State College,332.0,299.0,384.0,427.0,450.0,426.0,403.0,419.0,425.0,503.0,474.0,450.0,4992.0
14712,SCF,AZ,Scottsdale,Phoenix,11.0,,2.0,,,,,,,,,,13.0
14716,SCK,CA,Stockton Metro,Stockton,52.0,51.0,65.0,63.0,70.0,68.0,70.0,102.0,122.0,123.0,119.0,127.0,1032.0
14718,SCM,AK,Scammon Bay Airport,Scammon Bay,71.0,49.0,99.0,156.0,163.0,166.0,178.0,165.0,173.0,133.0,125.0,135.0,1613.0
14730,SDF,KY,Louisville Muhammad Ali International,Louisville,2061.0,1859.0,2242.0,2324.0,2445.0,2446.0,2501.0,2471.0,2324.0,2564.0,2352.0,2368.0,27957.0
14738,SDP,AK,Sand Point,Sandpoint,22.0,14.0,23.0,21.0,25.0,23.0,24.0,27.0,23.0,25.0,16.0,21.0,264.0
14745,SDY,MT,Sidney Richland Regional,Sidney,150.0,109.0,146.0,150.0,155.0,147.0,158.0,151.0,150.0,156.0,141.0,153.0,1766.0
14747,SEA,WA,Seattle/Tacoma International,Seattle,14805.0,12700.0,15168.0,14977.0,16326.0,17133.0,18170.0,18460.0,16263.0,16294.0,15231.0,15954.0,191481.0
14761,SFB,FL,Orlando Sanford International,Sanford,722.0,815.0,1164.0,1024.0,948.0,1088.0,1152.0,794.0,452.0,814.0,826.0,956.0,10755.0
14771,SFO,CA,San Francisco International,San Francisco,13689.0,12160.0,14531.0,14253.0,14681.0,15122.0,15948.0,17101.0,13066.0,14703.0,13818.0,14078.0,173150.0
14783,SGF,MO,Springfield-Branson National,Springfield,789.0,724.0,874.0,823.0,959.0,1021.0,1043.0,1002.0,941.0,953.0,880.0,924.0,10933.0
14794,SGU,UT,St George Regional,St. George,301.0,280.0,345.0,341.0,307.0,,,,51.0,337.0,321.0,317.0,2600.0
14797,SGY,AK,Skagway Airport,Skagway,54.0,78.0,110.0,186.0,226.0,248.0,267.0,252.0,169.0,113.0,68.0,45.0,1816.0
14802,SHD,VA,Shenandoah Valley Regional,Staunton,53.0,49.0,59.0,55.0,57.0,55.0,58.0,55.0,58.0,58.0,55.0,84.0,696.0
