ORIGIN_AIRPORT_ID,NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10431,"Asheville, NC: Asheville Regional",673.0,33.0,49.0,62.0,58.0,176.0,189.0,174.0,191.0,140.0,55.0,30.0,31.0,1188.0
10431,"Asheville, NC: Asheville Regional",694.0,102.0,140.0,224.0,223.0,219.0,253.0,287.0,208.0,180.0,266.0,195.0,140.0,2437.0
10431,"Asheville, NC: Asheville Regional",698.0,1.0,8.0,24.0,11.0,6.0,3.0,1.0,14.0,7.0,10.0,18.0,102.0,205.0
10434,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",629.0,78.0,66.0,91.0,82.0,85.0,59.0,90.0,184.0,111.0,118.0,59.0,89.0,1112.0
10434,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",631.0,4.0,3.0,3.0,28.0,32.0,41.0,28.0,13.0,33.0,24.0,60.0,62.0,331.0
10434,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",638.0,73.0,62.0,88.0,90.0,117.0,77.0,88.0,100.0,85.0,93.0,51.0,84.0,1008.0
10434,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",675.0,31.0,26.0,31.0,3.0,25.0,57.0,60.0,58.0,33.0,48.0,3.0,,375.0
10466,"Phoenix, AZ: Phoenix - Mesa Gateway",694.0,359.0,444.0,675.0,483.0,395.0,462.0,488.0,365.0,334.0,436.0,454.0,526.0,5421.0
10466,"Phoenix, AZ: Phoenix - Mesa Gateway",698.0,26.0,59.0,80.0,22.0,28.0,42.0,52.0,43.0,18.0,22.0,28.0,34.0,454.0
10469,"Kalamazoo, MI: Kalamazoo/Battle Creek International",629.0,123.0,109.0,124.0,125.0,118.0,120.0,107.0,91.0,110.0,140.0,143.0,127.0,1437.0
10469,"Kalamazoo, MI: Kalamazoo/Battle Creek International",638.0,2.0,,,2.0,,,1.0,1.0,,,,,6.0
10469,"Kalamazoo, MI: Kalamazoo/Battle Creek International",675.0,26.0,27.0,31.0,51.0,59.0,59.0,60.0,58.0,50.0,56.0,61.0,57.0,595.0
10529,"Hartford, CT: Bradley International",608.0,78.0,67.0,108.0,127.0,140.0,19.0,,,35.0,82.0,33.0,56.0,745.0
10529,"Hartford, CT: Bradley International",612.0,129.0,104.0,115.0,131.0,110.0,138.0,123.0,162.0,202.0,226.0,147.0,123.0,1710.0
10529,"Hartford, CT: Bradley International",614.0,79.0,39.0,162.0,171.0,148.0,254.0,312.0,316.0,341.0,464.0,422.0,399.0,3107.0
10529,"Hartford, CT: Bradley International",629.0,4.0,1.0,,3.0,1.0,,,,,1.0,,1.0,11.0
10529,"Hartford, CT: Bradley International",631.0,47.0,8.0,24.0,115.0,116.0,30.0,37.0,41.0,62.0,60.0,206.0,204.0,950.0
10529,"Hartford, CT: Bradley International",638.0,147.0,124.0,170.0,172.0,197.0,160.0,178.0,157.0,103.0,98.0,62.0,74.0,1642.0
10529,"Hartford, CT: Bradley International",673.0,210.0,157.0,176.0,248.0,270.0,330.0,314.0,246.0,336.0,270.0,211.0,202.0,2970.0
10529,"Hartford, CT: Bradley International",675.0,6.0,24.0,38.0,3.0,1.0,59.0,63.0,71.0,41.0,56.0,46.0,43.0,451.0
10529,"Hartford, CT: Bradley International",678.0,42.0,39.0,49.0,41.0,5.0,,18.0,69.0,67.0,74.0,68.0,75.0,547.0
10529,"Hartford, CT: Bradley International",694.0,233.0,213.0,335.0,401.0,433.0,470.0,488.0,436.0,429.0,476.0,358.0,367.0,4639.0
10529,"Hartford, CT: Bradley International",698.0,62.0,47.0,66.0,64.0,99.0,68.0,76.0,80.0,94.0,28.0,103.0,134.0,921.0
10529,"Hartford, CT: Bradley International",699.0,17.0,51.0,59.0,43.0,14.0,8.0,58.0,141.0,66.0,11.0,42.0,63.0,573.0
10529,"Hartford, CT: Bradley International",722.0,8.0,11.0,19.0,41.0,74.0,100.0,126.0,138.0,99.0,69.0,53.0,47.0,785.0
10551,"Bethel, AK: Bethel Airport",26.0,186.0,232.0,188.0,287.0,209.0,172.0,197.0,206.0,259.0,213.0,283.0,142.0,2574.0
10551,"Bethel, AK: Bethel Airport",35.0,753.0,659.0,708.0,1177.0,1356.0,1172.0,975.0,1303.0,950.0,1059.0,1176.0,423.0,11711.0
10551,"Bethel, AK: Bethel Airport",36.0,80.0,69.0,60.0,155.0,111.0,166.0,121.0,133.0,157.0,102.0,114.0,50.0,1318.0
10551,"Bethel, AK: Bethel Airport",79.0,47.0,35.0,19.0,112.0,66.0,97.0,114.0,140.0,165.0,159.0,139.0,47.0,1140.0
10551,"Bethel, AK: Bethel Airport",416.0,550.0,605.0,615.0,843.0,806.0,782.0,797.0,848.0,778.0,838.0,770.0,476.0,8708.0
10551,"Bethel, AK: Bethel Airport",483.0,10.0,8.0,7.0,12.0,10.0,12.0,11.0,14.0,12.0,9.0,12.0,7.0,124.0
10551,"Bethel, AK: Bethel Airport",612.0,29.0,37.0,41.0,46.0,37.0,44.0,37.0,31.0,27.0,34.0,35.0,36.0,434.0
10551,"Bethel, AK: Bethel Airport",614.0,14.0,7.0,13.0,12.0,25.0,16.0,25.0,31.0,33.0,27.0,21.0,19.0,243.0
10557,"Bradford, PA: Bradford Regional",416.0,90.0,74.0,105.0,103.0,105.0,103.0,105.0,105.0,97.0,104.0,98.0,104.0,1193.0
10558,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",629.0,52.0,48.0,49.0,60.0,62.0,55.0,59.0,51.0,55.0,51.0,50.0,52.0,644.0
10559,"Seattle, WA: Boeing Field/King County International",416.0,20.0,20.0,2.0,73.0,125.0,161.0,233.0,376.0,174.0,103.0,,66.0,1353.0
10561,"Bakersfield, CA: Meadows Field",629.0,52.0,48.0,51.0,51.0,54.0,58.0,68.0,62.0,60.0,63.0,88.0,87.0,742.0
10561,"Bakersfield, CA: Meadows Field",631.0,84.0,84.0,155.0,121.0,92.0,57.0,52.0,31.0,1.0,,51.0,74.0,802.0
10561,"Bakersfield, CA: Meadows Field",638.0,38.0,25.0,21.0,47.0,86.0,95.0,97.0,93.0,87.0,43.0,99.0,96.0,827.0
10561,"Bakersfield, CA: Meadows Field",673.0,1.0,,,,,1.0,1.0,29.0,83.0,138.0,5.0,6.0,264.0
10562,"Mobile, AL: Mobile International",694.0,1.0,,,,,,,,,,,,1.0
10577,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",629.0,31.0,27.0,31.0,26.0,31.0,30.0,31.0,31.0,30.0,31.0,30.0,29.0,358.0
10581,"Bangor, ME: Bangor International",629.0,48.0,45.0,60.0,53.0,80.0,64.0,30.0,118.0,59.0,28.0,31.0,30.0,646.0
10581,"Bangor, ME: Bangor International",631.0,12.0,,19.0,31.0,91.0,23.0,11.0,30.0,13.0,2.0,33.0,53.0,318.0
10581,"Bangor, ME: Bangor International",673.0,30.0,26.0,58.0,5.0,22.0,173.0,252.0,294.0,263.0,227.0,47.0,16.0,1413.0
10581,"Bangor, ME: Bangor International",675.0,80.0,77.0,83.0,79.0,37.0,30.0,56.0,9.0,3.0,25.0,68.0,76.0,623.0
10581,"Bangor, ME: Bangor International",694.0,10.0,17.0,31.0,29.0,12.0,24.0,32.0,42.0,52.0,56.0,24.0,18.0,347.0
10581,"Bangor, ME: Bangor International",698.0,10.0,21.0,21.0,23.0,9.0,14.0,26.0,24.0,32.0,32.0,2.0,6.0,220.0
10589,"Bar Harbor, ME: Hancock County-Bar Harbor",125.0,89.0,77.0,89.0,88.0,93.0,168.0,229.0,238.0,236.0,151.0,91.0,82.0,1631.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",608.0,89.0,28.0,109.0,51.0,140.0,44.0,137.0,70.0,64.0,118.0,38.0,65.0,953.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",612.0,166.0,130.0,190.0,152.0,135.0,158.0,172.0,171.0,137.0,137.0,160.0,164.0,1872.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",614.0,2.0,1.0,24.0,60.0,141.0,211.0,168.0,64.0,127.0,145.0,165.0,157.0,1265.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",629.0,64.0,20.0,4.0,29.0,21.0,,1.0,1.0,5.0,2.0,50.0,20.0,217.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",631.0,37.0,79.0,136.0,163.0,180.0,123.0,116.0,139.0,156.0,189.0,188.0,198.0,1704.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",638.0,224.0,211.0,284.0,318.0,275.0,272.0,271.0,238.0,252.0,260.0,180.0,165.0,2950.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",673.0,257.0,199.0,196.0,317.0,305.0,254.0,266.0,280.0,282.0,270.0,161.0,175.0,2962.0
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",675.0,48.0,50.0,94.0,4.0,38.0,106.0,119.0,99.0,77.0,105.0,205.0,153.0,1098.0
10613,"Block Island, RI: Block Island State",79.0,5.0,1.0,2.0,14.0,29.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,64.0
10613,"Block Island, RI: Block Island State",131.0,197.0,141.0,204.0,264.0,403.0,396.0,583.0,533.0,472.0,320.0,251.0,198.0,3962.0
10620,"Billings, MT: Billings Logan International",125.0,391.0,290.0,397.0,399.0,404.0,393.0,392.0,391.0,394.0,384.0,363.0,347.0,4545.0
10620,"Billings, MT: Billings Logan International",482.0,52.0,94.0,123.0,119.0,124.0,119.0,123.0,111.0,76.0,74.0,60.0,55.0,1130.0
10620,"Billings, MT: Billings Logan International",629.0,61.0,37.0,44.0,32.0,31.0,30.0,52.0,114.0,24.0,2.0,24.0,,451.0
10620,"Billings, MT: Billings Logan International",631.0,120.0,54.0,90.0,4.0,52.0,5.0,1.0,1.0,23.0,5.0,28.0,30.0,413.0
10620,"Billings, MT: Billings Logan International",638.0,48.0,,,,,,,,,,,,48.0
10620,"Billings, MT: Billings Logan International",673.0,36.0,107.0,146.0,189.0,162.0,186.0,207.0,201.0,209.0,176.0,97.0,100.0,1816.0
10620,"Billings, MT: Billings Logan International",694.0,42.0,30.0,34.0,23.0,53.0,119.0,120.0,127.0,141.0,78.0,55.0,91.0,913.0
10620,"Billings, MT: Billings Logan International",698.0,13.0,39.0,33.0,51.0,50.0,64.0,46.0,21.0,9.0,27.0,79.0,61.0,493.0
10620,"Billings, MT: Billings Logan International",722.0,3.0,,1.0,1.0,7.0,8.0,7.0,10.0,4.0,,,,41.0
10620,"Billings, MT: Billings Logan International",888.0,1.0,,2.0,,,1.0,24.0,3.0,9.0,5.0,2.0,1.0,48.0
10627,"Bismarck/Mandan, ND: Bismarck Municipal",629.0,71.0,53.0,162.0,136.0,140.0,220.0,246.0,246.0,230.0,156.0,153.0,117.0,1930.0
10627,"Bismarck/Mandan, ND: Bismarck Municipal",631.0,95.0,82.0,94.0,64.0,80.0,69.0,62.0,64.0,61.0,61.0,74.0,60.0,866.0
10627,"Bismarck/Mandan, ND: Bismarck Municipal",638.0,108.0,77.0,63.0,89.0,82.0,35.0,34.0,30.0,48.0,65.0,8.0,42.0,681.0
10627,"Bismarck/Mandan, ND: Bismarck Municipal",673.0,1.0,,4.0,2.0,,2.0,2.0,2.0,,26.0,73.0,49.0,161.0
10627,"Bismarck/Mandan, ND: Bismarck Municipal",694.0,20.0,25.0,34.0,16.0,13.0,16.0,17.0,15.0,15.0,20.0,18.0,34.0,243.0
10627,"Bismarck/Mandan, ND: Bismarck Municipal",698.0,10.0,47.0,28.0,20.0,15.0,18.0,18.0,9.0,8.0,8.0,9.0,14.0,204.0
10627,"Bismarck/Mandan, ND: Bismarck Municipal",722.0,1.0,,,3.0,5.0,11.0,10.0,10.0,4.0,1.0,,,45.0
10631,"Bemidji, MN: Bemidji Regional",403.0,4.0,5.0,6.0,5.0,1.0,4.0,18.0,4.0,1.0,10.0,3.0,6.0,67.0
10631,"Bemidji, MN: Bemidji Regional",404.0,16.0,15.0,14.0,16.0,20.0,17.0,1.0,15.0,19.0,10.0,16.0,9.0,168.0
10631,"Bemidji, MN: Bemidji Regional",629.0,63.0,57.0,63.0,61.0,62.0,61.0,65.0,63.0,58.0,60.0,62.0,55.0,730.0
10640,"Buckland, AK: Buckland Airport",194.0,3.0,9.0,4.0,9.0,12.0,12.0,11.0,12.0,2.0,6.0,3.0,5.0,88.0
10640,"Buckland, AK: Buckland Airport",412.0,1.0,,2.0,,,1.0,,2.0,4.0,,,1.0,11.0
10640,"Buckland, AK: Buckland Airport",415.0,55.0,54.0,52.0,61.0,65.0,64.0,68.0,75.0,60.0,80.0,66.0,51.0,751.0
10654,"Beckley, WV: Raleigh County Memorial",674.0,105.0,70.0,106.0,94.0,106.0,160.0,90.0,59.0,104.0,106.0,102.0,106.0,1208.0
10661,"Boulder City, NV: Boulder City Municipal",340.0,62.0,56.0,2.0,12.0,22.0,30.0,20.0,30.0,16.0,0.0,0.0,62.0,312.0
10666,"Bellingham, WA: Bellingham International",482.0,62.0,68.0,91.0,89.0,90.0,116.0,151.0,151.0,140.0,141.0,129.0,92.0,1320.0
10666,"Bellingham, WA: Bellingham International",694.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,8.0,4.0,1.0,5.0,49.0
10666,"Bellingham, WA: Bellingham International",698.0,23.0,49.0,97.0,97.0,77.0,88.0,94.0,58.0,45.0,73.0,76.0,67.0,844.0
10676,"Belleville, IL: Scott AFB MidAmerica St Louis",694.0,38.0,43.0,84.0,48.0,78.0,150.0,156.0,105.0,53.0,55.0,51.0,64.0,925.0
10676,"Belleville, IL: Scott AFB MidAmerica St Louis",698.0,19.0,22.0,34.0,33.0,16.0,33.0,35.0,20.0,29.0,47.0,36.0,21.0,345.0
10683,"Bloomington, IN: Monroe County",675.0,0.0,0.0,,,,,,,,,,,0.0
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",629.0,19.0,15.0,14.0,16.0,17.0,24.0,25.0,27.0,,,,,157.0
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",631.0,61.0,50.0,62.0,4.0,,,1.0,,4.0,,,,182.0
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",638.0,62.0,56.0,65.0,117.0,120.0,90.0,118.0,121.0,139.0,148.0,136.0,135.0,1307.0
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",675.0,21.0,19.0,28.0,22.0,54.0,59.0,62.0,57.0,52.0,57.0,82.0,71.0,584.0
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",694.0,11.0,11.0,17.0,15.0,18.0,30.0,32.0,21.0,23.0,20.0,21.0,18.0,237.0
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",698.0,9.0,8.0,12.0,7.0,10.0,4.0,4.0,7.0,1.0,,1.0,5.0,68.0
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",722.0,7.0,7.0,7.0,2.0,1.0,5.0,3.0,10.0,10.0,8.0,6.0,14.0,80.0
10693,"Nashville, TN: Nashville International",125.0,111.0,82.0,112.0,106.0,108.0,108.0,109.0,105.0,106.0,104.0,108.0,105.0,1264.0
10693,"Nashville, TN: Nashville International",458.0,46.0,34.0,53.0,49.0,50.0,40.0,26.0,22.0,22.0,,,,342.0
10693,"Nashville, TN: Nashville International",530.0,8.0,4.0,15.0,22.0,10.0,,1.0,,,1.0,1.0,,62.0
10693,"Nashville, TN: Nashville International",608.0,116.0,101.0,132.0,109.0,48.0,106.0,122.0,122.0,104.0,31.0,7.0,39.0,1037.0
10693,"Nashville, TN: Nashville International",612.0,1581.0,1235.0,2226.0,2100.0,2346.0,2486.0,2700.0,2647.0,2425.0,2412.0,2353.0,2357.0,26868.0
10693,"Nashville, TN: Nashville International",614.0,968.0,757.0,1100.0,1143.0,1184.0,1248.0,1384.0,1356.0,1357.0,1459.0,1361.0,1251.0,14568.0
10693,"Nashville, TN: Nashville International",629.0,10.0,9.0,10.0,2.0,4.0,1.0,5.0,5.0,,2.0,1.0,1.0,50.0
10693,"Nashville, TN: Nashville International",631.0,118.0,83.0,111.0,74.0,192.0,78.0,106.0,96.0,117.0,167.0,202.0,145.0,1489.0
10693,"Nashville, TN: Nashville International",638.0,263.0,230.0,292.0,267.0,311.0,314.0,289.0,251.0,205.0,167.0,328.0,300.0,3217.0
10693,"Nashville, TN: Nashville International",673.0,393.0,341.0,469.0,769.0,782.0,1022.0,1135.0,1160.0,1191.0,1116.0,950.0,978.0,10306.0
10693,"Nashville, TN: Nashville International",674.0,64.0,44.0,61.0,61.0,62.0,120.0,66.0,66.0,53.0,101.0,109.0,118.0,925.0
10693,"Nashville, TN: Nashville International",675.0,33.0,17.0,26.0,3.0,2.0,11.0,,1.0,8.0,1.0,9.0,20.0,131.0
10693,"Nashville, TN: Nashville International",677.0,112.0,21.0,61.0,,60.0,38.0,35.0,18.0,40.0,126.0,102.0,90.0,703.0
10693,"Nashville, TN: Nashville International",678.0,15.0,11.0,13.0,16.0,55.0,84.0,94.0,96.0,78.0,66.0,53.0,54.0,635.0
10693,"Nashville, TN: Nashville International",694.0,148.0,142.0,248.0,341.0,377.0,349.0,369.0,365.0,415.0,466.0,528.0,371.0,4119.0
10693,"Nashville, TN: Nashville International",698.0,142.0,78.0,166.0,182.0,210.0,301.0,348.0,362.0,270.0,374.0,377.0,458.0,3268.0
10693,"Nashville, TN: Nashville International",699.0,58.0,56.0,110.0,59.0,134.0,171.0,217.0,325.0,305.0,258.0,202.0,218.0,2113.0
10693,"Nashville, TN: Nashville International",722.0,21.0,29.0,49.0,50.0,43.0,72.0,106.0,88.0,65.0,102.0,76.0,64.0,765.0
10693,"Nashville, TN: Nashville International",723.0,46.0,37.0,31.0,30.0,55.0,8.0,,2.0,32.0,18.0,19.0,57.0,335.0
10693,"Nashville, TN: Nashville International",724.0,2.0,,1.0,,2.0,,,,23.0,28.0,7.0,16.0,79.0
10693,"Nashville, TN: Nashville International",887.0,1.0,,,,,,,,,,,,1.0
10693,"Nashville, TN: Nashville International",888.0,63.0,62.0,183.0,220.0,305.0,295.0,220.0,172.0,186.0,317.0,313.0,245.0,2581.0
10713,"Boise, ID: Boise Air Terminal",194.0,2.0,,3.0,2.0,,1.0,12.0,,,,,,20.0
10713,"Boise, ID: Boise Air Terminal",195.0,1.0,1.0,2.0,2.0,,,,,,,,,6.0
10713,"Boise, ID: Boise Air Terminal",416.0,2.0,4.0,1.0,1.0,2.0,2.0,6.0,,,,,,18.0
10713,"Boise, ID: Boise Air Terminal",482.0,318.0,281.0,328.0,356.0,375.0,321.0,281.0,284.0,225.0,219.0,245.0,189.0,3422.0
10713,"Boise, ID: Boise Air Terminal",612.0,217.0,187.0,188.0,164.0,181.0,278.0,313.0,321.0,258.0,235.0,273.0,240.0,2855.0
10713,"Boise, ID: Boise Air Terminal",614.0,74.0,63.0,120.0,96.0,135.0,257.0,296.0,249.0,178.0,205.0,143.0,138.0,1954.0
10713,"Boise, ID: Boise Air Terminal",629.0,116.0,111.0,153.0,114.0,94.0,150.0,184.0,189.0,206.0,186.0,175.0,125.0,1803.0
10713,"Boise, ID: Boise Air Terminal",631.0,3.0,1.0,8.0,22.0,47.0,31.0,6.0,1.0,,,4.0,16.0,139.0
10713,"Boise, ID: Boise Air Terminal",634.0,4.0,12.0,16.0,24.0,33.0,33.0,26.0,19.0,4.0,4.0,9.0,6.0,190.0
10713,"Boise, ID: Boise Air Terminal",638.0,81.0,75.0,65.0,2.0,,,,,,,26.0,34.0,283.0
10713,"Boise, ID: Boise Air Terminal",673.0,794.0,657.0,726.0,746.0,730.0,820.0,1081.0,1104.0,1052.0,940.0,855.0,930.0,10435.0
10713,"Boise, ID: Boise Air Terminal",694.0,32.0,46.0,48.0,89.0,85.0,108.0,160.0,156.0,129.0,104.0,166.0,132.0,1255.0
10713,"Boise, ID: Boise Air Terminal",698.0,57.0,22.0,84.0,42.0,92.0,80.0,46.0,68.0,120.0,166.0,80.0,44.0,901.0
10713,"Boise, ID: Boise Air Terminal",699.0,5.0,,1.0,1.0,30.0,61.0,88.0,64.0,68.0,82.0,45.0,36.0,481.0
10713,"Boise, ID: Boise Air Terminal",888.0,107.0,124.0,144.0,134.0,128.0,85.0,78.0,78.0,86.0,46.0,16.0,14.0,1040.0
10721,"Boston, MA: Logan International",125.0,813.0,677.0,828.0,910.0,1130.0,1698.0,1954.0,1945.0,1890.0,1398.0,1159.0,1055.0,15457.0
10721,"Boston, MA: Logan International",479.0,64.0,49.0,60.0,49.0,53.0,50.0,47.0,50.0,48.0,45.0,56.0,51.0,622.0
10721,"Boston, MA: Logan International",612.0,157.0,128.0,206.0,142.0,150.0,292.0,399.0,460.0,298.0,389.0,355.0,328.0,3304.0
10721,"Boston, MA: Logan International",614.0,463.0,328.0,653.0,941.0,996.0,1085.0,908.0,1133.0,1130.0,1026.0,854.0,870.0,10387.0
10721,"Boston, MA: Logan International",622.0,87.0,71.0,34.0,30.0,16.0,21.0,177.0,206.0,244.0,323.0,326.0,303.0,1838.0
10721,"Boston, MA: Logan International",629.0,1.0,,1.0,,1.0,1.0,,,,,,,4.0
10721,"Boston, MA: Logan International",638.0,20.0,35.0,79.0,39.0,125.0,156.0,79.0,82.0,79.0,265.0,256.0,246.0,1461.0
10721,"Boston, MA: Logan International",673.0,272.0,420.0,587.0,766.0,921.0,1373.0,1496.0,1582.0,1846.0,1932.0,1744.0,1654.0,14593.0
10721,"Boston, MA: Logan International",677.0,251.0,30.0,57.0,,52.0,52.0,65.0,57.0,15.0,15.0,37.0,53.0,684.0
10721,"Boston, MA: Logan International",678.0,401.0,387.0,470.0,634.0,937.0,1047.0,1171.0,1204.0,1223.0,1305.0,1674.0,1504.0,11957.0
10721,"Boston, MA: Logan International",694.0,963.0,1093.0,1498.0,1565.0,1212.0,1270.0,1432.0,1148.0,1023.0,1106.0,817.0,832.0,13959.0
10721,"Boston, MA: Logan International",696.0,9.0,8.0,9.0,8.0,14.0,16.0,23.0,22.0,18.0,18.0,20.0,25.0,190.0
10721,"Boston, MA: Logan International",698.0,492.0,451.0,462.0,444.0,552.0,411.0,380.0,410.0,462.0,458.0,664.0,665.0,5851.0
10721,"Boston, MA: Logan International",699.0,644.0,569.0,771.0,786.0,1072.0,1325.0,1546.0,1661.0,1550.0,1637.0,1913.0,1778.0,15252.0
10721,"Boston, MA: Logan International",721.0,115.0,70.0,63.0,59.0,49.0,173.0,178.0,131.0,16.0,36.0,81.0,49.0,1020.0
10721,"Boston, MA: Logan International",722.0,43.0,71.0,85.0,112.0,133.0,76.0,56.0,66.0,76.0,79.0,125.0,172.0,1094.0
10721,"Boston, MA: Logan International",838.0,19.0,30.0,62.0,71.0,81.0,86.0,90.0,91.0,75.0,35.0,68.0,50.0,758.0
10721,"Boston, MA: Logan International",888.0,116.0,79.0,119.0,106.0,112.0,116.0,391.0,352.0,457.0,499.0,471.0,469.0,3287.0
10728,"Beaumont/Port Arthur, TX: Jack Brooks Regional",675.0,36.0,21.0,84.0,82.0,73.0,75.0,78.0,89.0,82.0,89.0,86.0,76.0,871.0
10728,"Beaumont/Port Arthur, TX: Jack Brooks Regional",676.0,9.0,9.0,2.0,5.0,14.0,13.0,13.0,2.0,,,,,67.0
10731,"Brunswick, GA: Brunswick Golden Isles",629.0,79.0,68.0,79.0,84.0,92.0,90.0,93.0,93.0,90.0,92.0,84.0,83.0,1027.0
10739,"Brainerd, MN: Brainerd Lakes Regional",404.0,1.0,,,,,,,,1.0,1.0,,,3.0
10739,"Brainerd, MN: Brainerd Lakes Regional",629.0,52.0,48.0,53.0,53.0,53.0,59.0,61.0,53.0,53.0,52.0,50.0,49.0,636.0
10744,"Burlington, IA: Southeast Iowa Regional",415.0,93.0,93.0,105.0,104.0,103.0,104.0,105.0,103.0,103.0,101.0,104.0,98.0,1216.0
10747,"Brownsville, TX: Brownsville South Padre Island International",673.0,7.0,23.0,21.0,2.0,46.0,2.0,31.0,60.0,14.0,,51.0,81.0,338.0
10747,"Brownsville, TX: Brownsville South Padre Island International",675.0,177.0,84.0,169.0,169.0,124.0,196.0,177.0,166.0,196.0,229.0,119.0,103.0,1909.0
10747,"Brownsville, TX: Brownsville South Padre Island International",676.0,1.0,,,,,,,,,,,,1.0
10754,"Barrow, AK: Wiley Post/Will Rogers Memorial",416.0,182.0,163.0,174.0,207.0,186.0,203.0,184.0,213.0,142.0,216.0,167.0,157.0,2194.0
10754,"Barrow, AK: Wiley Post/Will Rogers Memorial",612.0,22.0,23.0,29.0,28.0,26.0,16.0,21.0,14.0,22.0,24.0,22.0,15.0,262.0
10754,"Barrow, AK: Wiley Post/Will Rogers Memorial",614.0,8.0,5.0,2.0,1.0,5.0,13.0,8.0,17.0,8.0,7.0,7.0,13.0,94.0
10775,"Barter Island, AK: Barter Island Airport",416.0,49.0,41.0,50.0,53.0,54.0,56.0,55.0,63.0,32.0,44.0,44.0,31.0,572.0
10775,"Barter Island, AK: Barter Island Airport",479.0,12.0,12.0,16.0,14.0,13.0,15.0,12.0,15.0,13.0,12.0,8.0,14.0,156.0
10779,"Butte, MT: Bert Mooney",629.0,57.0,52.0,59.0,56.0,57.0,60.0,62.0,61.0,56.0,56.0,55.0,57.0,688.0
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",629.0,15.0,11.0,,13.0,6.0,,2.0,,,25.0,,16.0,88.0
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",631.0,57.0,50.0,144.0,146.0,126.0,146.0,145.0,109.0,127.0,96.0,66.0,64.0,1276.0
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",638.0,114.0,95.0,168.0,221.0,230.0,171.0,168.0,156.0,158.0,157.0,183.0,190.0,2011.0
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",673.0,104.0,74.0,35.0,1.0,4.0,56.0,55.0,72.0,103.0,100.0,30.0,18.0,652.0
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",675.0,66.0,71.0,125.0,136.0,179.0,143.0,137.0,121.0,113.0,118.0,191.0,146.0,1546.0
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",676.0,33.0,22.0,1.0,,1.0,,1.0,,,,,,58.0
10783,"Bettles, AK: Bettles Airport",416.0,27.0,24.0,26.0,27.0,24.0,58.0,70.0,73.0,38.0,26.0,24.0,21.0,438.0
10785,"Burlington, VT: Burlington International",629.0,90.0,72.0,161.0,184.0,175.0,152.0,64.0,176.0,87.0,106.0,119.0,80.0,1466.0
10785,"Burlington, VT: Burlington International",631.0,61.0,32.0,29.0,32.0,56.0,112.0,105.0,104.0,129.0,132.0,47.0,55.0,894.0
10785,"Burlington, VT: Burlington International",638.0,65.0,52.0,50.0,61.0,90.0,194.0,256.0,276.0,227.0,234.0,238.0,267.0,2010.0
10785,"Burlington, VT: Burlington International",675.0,71.0,87.0,100.0,78.0,111.0,39.0,,26.0,54.0,37.0,69.0,65.0,737.0
10785,"Burlington, VT: Burlington International",678.0,10.0,2.0,,9.0,24.0,27.0,31.0,30.0,28.0,32.0,59.0,56.0,308.0
10785,"Burlington, VT: Burlington International",699.0,3.0,1.0,,2.0,,1.0,,1.0,,2.0,,2.0,12.0
10792,"Buffalo, NY: Buffalo Niagara International",530.0,63.0,20.0,11.0,47.0,62.0,57.0,108.0,128.0,84.0,100.0,52.0,46.0,778.0
10792,"Buffalo, NY: Buffalo Niagara International",608.0,31.0,29.0,61.0,71.0,84.0,10.0,,7.0,3.0,,,1.0,297.0
10792,"Buffalo, NY: Buffalo Niagara International",612.0,181.0,132.0,239.0,226.0,165.0,132.0,123.0,152.0,158.0,148.0,176.0,180.0,2012.0
