ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10005,05A,AK,Little Squaw Airport,Little Squaw,,,0.0,,,,1.0,,,,,,1.0
10042,A29,AK,Kiluda Bay Airport,Kiluda Bay,0.0,,,,,,,,1.0,,,,1.0
10056,A43,AK,Trident Basin Seaplane Base,Kodiak Island,3.0,11.0,15.0,22.0,40.0,77.0,86.0,,27.0,16.0,12.0,8.0,317.0
10063,A50,AK,Big Bay Airport,Big Bay,,,,,,,1.0,,,,,,1.0
10135,ABE,PA,Lehigh Valley International,Allentown/Bethlehem/Easton,26961.0,28319.0,36056.0,40409.0,35839.0,44139.0,45438.0,42841.0,32384.0,37390.0,33228.0,34596.0,437600.0
10136,ABI,TX,Abilene Regional,Abilene,5688.0,5706.0,6351.0,6728.0,7773.0,8713.0,7946.0,8028.0,7328.0,8043.0,6908.0,7557.0,86769.0
10139,ABL,AK,Ambler River,Ambler,393.0,205.0,311.0,314.0,355.0,321.0,297.0,297.0,310.0,318.0,282.0,340.0,3743.0
10140,ABQ,NM,Albuquerque International Sunport,Albuquerque,173804.0,164275.0,214824.0,209085.0,242515.0,252429.0,254434.0,242144.0,230982.0,265072.0,217496.0,228179.0,2695239.0
10141,ABR,SD,Aberdeen Regional,Aberdeen,2274.0,2119.0,2197.0,2127.0,2500.0,2319.0,2535.0,2340.0,2305.0,2737.0,2724.0,2605.0,28782.0
10146,ABY,GA,Southwest Georgia Regional,Albany,3129.0,3042.0,3665.0,3466.0,3701.0,3861.0,3505.0,3322.0,3139.0,3728.0,3348.0,3554.0,41460.0
10154,ACK,MA,Nantucket Memorial,Nantucket,2412.0,1955.0,2468.0,2834.0,6951.0,17242.0,32270.0,35501.0,17719.0,6434.0,2885.0,2817.0,131488.0
10155,ACT,TX,Waco Regional,Waco,3641.0,3741.0,4355.0,5333.0,5930.0,5850.0,5889.0,5870.0,5019.0,5819.0,5597.0,4920.0,61964.0
10157,ACV,CA,California Redwood Coast Humboldt County,Arcata/Eureka,4910.0,4589.0,5383.0,6254.0,6850.0,7621.0,7965.0,9363.0,7732.0,8245.0,7915.0,9310.0,86137.0
10158,ACY,NJ,Atlantic City International,Atlantic City,46976.0,47542.0,55616.0,49844.0,41111.0,36544.0,40666.0,39519.0,33739.0,38710.0,40972.0,51373.0,522612.0
10165,ADK,AK,Adak,Adak Island,170.0,113.0,287.0,306.0,177.0,338.0,335.0,272.0,325.0,206.0,275.0,219.0,3023.0
10170,ADQ,AK,Kodiak Airport,Kodiak,4258.0,4360.0,5513.0,5655.0,7774.0,7611.0,9003.0,9847.0,8952.0,6734.0,7353.0,5898.0,82958.0
10172,ADW,MD,Joint Base Andrews,Camp Springs,,,,,,,,,10.0,,,,10.0
10184,AET,AK,Allakaket Airport,Allakaket,207.0,199.0,178.0,231.0,221.0,239.0,307.0,334.0,238.0,217.0,165.0,223.0,2759.0
10185,AEX,LA,Alexandria International,Alexandria,8373.0,8120.0,10318.0,10036.0,11251.0,10149.0,10023.0,9155.0,9161.0,10909.0,9799.0,11517.0,118811.0
10194,AFW,TX,Perot Field Fort Worth Alliance,Dallas/Fort Worth,,30.0,389.0,353.0,4.0,343.0,,,124.0,,186.0,,1429.0
10204,AGN,AK,Angoon Seaplane Base,Angoon,126.0,117.0,158.0,216.0,246.0,252.0,305.0,332.0,256.0,216.0,238.0,206.0,2668.0
10208,AGS,GA,Augusta Regional at Bush Field,Augusta,21639.0,20870.0,27248.0,37683.0,30196.0,28023.0,26406.0,26925.0,27668.0,29115.0,27995.0,27440.0,331208.0
10216,AHN,GA,Athens/Ben Epps,Athens,,,,,,,,,,,1.0,0.0,1.0
10221,AIA,NE,Alliance Municipal,Alliance,289.0,303.0,256.0,331.0,202.0,191.0,260.0,251.0,218.0,245.0,226.0,304.0,3076.0
10225,AIN,AK,Wainwright Airport,Wainwright,230.0,258.0,355.0,318.0,355.0,373.0,332.0,420.0,371.0,334.0,291.0,362.0,3999.0
10237,AKB,AK,Atka Airport,Atka,13.0,7.0,24.0,20.0,33.0,12.0,31.0,35.0,27.0,23.0,16.0,26.0,267.0
10241,AKI,AK,Akiak Airport,Akiak,160.0,122.0,214.0,462.0,256.0,157.0,191.0,204.0,244.0,357.0,336.0,224.0,2927.0
10243,AKK,AK,Akhiok Airport,Akhiok,29.0,27.0,54.0,49.0,55.0,57.0,93.0,,195.0,51.0,42.0,36.0,688.0
10245,AKN,AK,King Salmon Airport,King Salmon,1504.0,1578.0,1477.0,1717.0,2667.0,4257.0,13970.0,6363.0,3778.0,2243.0,2403.0,2622.0,44579.0
10247,AKP,AK,Anaktuvuk Pass Airport,Anaktuvuk Pass,252.0,205.0,306.0,262.0,376.0,247.0,259.0,345.0,218.0,329.0,233.0,336.0,3368.0
10257,ALB,NY,Albany International,Albany,106040.0,105783.0,129871.0,132618.0,127724.0,128050.0,144685.0,144193.0,119609.0,135307.0,115979.0,116580.0,1506439.0
10268,ALO,IA,Waterloo Regional,Waterloo,1528.0,1592.0,2108.0,1854.0,2208.0,1984.0,2013.0,1919.0,1755.0,2023.0,1587.0,1731.0,22302.0
10272,ALS,CO,San Luis Valley Regional/Bergman Field,Alamosa,479.0,485.0,553.0,529.0,671.0,682.0,734.0,845.0,699.0,734.0,609.0,609.0,7629.0
10275,ALW,WA,Walla Walla Regional,Walla Walla,3119.0,2575.0,4077.0,3984.0,4579.0,4635.0,4086.0,4171.0,4356.0,4757.0,4140.0,4780.0,49259.0
10278,ALZ,AK,Alitak Seaplane Base,Lazy Bay,0.0,3.0,4.0,5.0,8.0,20.0,26.0,,15.0,1.0,0.0,0.0,82.0
10279,AMA,TX,Rick Husband Amarillo International,Amarillo,25718.0,25160.0,29912.0,28328.0,33255.0,34557.0,35398.0,30891.0,29643.0,31540.0,29450.0,32428.0,366280.0
10298,ANB,AL,Anniston Regional,Anniston,,,,,135.0,,,,,,,,135.0
10299,ANC,AK,Ted Stevens Anchorage International,Anchorage,155866.0,139093.0,181368.0,160053.0,212086.0,293090.0,348437.0,342459.0,236078.0,184260.0,168550.0,191948.0,2613288.0
10304,ANI,AK,Aniak Airport,Aniak,972.0,812.0,1080.0,1110.0,1296.0,1098.0,1072.0,1298.0,1133.0,1213.0,848.0,1179.0,13111.0
10313,ANV,AK,Anvik Airport,Anvik,69.0,83.0,119.0,97.0,132.0,94.0,67.0,124.0,86.0,132.0,57.0,88.0,1148.0
10322,AOO,PA,Altoona-Blair County,Altoona,215.0,152.0,235.0,235.0,299.0,303.0,374.0,428.0,294.0,400.0,351.0,365.0,3651.0
10325,APA,CO,Centennial,Denver,,,,,,2.0,,,,,,,2.0
10327,APC,CA,Napa County,Napa,,,8.0,,,7.0,,,,,4.0,0.0,19.0
10333,APN,MI,Alpena County Regional,Alpena,837.0,560.0,1034.0,860.0,1021.0,989.0,1439.0,1320.0,1121.0,1240.0,1010.0,1008.0,12439.0
10349,ARC,AK,Arctic Village Airport,Arctic Village,125.0,174.0,136.0,169.0,163.0,268.0,199.0,230.0,147.0,179.0,115.0,146.0,2051.0
