DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,22Q,21636,Gem Air LLC,22Q,10713,BOI,"Boise, ID",ID,14897,SMN,"Salmon, ID",ID,035,6,F
0.00,0.00,22Q,21636,Gem Air LLC,22Q,10713,BOI,"Boise, ID",ID,14897,SMN,"Salmon, ID",ID,194,6,F
0.00,0.00,22Q,21636,Gem Air LLC,22Q,10713,BOI,"Boise, ID",ID,14897,SMN,"Salmon, ID",ID,416,6,F
0.00,0.00,22Q,21636,Gem Air LLC,22Q,14897,SMN,"Salmon, ID",ID,10713,BOI,"Boise, ID",ID,035,6,F
0.00,0.00,22Q,21636,Gem Air LLC,22Q,14897,SMN,"Salmon, ID",ID,10713,BOI,"Boise, ID",ID,194,6,F
0.00,0.00,22Q,21636,Gem Air LLC,22Q,14897,SMN,"Salmon, ID",ID,10713,BOI,"Boise, ID",ID,416,6,F
0.00,0.00,3E,21253,"Multi-Aero, Inc. d/b/a Air Choice One",0MQ,11288,DEC,"Decatur, IL",IL,13930,ORD,"Chicago, IL",IL,415,6,F
0.00,0.00,3E,21253,"Multi-Aero, Inc. d/b/a Air Choice One",0MQ,11288,DEC,"Decatur, IL",IL,15016,STL,"St. Louis, MO",MO,415,6,F
0.00,0.00,3E,21253,"Multi-Aero, Inc. d/b/a Air Choice One",0MQ,13930,ORD,"Chicago, IL",IL,11288,DEC,"Decatur, IL",IL,415,6,F
0.00,0.00,3E,21253,"Multi-Aero, Inc. d/b/a Air Choice One",0MQ,15016,STL,"St. Louis, MO",MO,11288,DEC,"Decatur, IL",IL,415,6,F
0.00,0.00,C5,20445,CommuteAir LLC dba CommuteAir,C5,10821,BWI,"Baltimore, MD",MD,12264,IAD,"Washington, DC",VA,675,6,F
0.00,0.00,C5,20445,CommuteAir LLC dba CommuteAir,C5,12264,IAD,"Washington, DC",VA,11278,DCA,"Washington, DC",VA,675,6,F
0.00,0.00,C5,20445,CommuteAir LLC dba CommuteAir,C5,14576,ROC,"Rochester, NY",NY,12397,ITH,"Ithaca/Cortland, NY",NY,675,6,F
0.00,0.00,C5,20445,CommuteAir LLC dba CommuteAir,C5,15096,SYR,"Syracuse, NY",NY,12264,IAD,"Washington, DC",VA,675,6,F
0.00,0.00,C5,20445,CommuteAir LLC dba CommuteAir,C5,15096,SYR,"Syracuse, NY",NY,12397,ITH,"Ithaca/Cortland, NY",NY,675,6,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10721,BOS,"Boston, MA",MA,12264,IAD,"Washington, DC",VA,622,6,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11109,COS,"Colorado Springs, CO",CO,11433,DTW,"Detroit, MI",MI,614,6,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11109,COS,"Colorado Springs, CO",CO,14747,SEA,"Seattle, WA",WA,888,6,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11146,CRW,"Charleston/Dunbar, WV",WV,14533,RIV,"Riverside, CA",CA,622,6,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11298,DFW,"Dallas/Fort Worth, TX",TX,10397,ATL,"Atlanta, GA",GA,608,6,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12187,HOP,"Hopkinsville, KY",KY,11433,DTW,"Detroit, MI",MI,614,6,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14533,RIV,"Riverside, CA",CA,13487,MSP,"Minneapolis, MN",MN,622,6,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14771,SFO,"San Francisco, CA",CA,13487,MSP,"Minneapolis, MN",MN,622,6,L
0.00,0.00,KO,20341,Alaska Central Express,KO,10170,ADQ,"Kodiak, AK",AK,12321,ILI,"Iliamna, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10245,AKN,"King Salmon, AK",AK,14273,PTH,"Port Heiden, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10551,BET,"Bethel, AK",AK,15012,STG,"St. George Island, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10926,CDV,"Cordova, AK",AK,15171,TEK,"Tatitlek, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,11336,DLG,"Dillingham, AK",AK,15293,TOG,"Togiak, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,12321,ILI,"Iliamna, AK",AK,14738,SDP,"Sandpoint, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,12523,JNU,"Juneau, AK",AK,10926,CDV,"Cordova, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,14273,PTH,"Port Heiden, AK",AK,10299,ANC,"Anchorage, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,15293,TOG,"Togiak, AK",AK,10299,ANC,"Anchorage, AK",AK,405,6,G
0.00,0.00,KO,20341,Alaska Central Express,KO,15991,YAK,"Yakutat, AK",AK,12523,JNU,"Juneau, AK",AK,405,6,G
0.00,0.00,U7,20447,USA Jet Airlines Inc.,U7,14761,SFB,"Sanford, FL",FL,14761,SFB,"Sanford, FL",FL,715,6,P
0.00,0.00,UA,19977,United Air Lines Inc.,UA,10693,BNA,"Nashville, TN",TN,13930,ORD,"Chicago, IL",IL,694,6,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,12892,LAX,"Los Angeles, CA",CA,14679,SAN,"San Diego, CA",CA,614,6,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,14635,RSW,"Fort Myers, FL",FL,13930,ORD,"Chicago, IL",IL,698,6,F
0.00,0.00,WN,19393,Southwest Airlines Co.,WN,11697,FLL,"Fort Lauderdale, FL",FL,10257,ALB,"Albany, NY",NY,612,6,F
