ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10011,416.0,"Peach Springs, AZ: Grand Canyon West",8.0,68.0,AZ
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",16.0,18.0,AK
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",88.0,3091.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",80.0,4770.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",136.0,9080.0,PA
10135,673.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,75.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",58.0,2148.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",124.0,19583.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3.0,311.0,PA
10136,673.0,"Abilene, TX: Abilene Regional",3.0,212.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",173.0,6110.0,TX
10136,699.0,"Abilene, TX: Abilene Regional",1.0,0.0,TX
10139,415.0,"Ambler, AK: Ambler River",56.0,198.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",76.0,340.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",50.0,257.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",445.0,54774.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",379.0,59297.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",34.0,1407.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",96.0,5623.0,NM
10140,634.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,148.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",23.0,1608.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",330.0,22183.0,NM
10140,675.0,"Albuquerque, NM: Albuquerque International Sunport",25.0,1122.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",92.0,11800.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",60.0,6555.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",116.0,19030.0,NM
10140,721.0,"Albuquerque, NM: Albuquerque International Sunport",3.0,553.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",5.0,447.0,NM
10140,838.0,"Albuquerque, NM: Albuquerque International Sunport",30.0,4632.0,NM
10140,888.0,"Albuquerque, NM: Albuquerque International Sunport",10.0,1531.0,NM
10141,629.0,"Aberdeen, SD: Aberdeen Regional",60.0,1670.0,SD
10146,629.0,"Albany, GA: Southwest Georgia Regional",83.0,3131.0,GA
10154,125.0,"Nantucket, MA: Nantucket Memorial",455.0,2055.0,MA
10154,415.0,"Nantucket, MA: Nantucket Memorial",98.0,311.0,MA
10154,479.0,"Nantucket, MA: Nantucket Memorial",11.0,59.0,MA
10155,673.0,"Waco, TX: Waco Regional",3.0,223.0,TX
10155,675.0,"Waco, TX: Waco Regional",148.0,4922.0,TX
10157,614.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20.0,2870.0,CA
10157,629.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",59.0,2507.0,CA
10157,631.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",31.0,1474.0,CA
10157,673.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",89.0,4884.0,CA
10158,694.0,"Atlantic City, NJ: Atlantic City International",86.0,12986.0,NJ
10158,698.0,"Atlantic City, NJ: Atlantic City International",127.0,15889.0,NJ
10158,699.0,"Atlantic City, NJ: Atlantic City International",27.0,5376.0,NJ
10158,722.0,"Atlantic City, NJ: Atlantic City International",16.0,1835.0,NJ
10165,612.0,"Adak Island, AK: Adak",7.0,143.0,AK
10165,614.0,"Adak Island, AK: Adak",2.0,51.0,AK
10170,79.0,"Kodiak, AK: Kodiak Airport",155.0,205.0,AK
10170,416.0,"Kodiak, AK: Kodiak Airport",56.0,197.0,AK
10170,612.0,"Kodiak, AK: Kodiak Airport",67.0,4826.0,AK
10170,614.0,"Kodiak, AK: Kodiak Airport",7.0,545.0,AK
10184,416.0,"Allakaket, AK: Allakaket Airport",39.0,163.0,AK
10185,629.0,"Alexandria, LA: Alexandria International",81.0,3462.0,LA
10185,631.0,"Alexandria, LA: Alexandria International",4.0,211.0,LA
10185,638.0,"Alexandria, LA: Alexandria International",2.0,82.0,LA
10185,675.0,"Alexandria, LA: Alexandria International",149.0,5837.0,LA
10194,449.0,"Dallas/Fort Worth, TX: Perot Field Fort Worth Alliance",1.0,25.0,TX
10204,35.0,"Angoon, AK: Angoon Seaplane Base",1.0,1.0,AK
10204,40.0,"Angoon, AK: Angoon Seaplane Base",14.0,22.0,AK
10204,416.0,"Angoon, AK: Angoon Seaplane Base",46.0,158.0,AK
10208,608.0,"Augusta, GA: Augusta Regional at Bush Field",22.0,2072.0,GA
