ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10011,416.0,"Peach Springs, AZ: Grand Canyon West",9.0,66.0,AZ
10056,35.0,"Kodiak Island, AK: Trident Basin Seaplane Base",1.0,0.0,AK
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",38.0,60.0,AK
10135,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2.0,86.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60.0,2415.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",11.0,583.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",194.0,12055.0,PA
10135,673.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",4.0,150.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",30.0,1134.0,PA
10135,677.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",24.0,1059.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",148.0,23712.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",6.0,808.0,PA
10136,614.0,"Abilene, TX: Abilene Regional",4.0,629.0,TX
10136,673.0,"Abilene, TX: Abilene Regional",10.0,586.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",171.0,5386.0,TX
10136,677.0,"Abilene, TX: Abilene Regional",1.0,57.0,TX
10136,698.0,"Abilene, TX: Abilene Regional",1.0,104.0,TX
10136,699.0,"Abilene, TX: Abilene Regional",1.0,163.0,TX
10139,405.0,"Ambler, AK: Ambler River",1.0,4.0,AK
10139,412.0,"Ambler, AK: Ambler River",1.0,0.0,AK
10139,415.0,"Ambler, AK: Ambler River",65.0,316.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",76.0,347.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",54.0,283.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",329.0,40328.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",536.0,79486.0,NM
10140,623.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,165.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",15.0,677.0,NM
10140,634.0,"Albuquerque, NM: Albuquerque International Sunport",3.0,500.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",21.0,1368.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",354.0,22101.0,NM
10140,675.0,"Albuquerque, NM: Albuquerque International Sunport",63.0,2677.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",175.0,22727.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",109.0,11439.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",64.0,10516.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",35.0,3432.0,NM
10140,838.0,"Albuquerque, NM: Albuquerque International Sunport",35.0,5247.0,NM
10140,839.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,152.0,NM
10140,888.0,"Albuquerque, NM: Albuquerque International Sunport",36.0,5685.0,NM
10141,629.0,"Aberdeen, SD: Aberdeen Regional",62.0,1902.0,SD
10146,629.0,"Albany, GA: Southwest Georgia Regional",80.0,2876.0,GA
10154,125.0,"Nantucket, MA: Nantucket Memorial",497.0,2817.0,MA
10154,415.0,"Nantucket, MA: Nantucket Memorial",124.0,463.0,MA
10154,479.0,"Nantucket, MA: Nantucket Memorial",161.0,1021.0,MA
10154,530.0,"Nantucket, MA: Nantucket Memorial",90.0,3765.0,MA
10154,631.0,"Nantucket, MA: Nantucket Memorial",109.0,5851.0,MA
10154,638.0,"Nantucket, MA: Nantucket Memorial",14.0,809.0,MA
10154,673.0,"Nantucket, MA: Nantucket Memorial",87.0,5472.0,MA
10154,678.0,"Nantucket, MA: Nantucket Memorial",211.0,13843.0,MA
10155,673.0,"Waco, TX: Waco Regional",3.0,168.0,TX
10155,675.0,"Waco, TX: Waco Regional",155.0,4472.0,TX
10155,699.0,"Waco, TX: Waco Regional",1.0,183.0,TX
10157,614.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",13.0,1935.0,CA
10157,629.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",94.0,4360.0,CA
10157,631.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",15.0,772.0,CA
10157,673.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",54.0,3504.0,CA
10158,694.0,"Atlantic City, NJ: Atlantic City International",107.0,16190.0,NJ
10158,698.0,"Atlantic City, NJ: Atlantic City International",174.0,21351.0,NJ
