ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,35.0,"Kodiak Island, AK: Trident Basin Seaplane Base",4.0,2.0,AK
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",16.0,15.0,AK
10135,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",29.0,559.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",98.0,1519.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",12.0,529.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",112.0,4125.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",25.0,378.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",69.0,6036.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3.0,267.0,PA
10136,614.0,"Abilene, TX: Abilene Regional",1.0,121.0,TX
10136,629.0,"Abilene, TX: Abilene Regional",59.0,656.0,TX
10136,673.0,"Abilene, TX: Abilene Regional",2.0,132.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",100.0,3179.0,TX
10136,676.0,"Abilene, TX: Abilene Regional",32.0,1094.0,TX
10139,194.0,"Ambler, AK: Ambler River",4.0,0.0,AK
10139,412.0,"Ambler, AK: Ambler River",1.0,0.0,AK
10139,415.0,"Ambler, AK: Ambler River",41.0,104.0,AK
10139,416.0,"Ambler, AK: Ambler River",3.0,0.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",64.0,97.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",32.0,71.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",284.0,24029.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",93.0,7186.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",72.0,2699.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",77.0,3076.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",13.0,512.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",349.0,12800.0,NM
10140,675.0,"Albuquerque, NM: Albuquerque International Sunport",14.0,579.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",14.0,598.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",38.0,3360.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",42.0,3046.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,86.0,NM
10140,888.0,"Albuquerque, NM: Albuquerque International Sunport",18.0,1054.0,NM
