ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,total_2019,total_2022,total_50s_2019,pct_50_2019,total_50s_2022,pct_50_2022
11778,AR,FSM,"Fort Smith, AR: Fort Smith Regional",2134.0,1384.0,1148.0,53.79568884723523,595.0,42.99132947976879
11778,AR,FSM,"Fort Smith, AR: Fort Smith Regional",2134.0,1384.0,0.0,0.0,0.0,0.0
13139,VA,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",2146.0,1753.0,1269.0,59.13327120223671,1543.0,88.02053622361666
13139,VA,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",2146.0,1753.0,0.0,0.0,0.0,0.0
13061,TX,LRD,"Laredo, TX: Laredo International",2643.0,2120.0,1817.0,68.74763526295877,1253.0,59.10377358490566
13061,TX,LRD,"Laredo, TX: Laredo International",2643.0,2120.0,0.0,0.0,0.0,0.0
15041,ID,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",1598.0,1827.0,0.0,0.0,0.0,0.0
10136,TX,ABI,"Abilene, TX: Abilene Regional",2312.0,1924.0,0.0,0.0,0.0,0.0
10136,TX,ABI,"Abilene, TX: Abilene Regional",2312.0,1924.0,2250.0,97.31833910034602,1766.0,91.78794178794179
10157,CA,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",1930.0,2122.0,1553.0,80.46632124352332,757.0,35.67389255419416
10157,CA,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",1930.0,2122.0,0.0,0.0,0.0,0.0
11049,TX,CLL,"College Station/Bryan, TX: Easterwood Field",2248.0,1314.0,0.0,0.0,0.0,0.0
11049,TX,CLL,"College Station/Bryan, TX: Easterwood Field",2248.0,1314.0,1838.0,81.76156583629893,576.0,43.83561643835616
13290,KS,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",1931.0,1694.0,1156.0,59.86535473847747,828.0,48.87839433293979
13290,KS,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",1931.0,1694.0,0.0,0.0,0.0,0.0
14952,IL,SPI,"Springfield, IL: Abraham Lincoln Capital",1746.0,1310.0,1617.0,92.61168384879726,899.0,68.62595419847328
14952,IL,SPI,"Springfield, IL: Abraham Lincoln Capital",1746.0,1310.0,0.0,0.0,0.0,0.0
14704,MD,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",1905.0,1212.0,1905.0,100.0,1212.0,100.0
14303,WA,PUW,"Pullman, WA: Pullman Moscow Regional",1280.0,1351.0,0.0,0.0,0.0,0.0
11980,NE,GRI,"Grand Island, NE: Central Nebraska Regional",1116.0,923.0,0.0,0.0,0.0,0.0
11980,NE,GRI,"Grand Island, NE: Central Nebraska Regional",1116.0,923.0,726.0,65.05376344086021,440.0,47.670639219935
16101,WA,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",1224.0,600.0,0.0,0.0,0.0,0.0
14842,TX,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",1855.0,1387.0,0.0,0.0,0.0,0.0
14842,TX,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",1855.0,1387.0,1597.0,86.09164420485175,756.0,54.506128334534964
11470,WA,EAT,"Wenatchee, WA: Pangborn Memorial",1143.0,586.0,0.0,0.0,0.0,0.0
12915,LA,LCH,"Lake Charles, LA: Lake Charles Regional",1952.0,1733.0,0.0,0.0,0.0,0.0
12915,LA,LCH,"Lake Charles, LA: Lake Charles Regional",1952.0,1733.0,1949.0,99.84631147540983,1298.0,74.89901904212348
10155,TX,ACT,"Waco, TX: Waco Regional",1777.0,1689.0,0.0,0.0,0.0,0.0
10155,TX,ACT,"Waco, TX: Waco Regional",1777.0,1689.0,1673.0,94.14743950478335,1452.0,85.96802841918296
14259,NH,PSM,"Portsmouth, NH: Portsmouth International at Pease",422.0,365.0,0.0,0.0,0.0,0.0
14588,NM,ROW,"Roswell, NM: Roswell Air Center",1406.0,1245.0,0.0,0.0,0.0,0.0
14588,NM,ROW,"Roswell, NM: Roswell Air Center",1406.0,1245.0,44.0,3.1294452347083923,31.0,2.4899598393574296
15411,TX,TYR,"Tyler, TX: Tyler Pounds Regional",1519.0,1201.0,1448.0,95.32587228439763,982.0,81.76519567027476
15411,TX,TYR,"Tyler, TX: Tyler Pounds Regional",1519.0,1201.0,0.0,0.0,0.0,0.0
13459,MI,MQT,"Marquette, MI: Sawyer International",1378.0,1061.0,1016.0,73.7300435413643,1031.0,97.17247879359095
13459,MI,MQT,"Marquette, MI: Sawyer International",1378.0,1061.0,0.0,0.0,0.0,0.0
11308,AL,DHN,"Dothan, AL: Dothan Regional",1382.0,933.0,1382.0,100.0,883.0,94.64094319399786
14092,NC,PGV,"Greenville, NC: Pitt Greenville",1484.0,786.0,1484.0,100.0,744.0,94.65648854961832
15389,ID,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",1280.0,435.0,0.0,0.0,0.0,0.0
15389,ID,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",1280.0,435.0,1008.0,78.75,405.0,93.10344827586206
11150,GA,CSG,"Columbus, GA: Columbus Airport",1293.0,2046.0,0.0,0.0,0.0,0.0
11150,GA,CSG,"Columbus, GA: Columbus Airport",1293.0,2046.0,1274.0,98.53054911059552,1387.0,67.79081133919843
14487,CA,RDD,"Redding, CA: Redding Municipal",1364.0,1951.0,1362.0,99.8533724340176,1275.0,65.35110199897488
14487,CA,RDD,"Redding, CA: Redding Municipal",1364.0,1951.0,0.0,0.0,0.0,0.0
12891,OK,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",1298.0,1118.0,603.0,46.45608628659476,777.0,69.49910554561717
12891,OK,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",1298.0,1118.0,0.0,0.0,0.0,0.0
13541,MA,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",4403.0,4367.0,0.0,0.0,0.0,0.0
13541,MA,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",4403.0,4367.0,56.0,1.2718600953895072,0.0,0.0
12007,MS,GTR,"Columbus, MS: Golden Triangle Regional",1188.0,1018.0,1188.0,100.0,1015.0,99.70530451866405
10275,WA,ALW,"Walla Walla, WA: Walla Walla Regional",864.0,591.0,0.0,0.0,0.0,0.0
12244,CT,HVN,"New Haven, CT: Tweed New Haven",1071.0,2854.0,0.0,0.0,0.0,0.0
12244,CT,HVN,"New Haven, CT: Tweed New Haven",1071.0,2854.0,343.0,32.02614379084967,0.0,0.0
12511,MO,JLN,"Joplin, MO: Joplin Regional",1336.0,629.0,904.0,67.66467065868264,629.0,100.0
12511,MO,JLN,"Joplin, MO: Joplin Regional",1336.0,629.0,0.0,0.0,0.0,0.0
15048,IA,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",1293.0,684.0,0.0,0.0,0.0,0.0
15048,IA,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",1293.0,684.0,1287.0,99.53596287703016,679.0,99.26900584795322
15607,GA,VLD,"Valdosta, GA: Valdosta Regional",1040.0,1004.0,1039.0,99.90384615384616,1004.0,100.0
15607,GA,VLD,"Valdosta, GA: Valdosta Regional",1040.0,1004.0,0.0,0.0,0.0,0.0
11699,SC,FLO,"Florence, SC: Florence Regional",1223.0,781.0,1207.0,98.69174161896974,668.0,85.53137003841229
11699,SC,FLO,"Florence, SC: Florence Regional",1223.0,781.0,0.0,0.0,0.0,0.0
14113,ID,PIH,"Pocatello, ID: Pocatello Regional",1101.0,367.0,1083.0,98.36512261580381,364.0,99.1825613079019
14113,ID,PIH,"Pocatello, ID: Pocatello Regional",1101.0,367.0,0.0,0.0,0.0,0.0
10146,GA,ABY,"Albany, GA: Southwest Georgia Regional",1013.0,961.0,1012.0,99.90128331688055,959.0,99.79188345473466
10146,GA,ABY,"Albany, GA: Southwest Georgia Regional",1013.0,961.0,0.0,0.0,0.0,0.0
11097,WY,COD,"Cody, WY: Yellowstone Regional",1084.0,953.0,0.0,0.0,0.0,0.0
11097,WY,COD,"Cody, WY: Yellowstone Regional",1084.0,953.0,1065.0,98.24723247232473,950.0,99.68520461699894
14960,TX,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",1223.0,1082.0,0.0,0.0,0.0,0.0
14960,TX,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",1223.0,1082.0,1207.0,98.69174161896974,884.0,81.70055452865064
10731,GA,BQK,"Brunswick, GA: Brunswick Golden Isles",1035.0,870.0,1035.0,100.0,870.0,100.0
11027,WV,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",905.0,1037.0,726.0,80.22099447513811,802.0,77.33847637415622
11027,WV,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",905.0,1037.0,0.0,0.0,0.0,0.0
10577,NY,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",951.0,376.0,939.0,98.73817034700315,350.0,93.08510638297872
10577,NY,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",951.0,376.0,0.0,0.0,0.0,0.0
13127,ID,LWS,"Lewiston, ID: Lewiston Nez Perce County",993.0,1027.0,982.0,98.89224572004028,928.0,90.36027263875364
13127,ID,LWS,"Lewiston, ID: Lewiston Nez Perce County",993.0,1027.0,0.0,0.0,0.0,0.0
15401,AR,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",1208.0,1244.0,0.0,0.0,0.0,0.0
15401,AR,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",1208.0,1244.0,1203.0,99.58609271523179,1043.0,83.84244372990354
11274,IA,DBQ,"Dubuque, IA: Dubuque Regional",985.0,441.0,985.0,100.0,441.0,100.0
12012,CO,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",787.0,981.0,0.0,0.0,0.0,0.0
12012,CO,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",787.0,981.0,531.0,67.47141041931386,0.0,0.0
14150,MI,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",1060.0,733.0,1057.0,99.71698113207546,720.0,98.22646657571623
14150,MI,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",1060.0,733.0,0.0,0.0,0.0,0.0
11865,WY,GCC,"Gillette, WY: Northeast Wyoming Regional",756.0,618.0,753.0,99.60317460317461,616.0,99.67637540453075
11865,WY,GCC,"Gillette, WY: Northeast Wyoming Regional",756.0,618.0,0.0,0.0,0.0,0.0
10631,MN,BJI,"Bemidji, MN: Bemidji Regional",964.0,849.0,0.0,0.0,0.0,0.0
10631,MN,BJI,"Bemidji, MN: Bemidji Regional",964.0,849.0,739.0,76.6597510373444,730.0,85.98351001177856
12119,MD,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",1159.0,211.0,0.0,0.0,0.0,0.0
10728,TX,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",961.0,782.0,961.0,100.0,671.0,85.80562659846548
11905,TX,GGG,"Longview, TX: East Texas Regional",941.0,772.0,0.0,0.0,0.0,0.0
11905,TX,GGG,"Longview, TX: East Texas Regional",941.0,772.0,921.0,97.87460148777896,703.0,91.06217616580311
10141,SD,ABR,"Aberdeen, SD: Aberdeen Regional",740.0,700.0,735.0,99.32432432432432,699.0,99.85714285714286
10141,SD,ABR,"Aberdeen, SD: Aberdeen Regional",740.0,700.0,0.0,0.0,0.0,0.0
15074,OK,SWO,"Stillwater, OK: Stillwater Regional",846.0,705.0,0.0,0.0,0.0,0.0
15074,OK,SWO,"Stillwater, OK: Stillwater Regional",846.0,705.0,841.0,99.40898345153664,593.0,84.11347517730496
14237,AZ,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",730.0,729.0,728.0,99.72602739726028,729.0,100.0
14237,AZ,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",730.0,729.0,0.0,0.0,0.0,0.0
12177,NM,HOB,"Hobbs, NM: Lea County Regional",740.0,569.0,740.0,100.0,569.0,100.0
12255,KS,HYS,"Hays, KS: Hays Regional",1199.0,682.0,1199.0,100.0,682.0,100.0
10643,MO,BKG,"Branson, MO: Branson Airport",222.0,47.0,0.0,0.0,0.0,0.0
14520,WI,RHI,"Rhinelander, WI: Rhinelander/Oneida County",796.0,711.0,786.0,98.74371859296483,706.0,99.29676511954993
14520,WI,RHI,"Rhinelander, WI: Rhinelander/Oneida County",796.0,711.0,0.0,0.0,0.0,0.0
13832,NY,OGS,"Ogdensburg, NY: Ogdensburg International",833.0,527.0,0.0,0.0,0.0,0.0
13832,NY,OGS,"Ogdensburg, NY: Ogdensburg International",833.0,527.0,397.0,47.65906362545018,527.0,100.0
10779,MT,BTM,"Butte, MT: Bert Mooney",677.0,605.0,674.0,99.55686853766618,605.0,100.0
10779,MT,BTM,"Butte, MT: Bert Mooney",677.0,605.0,0.0,0.0,0.0,0.0
14006,KY,PAH,"Paducah, KY: Barkley Regional",1239.0,796.0,1239.0,100.0,795.0,99.87437185929649
11867,KS,GCK,"Garden City, KS: Garden City Regional",701.0,708.0,0.0,0.0,0.0,0.0
11867,KS,GCK,"Garden City, KS: Garden City Regional",701.0,708.0,699.0,99.71469329529245,649.0,91.66666666666666
13241,MS,MEI,"Meridian, MS: Key Field",952.0,786.0,935.0,98.21428571428571,785.0,99.87277353689568
13241,MS,MEI,"Meridian, MS: Key Field",952.0,786.0,0.0,0.0,0.0,0.0
11013,MI,CIU,"Sault Ste. Marie, MI: Chippewa County International",667.0,709.0,667.0,100.0,709.0,100.0
11076,MI,CMX,"Hancock/Houghton, MI: Houghton County Memorial",685.0,639.0,682.0,99.56204379562044,637.0,99.68701095461658
11076,MI,CMX,"Hancock/Houghton, MI: Houghton County Memorial",685.0,639.0,0.0,0.0,0.0,0.0
10558,NE,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",668.0,789.0,0.0,0.0,0.0,0.0
10558,NE,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",668.0,789.0,618.0,92.51497005988024,720.0,91.25475285171103
14905,CA,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",194.0,130.0,1.0,0.5154639175257731,0.0,0.0
14905,CA,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",194.0,130.0,0.0,0.0,0.0,0.0
