DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,7S,20330,Ryan Air f/k/a Arctic Transportation,7S,14895,SMK,"St. Michael, AK",AK,10299,ANC,"Anchorage, AK",AK,412,11,G
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,10208,AGS,"Augusta, GA",GA,10397,ATL,"Atlanta, GA",GA,631,11,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,10397,ATL,"Atlanta, GA",GA,10208,AGS,"Augusta, GA",GA,631,11,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,11433,DTW,"Detroit, MI",MI,11193,CVG,"Cincinnati, OH",KY,631,11,F
0.00,0.00,9K,20253,Cape Air,9K,10154,ACK,"Nantucket, MA",MA,12197,HPN,"White Plains, NY",NY,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,10154,ACK,"Nantucket, MA",MA,12478,JFK,"New York, NY",NY,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,10721,BOS,"Boston, MA",MA,14321,PWM,"Portland, ME",ME,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,11126,CPX,"Culebra, PR",PR,14843,SJU,"San Juan, PR",PR,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,11879,GDV,"Glendive, MT",MT,14745,SDY,"Sidney, MT",MT,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,10154,ACK,"Nantucket, MA",MA,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,13541,MVY,"Martha's Vineyard, MA",MA,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,12478,JFK,"New York, NY",NY,10154,ACK,"Nantucket, MA",MA,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,13541,MVY,"Martha's Vineyard, MA",MA,12197,HPN,"White Plains, NY",NY,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,13862,OLF,"Wolf Point, MT",MT,11908,GGW,"Glasgow, MT",MT,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,14321,PWM,"Portland, ME",ME,10721,BOS,"Boston, MA",MA,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,14745,SDY,"Sidney, MT",MT,11879,GDV,"Glendive, MT",MT,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,14843,SJU,"San Juan, PR",PR,15027,STX,"Christiansted, VI",VI,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,15027,STX,"Christiansted, VI",VI,14843,SJU,"San Juan, PR",PR,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,15027,STX,"Christiansted, VI",VI,15626,VQS,"Vieques, PR",PR,125,11,F
0.00,0.00,9K,20253,Cape Air,9K,15626,VQS,"Vieques, PR",PR,15027,STX,"Christiansted, VI",VI,125,11,F
0.00,0.00,B6,20409,JetBlue Airways,B6,10721,BOS,"Boston, MA",MA,13303,MIA,"Miami, FL",FL,724,11,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10216,AHN,"Athens, GA",GA,12007,GTR,"Columbus, MS",MS,608,11,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,11193,CVG,"Cincinnati, OH",KY,694,11,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,12884,LAN,"Lansing, MI",MI,608,11,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10683,BMG,"Bloomington, IN",IN,10397,ATL,"Atlanta, GA",GA,614,11,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10713,BOI,"Boise, ID",ID,14869,SLC,"Salt Lake City, UT",UT,724,11,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11193,CVG,"Cincinnati, OH",KY,10397,ATL,"Atlanta, GA",GA,694,11,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12339,IND,"Indianapolis, IN",IN,14492,RDU,"Raleigh/Durham, NC",NC,694,11,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13930,ORD,"Chicago, IL",IL,14869,SLC,"Salt Lake City, UT",UT,724,11,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14057,PDX,"Portland, OR",OR,10683,BMG,"Bloomington, IN",IN,614,11,L
