ORIGIN_AIRPORT_ID,NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10056,"Kodiak Island, AK: Trident Basin Seaplane Base",40.0,13.0,13.0,14.0,16.0,27.0,41.0,39.0,38.0,25.0,13.0,15.0,14.0,268.0
10135,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",629.0,60.0,54.0,67.0,88.0,89.0,22.0,61.0,60.0,11.0,3.0,56.0,27.0,598.0
10135,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",631.0,54.0,54.0,79.0,80.0,98.0,88.0,42.0,11.0,71.0,9.0,4.0,3.0,593.0
10135,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",638.0,134.0,131.0,125.0,136.0,122.0,133.0,157.0,194.0,116.0,158.0,157.0,153.0,1716.0
10135,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",675.0,57.0,27.0,46.0,58.0,63.0,62.0,60.0,30.0,,44.0,5.0,21.0,473.0
10135,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",694.0,78.0,78.0,115.0,124.0,127.0,142.0,156.0,148.0,94.0,119.0,117.0,116.0,1414.0
10136,"Abilene, TX: Abilene Regional",673.0,1.0,3.0,6.0,3.0,,,3.0,10.0,1.0,7.0,3.0,98.0,135.0
10136,"Abilene, TX: Abilene Regional",675.0,147.0,107.0,145.0,173.0,181.0,175.0,172.0,171.0,172.0,178.0,145.0,,1766.0
10139,"Ambler, AK: Ambler River",194.0,2.0,,,,2.0,,2.0,,,,,,6.0
10139,"Ambler, AK: Ambler River",415.0,60.0,53.0,62.0,56.0,53.0,60.0,59.0,65.0,63.0,59.0,43.0,47.0,680.0
10140,"Albuquerque, NM: Albuquerque International Sunport",458.0,76.0,67.0,76.0,76.0,76.0,71.0,74.0,76.0,72.0,74.0,73.0,72.0,883.0
10140,"Albuquerque, NM: Albuquerque International Sunport",479.0,45.0,40.0,54.0,50.0,54.0,50.0,50.0,54.0,52.0,51.0,51.0,53.0,604.0
10140,"Albuquerque, NM: Albuquerque International Sunport",612.0,383.0,406.0,427.0,445.0,496.0,339.0,328.0,329.0,542.0,594.0,426.0,361.0,5076.0
10140,"Albuquerque, NM: Albuquerque International Sunport",614.0,246.0,182.0,209.0,379.0,456.0,494.0,581.0,536.0,453.0,551.0,570.0,546.0,5203.0
10140,"Albuquerque, NM: Albuquerque International Sunport",629.0,88.0,89.0,62.0,34.0,4.0,,,,5.0,4.0,1.0,,287.0
10140,"Albuquerque, NM: Albuquerque International Sunport",631.0,107.0,51.0,12.0,96.0,26.0,28.0,1.0,15.0,22.0,57.0,6.0,23.0,444.0
10140,"Albuquerque, NM: Albuquerque International Sunport",634.0,8.0,11.0,9.0,1.0,7.0,8.0,3.0,3.0,6.0,28.0,18.0,5.0,107.0
10140,"Albuquerque, NM: Albuquerque International Sunport",638.0,15.0,36.0,52.0,23.0,12.0,50.0,52.0,21.0,,,,3.0,264.0
10140,"Albuquerque, NM: Albuquerque International Sunport",673.0,322.0,291.0,376.0,330.0,433.0,373.0,410.0,354.0,363.0,389.0,383.0,324.0,4348.0
10140,"Albuquerque, NM: Albuquerque International Sunport",675.0,59.0,63.0,63.0,25.0,20.0,47.0,36.0,63.0,56.0,30.0,65.0,56.0,583.0
10140,"Albuquerque, NM: Albuquerque International Sunport",694.0,86.0,155.0,117.0,92.0,80.0,113.0,166.0,175.0,151.0,117.0,61.0,61.0,1374.0
10140,"Albuquerque, NM: Albuquerque International Sunport",698.0,22.0,6.0,108.0,60.0,73.0,85.0,87.0,109.0,74.0,54.0,45.0,57.0,780.0
10140,"Albuquerque, NM: Albuquerque International Sunport",699.0,147.0,111.0,236.0,116.0,92.0,94.0,76.0,64.0,94.0,103.0,89.0,118.0,1340.0
10140,"Albuquerque, NM: Albuquerque International Sunport",721.0,1.0,,3.0,3.0,4.0,,,,1.0,2.0,1.0,,15.0
10140,"Albuquerque, NM: Albuquerque International Sunport",722.0,7.0,6.0,5.0,5.0,8.0,6.0,7.0,35.0,27.0,33.0,32.0,34.0,205.0
10140,"Albuquerque, NM: Albuquerque International Sunport",838.0,17.0,10.0,25.0,30.0,20.0,30.0,32.0,35.0,30.0,20.0,35.0,35.0,319.0
10140,"Albuquerque, NM: Albuquerque International Sunport",888.0,16.0,19.0,15.0,10.0,54.0,28.0,31.0,36.0,54.0,38.0,57.0,47.0,405.0
10141,"Aberdeen, SD: Aberdeen Regional",629.0,60.0,55.0,63.0,60.0,60.0,60.0,62.0,62.0,60.0,62.0,55.0,40.0,699.0
10146,"Albany, GA: Southwest Georgia Regional",629.0,72.0,69.0,78.0,83.0,91.0,88.0,78.0,80.0,75.0,90.0,86.0,69.0,959.0
10154,"Nantucket, MA: Nantucket Memorial",125.0,308.0,298.0,348.0,455.0,526.0,505.0,516.0,497.0,541.0,411.0,348.0,362.0,5115.0
10154,"Nantucket, MA: Nantucket Memorial",416.0,53.0,,,,,,,,,,,,53.0
10155,"Waco, TX: Waco Regional",675.0,147.0,113.0,135.0,148.0,148.0,141.0,138.0,155.0,159.0,133.0,34.0,1.0,1452.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",614.0,23.0,18.0,23.0,20.0,14.0,13.0,13.0,13.0,15.0,13.0,4.0,,169.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",629.0,4.0,17.0,78.0,59.0,69.0,88.0,93.0,94.0,97.0,88.0,26.0,14.0,727.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",631.0,26.0,28.0,31.0,31.0,21.0,29.0,30.0,15.0,,,,1.0,212.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",673.0,144.0,113.0,74.0,89.0,81.0,57.0,53.0,54.0,48.0,52.0,92.0,103.0,960.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",675.0,12.0,9.0,9.0,,,,,,,,,,30.0
10158,"Atlantic City, NJ: Atlantic City International",694.0,75.0,68.0,72.0,86.0,96.0,105.0,115.0,107.0,88.0,68.0,84.0,84.0,1048.0
10158,"Atlantic City, NJ: Atlantic City International",698.0,94.0,115.0,160.0,127.0,134.0,153.0,166.0,174.0,105.0,114.0,99.0,78.0,1519.0
10158,"Atlantic City, NJ: Atlantic City International",699.0,22.0,23.0,29.0,27.0,21.0,3.0,4.0,1.0,1.0,1.0,21.0,30.0,183.0
10158,"Atlantic City, NJ: Atlantic City International",722.0,27.0,22.0,,16.0,24.0,54.0,57.0,54.0,54.0,53.0,33.0,33.0,427.0
10165,"Adak Island, AK: Adak",612.0,7.0,8.0,9.0,7.0,6.0,7.0,1.0,5.0,,1.0,3.0,2.0,56.0
10165,"Adak Island, AK: Adak",614.0,2.0,,,2.0,2.0,2.0,8.0,4.0,8.0,7.0,6.0,6.0,47.0
10170,"Kodiak, AK: Kodiak Airport",40.0,1.0,,,,,,,,,,,,1.0
10170,"Kodiak, AK: Kodiak Airport",79.0,147.0,116.0,138.0,155.0,168.0,235.0,269.0,266.0,243.0,236.0,220.0,152.0,2345.0
10170,"Kodiak, AK: Kodiak Airport",416.0,16.0,48.0,48.0,56.0,61.0,72.0,83.0,69.0,56.0,13.0,61.0,52.0,635.0
10170,"Kodiak, AK: Kodiak Airport",459.0,7.0,,,,,,,,,,,,7.0
10170,"Kodiak, AK: Kodiak Airport",612.0,47.0,49.0,51.0,67.0,53.0,15.0,13.0,5.0,29.0,36.0,35.0,27.0,427.0
10170,"Kodiak, AK: Kodiak Airport",614.0,6.0,4.0,10.0,7.0,15.0,85.0,106.0,112.0,67.0,30.0,22.0,17.0,481.0
10184,"Allakaket, AK: Allakaket Airport",416.0,38.0,31.0,48.0,39.0,34.0,50.0,48.0,59.0,51.0,42.0,33.0,40.0,513.0
10185,"Alexandria, LA: Alexandria International",629.0,74.0,68.0,78.0,81.0,139.0,80.0,66.0,59.0,55.0,45.0,30.0,25.0,800.0
10185,"Alexandria, LA: Alexandria International",631.0,9.0,7.0,10.0,4.0,53.0,4.0,1.0,31.0,87.0,96.0,97.0,88.0,487.0
10185,"Alexandria, LA: Alexandria International",638.0,18.0,22.0,23.0,2.0,,,,4.0,2.0,12.0,19.0,35.0,137.0
10185,"Alexandria, LA: Alexandria International",675.0,149.0,123.0,150.0,149.0,51.0,85.0,91.0,62.0,5.0,,,,865.0
10204,"Angoon, AK: Angoon Seaplane Base",35.0,2.0,5.0,2.0,1.0,2.0,2.0,23.0,18.0,4.0,12.0,25.0,12.0,108.0
10204,"Angoon, AK: Angoon Seaplane Base",416.0,37.0,43.0,53.0,46.0,50.0,47.0,31.0,34.0,39.0,35.0,34.0,28.0,477.0
10208,"Augusta, GA: Augusta Regional at Bush Field",608.0,1.0,,33.0,22.0,,1.0,1.0,1.0,,,,,59.0
10208,"Augusta, GA: Augusta Regional at Bush Field",612.0,1.0,,,,,,,,,,,,1.0
10208,"Augusta, GA: Augusta Regional at Bush Field",614.0,1.0,,,9.0,,,1.0,,,,,,11.0
10208,"Augusta, GA: Augusta Regional at Bush Field",631.0,8.0,3.0,29.0,25.0,53.0,105.0,123.0,112.0,62.0,42.0,8.0,26.0,596.0
10208,"Augusta, GA: Augusta Regional at Bush Field",638.0,217.0,213.0,180.0,273.0,216.0,159.0,156.0,157.0,199.0,174.0,267.0,239.0,2450.0
10208,"Augusta, GA: Augusta Regional at Bush Field",673.0,54.0,51.0,60.0,98.0,60.0,59.0,61.0,59.0,37.0,31.0,27.0,17.0,614.0
10208,"Augusta, GA: Augusta Regional at Bush Field",675.0,81.0,75.0,82.0,16.0,41.0,37.0,27.0,45.0,84.0,154.0,67.0,58.0,767.0
10208,"Augusta, GA: Augusta Regional at Bush Field",687.0,1.0,,,,,,,,,,,,1.0
10208,"Augusta, GA: Augusta Regional at Bush Field",888.0,1.0,,1.0,,,2.0,1.0,,,,,,5.0
10221,"Alliance, NE: Alliance Municipal",455.0,53.0,48.0,53.0,50.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,624.0
10225,"Wainwright, AK: Wainwright Airport",416.0,117.0,101.0,79.0,87.0,101.0,104.0,134.0,75.0,89.0,135.0,74.0,102.0,1198.0
10237,"Atka, AK: Atka Airport",406.0,13.0,14.0,13.0,14.0,15.0,12.0,14.0,16.0,16.0,16.0,10.0,13.0,166.0
10241,"Akiak, AK: Akiak Airport",35.0,34.0,22.0,46.0,67.0,67.0,64.0,48.0,53.0,50.0,50.0,46.0,35.0,582.0
10241,"Akiak, AK: Akiak Airport",36.0,10.0,2.0,6.0,3.0,7.0,15.0,19.0,12.0,6.0,9.0,5.0,19.0,113.0
10241,"Akiak, AK: Akiak Airport",79.0,4.0,,,5.0,3.0,,3.0,2.0,3.0,1.0,1.0,,22.0
10243,"Akhiok, AK: Akhiok Airport",79.0,9.0,7.0,12.0,15.0,8.0,16.0,12.0,15.0,14.0,17.0,16.0,7.0,148.0
10243,"Akhiok, AK: Akhiok Airport",416.0,3.0,3.0,4.0,4.0,9.0,5.0,5.0,3.0,4.0,2.0,9.0,8.0,59.0
10245,"King Salmon, AK: King Salmon Airport",35.0,57.0,55.0,85.0,99.0,26.0,88.0,53.0,59.0,99.0,83.0,81.0,76.0,861.0
10245,"King Salmon, AK: King Salmon Airport",194.0,3.0,5.0,3.0,6.0,5.0,10.0,7.0,10.0,3.0,6.0,3.0,4.0,65.0
10245,"King Salmon, AK: King Salmon Airport",416.0,77.0,49.0,62.0,54.0,157.0,174.0,163.0,124.0,67.0,64.0,47.0,63.0,1101.0
10245,"King Salmon, AK: King Salmon Airport",483.0,2.0,7.0,4.0,8.0,15.0,58.0,86.0,6.0,,2.0,,2.0,190.0
10245,"King Salmon, AK: King Salmon Airport",673.0,28.0,25.0,22.0,27.0,,,,,24.0,30.0,26.0,24.0,206.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",194.0,1.0,2.0,,,,8.0,2.0,2.0,,,2.0,,17.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",416.0,75.0,47.0,59.0,51.0,56.0,48.0,57.0,58.0,50.0,55.0,46.0,52.0,654.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",479.0,13.0,12.0,17.0,21.0,21.0,21.0,10.0,14.0,15.0,17.0,17.0,12.0,190.0
10257,"Albany, NY: Albany International",530.0,49.0,15.0,,6.0,2.0,6.0,54.0,53.0,60.0,53.0,1.0,24.0,323.0
10257,"Albany, NY: Albany International",612.0,106.0,74.0,92.0,95.0,81.0,65.0,151.0,164.0,40.0,23.0,77.0,106.0,1074.0
10257,"Albany, NY: Albany International",614.0,102.0,107.0,123.0,121.0,135.0,125.0,145.0,137.0,176.0,198.0,141.0,101.0,1611.0
10257,"Albany, NY: Albany International",629.0,4.0,1.0,10.0,25.0,6.0,,1.0,1.0,,3.0,25.0,14.0,90.0
10257,"Albany, NY: Albany International",631.0,39.0,29.0,49.0,114.0,107.0,91.0,92.0,73.0,119.0,143.0,106.0,86.0,1048.0
10257,"Albany, NY: Albany International",638.0,191.0,215.0,293.0,188.0,174.0,225.0,234.0,211.0,191.0,198.0,193.0,178.0,2491.0
10257,"Albany, NY: Albany International",673.0,35.0,36.0,61.0,64.0,63.0,83.0,85.0,78.0,79.0,96.0,106.0,76.0,862.0
10257,"Albany, NY: Albany International",675.0,200.0,207.0,230.0,266.0,268.0,186.0,213.0,198.0,185.0,164.0,177.0,183.0,2477.0
10257,"Albany, NY: Albany International",677.0,9.0,28.0,34.0,67.0,45.0,54.0,7.0,20.0,5.0,3.0,55.0,41.0,368.0
10257,"Albany, NY: Albany International",694.0,192.0,183.0,232.0,204.0,208.0,268.0,300.0,296.0,261.0,258.0,197.0,175.0,2774.0
10257,"Albany, NY: Albany International",698.0,14.0,21.0,24.0,91.0,134.0,50.0,18.0,32.0,17.0,25.0,47.0,82.0,555.0
10257,"Albany, NY: Albany International",699.0,7.0,7.0,3.0,5.0,7.0,24.0,2.0,1.0,9.0,7.0,29.0,33.0,134.0
10257,"Albany, NY: Albany International",722.0,13.0,13.0,34.0,42.0,22.0,30.0,34.0,22.0,12.0,1.0,,,223.0
10257,"Albany, NY: Albany International",838.0,5.0,8.0,14.0,13.0,11.0,13.0,15.0,15.0,19.0,20.0,13.0,20.0,166.0
10257,"Albany, NY: Albany International",888.0,2.0,,,,,6.0,27.0,27.0,3.0,1.0,3.0,2.0,71.0
10268,"Waterloo, IA: Waterloo Regional",675.0,53.0,50.0,61.0,59.0,61.0,56.0,57.0,52.0,51.0,59.0,57.0,58.0,674.0
10272,"Alamosa, CO: San Luis Valley Regional/Bergman Field",629.0,39.0,43.0,46.0,49.0,50.0,12.0,,,,,,,239.0
10275,"Walla Walla, WA: Walla Walla Regional",482.0,50.0,55.0,62.0,57.0,61.0,60.0,62.0,60.0,37.0,31.0,29.0,27.0,591.0
10278,"Lazy Bay, AK: Alitak Seaplane Base",40.0,4.0,4.0,5.0,4.0,9.0,13.0,11.0,12.0,7.0,3.0,3.0,4.0,79.0
10279,"Amarillo, TX: Rick Husband Amarillo International",612.0,96.0,100.0,157.0,146.0,146.0,191.0,198.0,197.0,178.0,176.0,180.0,165.0,1930.0
10279,"Amarillo, TX: Rick Husband Amarillo International",614.0,20.0,4.0,3.0,1.0,2.0,4.0,2.0,8.0,23.0,27.0,22.0,11.0,127.0
10279,"Amarillo, TX: Rick Husband Amarillo International",629.0,37.0,28.0,85.0,99.0,91.0,82.0,62.0,62.0,84.0,64.0,36.0,32.0,762.0
10279,"Amarillo, TX: Rick Husband Amarillo International",631.0,57.0,36.0,5.0,26.0,83.0,117.0,115.0,73.0,53.0,14.0,,18.0,597.0
10279,"Amarillo, TX: Rick Husband Amarillo International",638.0,11.0,,24.0,101.0,36.0,1.0,,,,69.0,88.0,84.0,414.0
10279,"Amarillo, TX: Rick Husband Amarillo International",673.0,60.0,64.0,74.0,42.0,7.0,43.0,49.0,54.0,112.0,110.0,51.0,24.0,690.0
10279,"Amarillo, TX: Rick Husband Amarillo International",675.0,55.0,67.0,16.0,,2.0,9.0,32.0,34.0,7.0,32.0,58.0,45.0,357.0
10279,"Amarillo, TX: Rick Husband Amarillo International",694.0,9.0,5.0,4.0,7.0,11.0,,2.0,8.0,2.0,,,8.0,56.0
10279,"Amarillo, TX: Rick Husband Amarillo International",698.0,25.0,26.0,4.0,,47.0,11.0,7.0,27.0,5.0,,,12.0,164.0
10279,"Amarillo, TX: Rick Husband Amarillo International",838.0,1.0,,,1.0,1.0,,,,3.0,4.0,2.0,3.0,15.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",194.0,25.0,57.0,36.0,28.0,38.0,3.0,2.0,2.0,,3.0,1.0,2.0,197.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",406.0,3.0,1.0,3.0,1.0,,49.0,46.0,51.0,56.0,33.0,38.0,29.0,310.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",416.0,320.0,275.0,359.0,339.0,345.0,403.0,448.0,436.0,362.0,358.0,337.0,344.0,4326.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",459.0,18.0,,,,,,,,,,,,18.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",479.0,5.0,47.0,67.0,1.0,7.0,80.0,3.0,88.0,7.0,12.0,46.0,47.0,410.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",483.0,431.0,403.0,517.0,605.0,627.0,605.0,740.0,565.0,450.0,436.0,447.0,374.0,6200.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",484.0,14.0,19.0,30.0,25.0,45.0,61.0,32.0,34.0,34.0,37.0,25.0,6.0,362.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",612.0,296.0,322.0,399.0,416.0,384.0,303.0,244.0,204.0,211.0,264.0,279.0,283.0,3605.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",614.0,380.0,358.0,422.0,373.0,359.0,622.0,838.0,841.0,679.0,587.0,452.0,318.0,6229.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",624.0,1.0,,,,,,,,,,,,1.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",634.0,5.0,13.0,11.0,22.0,19.0,33.0,35.0,40.0,25.0,16.0,11.0,19.0,249.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",673.0,202.0,175.0,178.0,217.0,270.0,190.0,157.0,156.0,153.0,143.0,179.0,197.0,2217.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",839.0,101.0,95.0,109.0,97.0,154.0,296.0,372.0,346.0,150.0,108.0,107.0,154.0,2089.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",888.0,287.0,285.0,315.0,352.0,500.0,604.0,616.0,610.0,435.0,299.0,269.0,336.0,4908.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",889.0,1.0,1.0,,,,,,,,,,,2.0
10304,"Aniak, AK: Aniak Airport",35.0,91.0,75.0,161.0,140.0,96.0,141.0,113.0,130.0,97.0,98.0,61.0,84.0,1287.0
10304,"Aniak, AK: Aniak Airport",416.0,22.0,75.0,108.0,14.0,107.0,91.0,77.0,71.0,85.0,73.0,89.0,22.0,834.0
10304,"Aniak, AK: Aniak Airport",483.0,19.0,20.0,26.0,26.0,24.0,23.0,25.0,13.0,13.0,22.0,20.0,18.0,249.0
10313,"Anvik, AK: Anvik Airport",35.0,2.0,5.0,12.0,12.0,3.0,16.0,8.0,11.0,5.0,4.0,1.0,5.0,84.0
10313,"Anvik, AK: Anvik Airport",416.0,6.0,7.0,6.0,,11.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,67.0
10322,"Altoona, PA: Altoona-Blair County",458.0,73.0,88.0,52.0,52.0,56.0,54.0,54.0,55.0,56.0,,,,540.0
10324,"Amook Bay, AK: Amook Bay Airport",40.0,4.0,4.0,5.0,4.0,7.0,8.0,9.0,8.0,5.0,3.0,3.0,3.0,63.0
10333,"Alpena, MI: Alpena County Regional",629.0,44.0,43.0,52.0,51.0,53.0,51.0,54.0,52.0,56.0,55.0,49.0,48.0,608.0
10349,"Arctic Village, AK: Arctic Village Airport",416.0,43.0,32.0,39.0,54.0,50.0,63.0,57.0,61.0,41.0,50.0,46.0,45.0,581.0
10349,"Arctic Village, AK: Arctic Village Airport",479.0,1.0,,1.0,1.0,4.0,,,,2.0,,,,9.0
10361,"Watertown, NY: Watertown International",675.0,37.0,43.0,48.0,51.0,48.0,59.0,61.0,62.0,59.0,57.0,52.0,48.0,625.0
10372,"Aspen, CO: Aspen Pitkin County Sardy Field",631.0,789.0,715.0,871.0,226.0,96.0,508.0,552.0,543.0,464.0,301.0,213.0,630.0,5908.0
10396,"Atqasuk, AK: Atqasuk Edward Burnell Sr. Memorial",416.0,62.0,55.0,54.0,54.0,64.0,70.0,66.0,67.0,60.0,89.0,57.0,64.0,762.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",359.0,64.0,80.0,83.0,32.0,17.0,15.0,21.0,62.0,50.0,91.0,49.0,47.0,611.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",458.0,21.0,22.0,,,,,,,,,,,43.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",479.0,41.0,46.0,56.0,57.0,59.0,,,,,,,,259.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",608.0,2705.0,2362.0,3326.0,3524.0,3892.0,3948.0,3907.0,4000.0,3634.0,3934.0,3681.0,3760.0,42673.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",612.0,1518.0,1383.0,1572.0,1444.0,1520.0,1539.0,1588.0,1629.0,1671.0,1809.0,1134.0,1028.0,17835.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",614.0,1913.0,1879.0,2487.0,2333.0,2044.0,2150.0,2100.0,2006.0,2193.0,2498.0,2967.0,2785.0,27355.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",622.0,2133.0,2010.0,2432.0,2057.0,2493.0,2988.0,3976.0,3772.0,3358.0,2836.0,3755.0,3674.0,35484.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",623.0,148.0,99.0,112.0,122.0,362.0,586.0,551.0,471.0,452.0,374.0,226.0,261.0,3764.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",624.0,156.0,124.0,141.0,77.0,22.0,14.0,19.0,7.0,14.0,47.0,59.0,49.0,729.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",626.0,426.0,397.0,485.0,489.0,263.0,174.0,219.0,200.0,160.0,112.0,278.0,213.0,3416.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",629.0,1542.0,1605.0,1807.0,1787.0,1852.0,1917.0,1832.0,1840.0,1045.0,871.0,780.0,775.0,17653.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",631.0,149.0,122.0,222.0,281.0,418.0,280.0,244.0,160.0,212.0,96.0,93.0,218.0,2495.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",638.0,1655.0,1261.0,1052.0,1104.0,936.0,820.0,780.0,903.0,1341.0,1507.0,1390.0,1616.0,14365.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",673.0,742.0,721.0,845.0,887.0,954.0,807.0,730.0,664.0,649.0,610.0,581.0,430.0,8620.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",675.0,2.0,,,,,,,,,,1.0,2.0,5.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",677.0,23.0,61.0,99.0,99.0,64.0,13.0,12.0,6.0,19.0,31.0,8.0,19.0,454.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",678.0,100.0,76.0,73.0,65.0,48.0,26.0,28.0,30.0,55.0,35.0,48.0,65.0,649.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",687.0,199.0,199.0,214.0,210.0,62.0,10.0,36.0,28.0,5.0,22.0,25.0,38.0,1048.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",694.0,1936.0,1646.0,2326.0,2818.0,3125.0,2776.0,2956.0,2924.0,2329.0,2647.0,2147.0,2139.0,29769.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",696.0,83.0,74.0,121.0,105.0,42.0,9.0,,,2.0,,,2.0,438.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",698.0,454.0,444.0,769.0,1070.0,1061.0,917.0,961.0,1054.0,893.0,890.0,962.0,1150.0,10625.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",699.0,4998.0,4646.0,4678.0,3988.0,4343.0,3899.0,4023.0,4078.0,4268.0,4625.0,4275.0,4038.0,51859.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",722.0,528.0,462.0,458.0,462.0,759.0,709.0,765.0,805.0,917.0,980.0,873.0,952.0,8670.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",724.0,20.0,33.0,47.0,25.0,28.0,18.0,25.0,22.0,24.0,25.0,26.0,21.0,314.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",838.0,131.0,132.0,136.0,119.0,149.0,93.0,140.0,111.0,135.0,149.0,171.0,189.0,1655.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",839.0,1.0,27.0,6.0,6.0,27.0,13.0,18.0,28.0,29.0,42.0,18.0,35.0,250.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",888.0,2925.0,2831.0,2957.0,2786.0,2882.0,2426.0,2323.0,2389.0,2732.0,2836.0,2775.0,2389.0,32251.0
10405,"Atmautluak, AK: Atmautluak Airport",26.0,32.0,24.0,31.0,42.0,52.0,61.0,45.0,39.0,42.0,39.0,41.0,15.0,463.0
10405,"Atmautluak, AK: Atmautluak Airport",35.0,54.0,42.0,76.0,104.0,100.0,90.0,83.0,77.0,89.0,105.0,81.0,70.0,971.0
10405,"Atmautluak, AK: Atmautluak Airport",36.0,4.0,6.0,,3.0,1.0,8.0,6.0,13.0,5.0,10.0,9.0,9.0,74.0
10405,"Atmautluak, AK: Atmautluak Airport",79.0,3.0,,2.0,3.0,5.0,1.0,,2.0,4.0,1.0,1.0,1.0,23.0
10405,"Atmautluak, AK: Atmautluak Airport",416.0,5.0,3.0,3.0,5.0,12.0,5.0,5.0,4.0,10.0,5.0,8.0,5.0,70.0
10408,"Appleton, WI: Appleton International",608.0,31.0,28.0,31.0,30.0,31.0,30.0,36.0,33.0,30.0,31.0,28.0,30.0,369.0
10408,"Appleton, WI: Appleton International",629.0,316.0,232.0,299.0,333.0,302.0,233.0,178.0,136.0,244.0,320.0,300.0,251.0,3144.0
10408,"Appleton, WI: Appleton International",631.0,1.0,1.0,,5.0,2.0,2.0,4.0,6.0,34.0,59.0,5.0,3.0,122.0
10408,"Appleton, WI: Appleton International",638.0,49.0,86.0,47.0,6.0,28.0,80.0,131.0,150.0,59.0,5.0,9.0,33.0,683.0
10408,"Appleton, WI: Appleton International",673.0,3.0,,2.0,,,,,2.0,,,39.0,38.0,84.0
10408,"Appleton, WI: Appleton International",675.0,71.0,66.0,75.0,62.0,83.0,61.0,62.0,62.0,37.0,5.0,1.0,,585.0
10408,"Appleton, WI: Appleton International",694.0,41.0,53.0,113.0,97.0,93.0,81.0,95.0,69.0,56.0,77.0,80.0,100.0,955.0
10408,"Appleton, WI: Appleton International",698.0,10.0,7.0,9.0,13.0,12.0,15.0,10.0,12.0,2.0,1.0,,,91.0
10409,"Watertown, SD: Watertown Regional",629.0,3.0,,,,,,,,,,,,3.0
10409,"Watertown, SD: Watertown Regional",675.0,53.0,48.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,26.0,51.0,47.0,593.0
