ORIGIN_AIRPORT_ID,NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10140,"Albuquerque, NM: Albuquerque International Sunport",612.0,697.0,620.0,745.0,721.0,729.0,754.0,759.0,930.0,894.0,842.0,798.0,852.0,9341.0
10140,"Albuquerque, NM: Albuquerque International Sunport",614.0,335.0,309.0,294.0,349.0,447.0,443.0,458.0,375.0,368.0,514.0,405.0,370.0,4667.0
10140,"Albuquerque, NM: Albuquerque International Sunport",629.0,6.0,,8.0,54.0,37.0,56.0,30.0,42.0,49.0,47.0,,16.0,345.0
10140,"Albuquerque, NM: Albuquerque International Sunport",631.0,109.0,119.0,156.0,143.0,104.0,107.0,120.0,102.0,66.0,125.0,148.0,100.0,1399.0
10140,"Albuquerque, NM: Albuquerque International Sunport",634.0,2.0,1.0,1.0,,,,1.0,,,3.0,,1.0,9.0
10140,"Albuquerque, NM: Albuquerque International Sunport",638.0,159.0,158.0,179.0,167.0,172.0,138.0,142.0,141.0,96.0,121.0,95.0,84.0,1652.0
10140,"Albuquerque, NM: Albuquerque International Sunport",655.0,7.0,1.0,1.0,,1.0,23.0,29.0,30.0,3.0,,,,95.0
10140,"Albuquerque, NM: Albuquerque International Sunport",656.0,13.0,,,,,1.0,,1.0,,,,1.0,16.0
10140,"Albuquerque, NM: Albuquerque International Sunport",673.0,401.0,323.0,371.0,332.0,393.0,448.0,503.0,510.0,560.0,454.0,428.0,450.0,5173.0
10140,"Albuquerque, NM: Albuquerque International Sunport",675.0,97.0,60.0,73.0,29.0,5.0,13.0,26.0,26.0,26.0,14.0,28.0,48.0,445.0
10140,"Albuquerque, NM: Albuquerque International Sunport",677.0,4.0,13.0,31.0,5.0,22.0,25.0,24.0,16.0,2.0,3.0,,12.0,157.0
10140,"Albuquerque, NM: Albuquerque International Sunport",694.0,37.0,35.0,68.0,48.0,68.0,65.0,56.0,59.0,36.0,54.0,65.0,64.0,655.0
10140,"Albuquerque, NM: Albuquerque International Sunport",698.0,50.0,45.0,58.0,83.0,70.0,93.0,112.0,95.0,125.0,161.0,138.0,129.0,1159.0
10140,"Albuquerque, NM: Albuquerque International Sunport",699.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,29.0,2.0,7.0,59.0
10140,"Albuquerque, NM: Albuquerque International Sunport",722.0,10.0,8.0,4.0,7.0,5.0,9.0,13.0,3.0,1.0,3.0,1.0,,64.0
10140,"Albuquerque, NM: Albuquerque International Sunport",838.0,23.0,14.0,15.0,,,,,,,,,,52.0
10140,"Albuquerque, NM: Albuquerque International Sunport",888.0,61.0,71.0,70.0,64.0,94.0,88.0,90.0,92.0,90.0,106.0,82.0,72.0,980.0
10141,"Aberdeen, SD: Aberdeen Regional",629.0,60.0,51.0,59.0,57.0,63.0,59.0,62.0,64.0,61.0,71.0,67.0,61.0,735.0
10146,"Albany, GA: Southwest Georgia Regional",629.0,83.0,78.0,89.0,85.0,88.0,86.0,84.0,83.0,81.0,90.0,82.0,83.0,1012.0
10154,"Nantucket, MA: Nantucket Memorial",125.0,395.0,340.0,417.0,460.0,716.0,979.0,1203.0,1172.0,1150.0,732.0,551.0,573.0,8688.0
10154,"Nantucket, MA: Nantucket Memorial",458.0,179.0,136.0,178.0,177.0,209.0,195.0,204.0,227.0,175.0,163.0,125.0,1.0,1969.0
10155,"Waco, TX: Waco Regional",673.0,3.0,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,38.0,30.0,86.0
10155,"Waco, TX: Waco Regional",675.0,7.0,13.0,30.0,60.0,15.0,17.0,62.0,64.0,13.0,7.0,23.0,23.0,334.0
10155,"Waco, TX: Waco Regional",676.0,107.0,91.0,88.0,96.0,154.0,149.0,111.0,108.0,131.0,140.0,90.0,74.0,1339.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",629.0,120.0,106.0,119.0,56.0,31.0,135.0,142.0,195.0,179.0,187.0,127.0,156.0,1553.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",673.0,1.0,1.0,2.0,62.0,90.0,16.0,1.0,6.0,,16.0,50.0,32.0,277.0
10158,"Atlantic City, NJ: Atlantic City International",694.0,58.0,47.0,57.0,54.0,131.0,136.0,133.0,126.0,119.0,119.0,84.0,52.0,1116.0
10158,"Atlantic City, NJ: Atlantic City International",698.0,37.0,32.0,28.0,30.0,31.0,19.0,3.0,1.0,24.0,31.0,27.0,36.0,299.0
10158,"Atlantic City, NJ: Atlantic City International",699.0,207.0,188.0,219.0,205.0,67.0,60.0,64.0,65.0,51.0,54.0,142.0,205.0,1527.0
10165,"Adak Island, AK: Adak",612.0,8.0,6.0,7.0,8.0,7.0,6.0,9.0,6.0,8.0,6.0,8.0,7.0,86.0
10165,"Adak Island, AK: Adak",614.0,1.0,1.0,1.0,,2.0,2.0,,2.0,1.0,3.0,1.0,1.0,15.0
10170,"Kodiak, AK: Kodiak Airport",79.0,197.0,170.0,149.0,177.0,190.0,211.0,225.0,,216.0,207.0,187.0,163.0,2092.0
10170,"Kodiak, AK: Kodiak Airport",131.0,1.0,8.0,41.0,37.0,53.0,53.0,47.0,,47.0,43.0,11.0,,341.0
10170,"Kodiak, AK: Kodiak Airport",416.0,27.0,31.0,28.0,27.0,35.0,31.0,55.0,,41.0,15.0,47.0,33.0,370.0
10170,"Kodiak, AK: Kodiak Airport",459.0,1.0,,2.0,,,,1.0,,,1.0,2.0,3.0,10.0
10170,"Kodiak, AK: Kodiak Airport",479.0,1.0,,,,,,,,,,,,1.0
10170,"Kodiak, AK: Kodiak Airport",483.0,66.0,60.0,67.0,86.0,65.0,81.0,85.0,88.0,75.0,85.0,54.0,36.0,848.0
10170,"Kodiak, AK: Kodiak Airport",612.0,49.0,39.0,35.0,12.0,11.0,25.0,19.0,11.0,12.0,10.0,28.0,33.0,284.0
10170,"Kodiak, AK: Kodiak Airport",614.0,4.0,8.0,17.0,40.0,47.0,28.0,38.0,45.0,38.0,36.0,18.0,13.0,332.0
10184,"Allakaket, AK: Allakaket Airport",405.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,10.0
10184,"Allakaket, AK: Allakaket Airport",416.0,53.0,46.0,39.0,50.0,44.0,49.0,56.0,62.0,49.0,44.0,38.0,47.0,577.0
10184,"Allakaket, AK: Allakaket Airport",479.0,1.0,,,,,,,,,,,,1.0
10185,"Alexandria, LA: Alexandria International",629.0,108.0,98.0,113.0,112.0,116.0,109.0,113.0,117.0,105.0,116.0,102.0,115.0,1324.0
10185,"Alexandria, LA: Alexandria International",675.0,65.0,72.0,88.0,104.0,95.0,67.0,64.0,66.0,87.0,91.0,99.0,89.0,987.0
10185,"Alexandria, LA: Alexandria International",676.0,82.0,72.0,80.0,58.0,64.0,72.0,79.0,81.0,83.0,87.0,74.0,76.0,908.0
10204,"Angoon, AK: Angoon Seaplane Base",35.0,11.0,26.0,48.0,40.0,11.0,10.0,9.0,20.0,13.0,4.0,7.0,11.0,210.0
10204,"Angoon, AK: Angoon Seaplane Base",40.0,2.0,15.0,45.0,52.0,57.0,43.0,59.0,49.0,49.0,41.0,19.0,13.0,444.0
10204,"Angoon, AK: Angoon Seaplane Base",416.0,29.0,13.0,,1.0,35.0,42.0,43.0,40.0,26.0,21.0,41.0,41.0,332.0
10208,"Augusta, GA: Augusta Regional at Bush Field",608.0,79.0,84.0,3.0,23.0,,,,,,,1.0,19.0,209.0
10208,"Augusta, GA: Augusta Regional at Bush Field",629.0,125.0,115.0,148.0,46.0,142.0,148.0,192.0,169.0,72.0,108.0,74.0,123.0,1462.0
10208,"Augusta, GA: Augusta Regional at Bush Field",631.0,109.0,100.0,122.0,97.0,117.0,108.0,114.0,110.0,86.0,87.0,90.0,66.0,1206.0
10208,"Augusta, GA: Augusta Regional at Bush Field",638.0,26.0,14.0,73.0,161.0,93.0,91.0,55.0,73.0,117.0,102.0,105.0,122.0,1032.0
10208,"Augusta, GA: Augusta Regional at Bush Field",675.0,51.0,35.0,32.0,48.0,58.0,60.0,62.0,72.0,34.0,26.0,45.0,51.0,574.0
10221,"Alliance, NE: Alliance Municipal",479.0,78.0,69.0,66.0,75.0,42.0,,1.0,,,,,,331.0
10225,"Wainwright, AK: Wainwright Airport",405.0,18.0,32.0,41.0,38.0,32.0,54.0,51.0,40.0,36.0,19.0,34.0,37.0,432.0
10225,"Wainwright, AK: Wainwright Airport",416.0,67.0,70.0,63.0,67.0,56.0,78.0,59.0,82.0,72.0,80.0,93.0,66.0,853.0
10237,"Atka, AK: Atka Airport",406.0,8.0,6.0,11.0,10.0,14.0,9.0,14.0,8.0,14.0,11.0,8.0,12.0,125.0
10241,"Akiak, AK: Akiak Airport",35.0,58.0,44.0,77.0,134.0,93.0,54.0,95.0,87.0,91.0,96.0,88.0,79.0,996.0
10241,"Akiak, AK: Akiak Airport",36.0,3.0,1.0,11.0,8.0,,,6.0,4.0,6.0,4.0,7.0,10.0,60.0
10241,"Akiak, AK: Akiak Airport",79.0,7.0,13.0,18.0,18.0,15.0,,13.0,7.0,17.0,16.0,12.0,10.0,146.0
10243,"Akhiok, AK: Akhiok Airport",79.0,17.0,15.0,16.0,23.0,19.0,30.0,37.0,,33.0,25.0,15.0,12.0,242.0
10243,"Akhiok, AK: Akhiok Airport",416.0,5.0,2.0,8.0,4.0,4.0,3.0,3.0,,10.0,2.0,5.0,4.0,50.0
10245,"King Salmon, AK: King Salmon Airport",35.0,68.0,57.0,77.0,84.0,130.0,198.0,251.0,167.0,96.0,83.0,70.0,78.0,1359.0
10245,"King Salmon, AK: King Salmon Airport",416.0,57.0,36.0,62.0,56.0,83.0,112.0,92.0,69.0,63.0,73.0,54.0,57.0,814.0
10245,"King Salmon, AK: King Salmon Airport",432.0,32.0,27.0,22.0,53.0,66.0,84.0,163.0,111.0,91.0,54.0,73.0,52.0,828.0
10245,"King Salmon, AK: King Salmon Airport",456.0,2.0,5.0,,,,,,,,,,,7.0
10245,"King Salmon, AK: King Salmon Airport",483.0,12.0,20.0,21.0,8.0,18.0,63.0,17.0,22.0,14.0,13.0,10.0,39.0,257.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",405.0,2.0,3.0,3.0,,,,,,1.0,,,,9.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",416.0,57.0,58.0,51.0,51.0,56.0,47.0,67.0,62.0,47.0,51.0,45.0,56.0,648.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",479.0,9.0,5.0,13.0,14.0,21.0,17.0,12.0,13.0,17.0,24.0,18.0,17.0,180.0
10257,"Albany, NY: Albany International",125.0,155.0,147.0,179.0,177.0,18.0,,,,,,,,676.0
10257,"Albany, NY: Albany International",608.0,6.0,,30.0,1.0,,,17.0,32.0,29.0,1.0,,18.0,134.0
10257,"Albany, NY: Albany International",612.0,238.0,215.0,283.0,176.0,161.0,216.0,241.0,238.0,212.0,208.0,232.0,222.0,2642.0
10257,"Albany, NY: Albany International",614.0,92.0,80.0,94.0,165.0,185.0,144.0,125.0,96.0,112.0,173.0,133.0,122.0,1521.0
10257,"Albany, NY: Albany International",629.0,159.0,143.0,182.0,158.0,153.0,76.0,83.0,93.0,63.0,66.0,112.0,121.0,1409.0
10257,"Albany, NY: Albany International",631.0,83.0,73.0,129.0,206.0,192.0,103.0,103.0,83.0,85.0,98.0,77.0,111.0,1343.0
10257,"Albany, NY: Albany International",638.0,65.0,101.0,87.0,39.0,40.0,121.0,135.0,149.0,74.0,101.0,98.0,99.0,1109.0
10257,"Albany, NY: Albany International",655.0,80.0,78.0,88.0,86.0,88.0,77.0,76.0,73.0,2.0,,41.0,4.0,693.0
10257,"Albany, NY: Albany International",673.0,20.0,6.0,,,3.0,80.0,81.0,87.0,32.0,28.0,45.0,18.0,400.0
10257,"Albany, NY: Albany International",675.0,301.0,304.0,413.0,372.0,387.0,380.0,356.0,358.0,387.0,413.0,441.0,390.0,4502.0
10257,"Albany, NY: Albany International",694.0,82.0,102.0,111.0,165.0,104.0,125.0,147.0,150.0,142.0,189.0,149.0,200.0,1666.0
10257,"Albany, NY: Albany International",698.0,110.0,89.0,136.0,134.0,199.0,132.0,106.0,88.0,86.0,92.0,76.0,50.0,1298.0
10257,"Albany, NY: Albany International",699.0,10.0,9.0,9.0,8.0,6.0,1.0,,4.0,1.0,1.0,,2.0,51.0
10257,"Albany, NY: Albany International",722.0,9.0,8.0,10.0,15.0,24.0,24.0,21.0,24.0,25.0,31.0,26.0,14.0,231.0
10257,"Albany, NY: Albany International",838.0,6.0,4.0,4.0,,,,,,,,,,14.0
10268,"Waterloo, IA: Waterloo Regional",675.0,47.0,41.0,61.0,58.0,63.0,59.0,58.0,59.0,46.0,53.0,44.0,49.0,638.0
10272,"Alamosa, CO: San Luis Valley Regional/Bergman Field",479.0,101.0,90.0,97.0,101.0,106.0,101.0,132.0,127.0,118.0,129.0,118.0,118.0,1338.0
10275,"Walla Walla, WA: Walla Walla Regional",479.0,1.0,,,,,,,,,,,,1.0
10275,"Walla Walla, WA: Walla Walla Regional",482.0,63.0,45.0,71.0,76.0,80.0,77.0,78.0,79.0,76.0,79.0,68.0,71.0,863.0
10278,"Lazy Bay, AK: Alitak Seaplane Base",33.0,2.0,,2.0,1.0,2.0,1.0,1.0,,,2.0,2.0,2.0,15.0
10278,"Lazy Bay, AK: Alitak Seaplane Base",40.0,2.0,4.0,2.0,3.0,8.0,12.0,13.0,,10.0,3.0,1.0,2.0,60.0
10279,"Amarillo, TX: Rick Husband Amarillo International",612.0,145.0,130.0,137.0,134.0,142.0,145.0,152.0,142.0,139.0,146.0,137.0,152.0,1701.0
10279,"Amarillo, TX: Rick Husband Amarillo International",614.0,2.0,2.0,3.0,3.0,4.0,7.0,6.0,4.0,6.0,4.0,3.0,1.0,45.0
10279,"Amarillo, TX: Rick Husband Amarillo International",638.0,194.0,155.0,147.0,97.0,131.0,110.0,112.0,102.0,158.0,173.0,148.0,150.0,1677.0
10279,"Amarillo, TX: Rick Husband Amarillo International",673.0,9.0,26.0,53.0,108.0,85.0,63.0,59.0,71.0,10.0,,1.0,14.0,499.0
10279,"Amarillo, TX: Rick Husband Amarillo International",675.0,142.0,127.0,138.0,140.0,118.0,115.0,136.0,150.0,141.0,138.0,144.0,102.0,1591.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",35.0,1.0,,,,,,,,,,,1.0,2.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",194.0,5.0,28.0,1.0,8.0,4.0,3.0,3.0,9.0,,7.0,5.0,2.0,75.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",405.0,30.0,7.0,15.0,27.0,5.0,18.0,18.0,12.0,17.0,47.0,,1.0,197.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",406.0,36.0,6.0,,,3.0,2.0,15.0,,11.0,,,4.0,77.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",416.0,230.0,170.0,298.0,299.0,321.0,291.0,293.0,297.0,286.0,306.0,263.0,293.0,3347.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",432.0,163.0,94.0,114.0,148.0,192.0,212.0,328.0,274.0,278.0,241.0,229.0,205.0,2478.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",456.0,17.0,17.0,1.0,,,,,,,,,,35.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",459.0,6.0,2.0,3.0,,3.0,,1.0,1.0,,5.0,3.0,12.0,36.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",479.0,48.0,42.0,57.0,43.0,58.0,87.0,120.0,105.0,100.0,59.0,42.0,44.0,805.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",483.0,663.0,609.0,731.0,713.0,804.0,872.0,864.0,908.0,760.0,697.0,581.0,626.0,8828.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",612.0,446.0,386.0,451.0,465.0,430.0,523.0,613.0,402.0,369.0,396.0,507.0,557.0,5545.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",614.0,411.0,358.0,422.0,469.0,539.0,565.0,549.0,711.0,499.0,350.0,321.0,379.0,5573.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",622.0,20.0,18.0,31.0,1.0,23.0,70.0,91.0,104.0,101.0,32.0,30.0,25.0,546.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",626.0,1.0,,,,,,,,,1.0,,1.0,3.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",634.0,69.0,33.0,35.0,49.0,102.0,84.0,119.0,120.0,72.0,66.0,32.0,34.0,815.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",888.0,357.0,340.0,417.0,353.0,470.0,783.0,860.0,805.0,548.0,477.0,378.0,381.0,6169.0
10304,"Aniak, AK: Aniak Airport",35.0,216.0,172.0,197.0,255.0,280.0,269.0,229.0,239.0,242.0,237.0,177.0,195.0,2708.0
10304,"Aniak, AK: Aniak Airport",405.0,17.0,4.0,5.0,10.0,2.0,7.0,3.0,1.0,6.0,20.0,,,75.0
10304,"Aniak, AK: Aniak Airport",416.0,99.0,113.0,115.0,129.0,116.0,100.0,106.0,133.0,115.0,133.0,80.0,121.0,1360.0
10304,"Aniak, AK: Aniak Airport",483.0,29.0,28.0,32.0,31.0,30.0,30.0,29.0,32.0,26.0,31.0,25.0,31.0,354.0
10313,"Anvik, AK: Anvik Airport",35.0,19.0,12.0,15.0,28.0,33.0,39.0,22.0,24.0,34.0,25.0,11.0,21.0,283.0
10313,"Anvik, AK: Anvik Airport",416.0,18.0,21.0,29.0,21.0,32.0,16.0,21.0,27.0,22.0,28.0,15.0,20.0,270.0
10322,"Altoona, PA: Altoona-Blair County",416.0,103.0,83.0,110.0,110.0,115.0,110.0,116.0,115.0,111.0,115.0,110.0,108.0,1306.0
10333,"Alpena, MI: Alpena County Regional",629.0,49.0,34.0,52.0,51.0,54.0,52.0,54.0,55.0,51.0,53.0,52.0,51.0,608.0
10349,"Arctic Village, AK: Arctic Village Airport",416.0,33.0,37.0,29.0,35.0,34.0,61.0,49.0,53.0,39.0,45.0,42.0,39.0,496.0
10361,"Watertown, NY: Watertown International",629.0,47.0,41.0,58.0,57.0,5.0,,,,,,,,208.0
10372,"Aspen, CO: Aspen Pitkin County Sardy Field",631.0,796.0,694.0,844.0,246.0,233.0,501.0,615.0,578.0,393.0,261.0,186.0,624.0,5971.0
10372,"Aspen, CO: Aspen Pitkin County Sardy Field",673.0,36.0,,,22.0,,,,,,,,,58.0
10396,"Atqasuk, AK: Atqasuk Edward Burnell Sr. Memorial",405.0,9.0,15.0,20.0,10.0,18.0,21.0,27.0,21.0,22.0,10.0,10.0,11.0,194.0
10396,"Atqasuk, AK: Atqasuk Edward Burnell Sr. Memorial",416.0,60.0,52.0,61.0,64.0,45.0,75.0,59.0,78.0,61.0,74.0,58.0,59.0,746.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",359.0,2.0,1.0,2.0,1.0,,,,,2.0,,,,8.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",415.0,27.0,24.0,26.0,25.0,26.0,25.0,27.0,26.0,26.0,27.0,,,259.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",479.0,58.0,48.0,59.0,123.0,127.0,123.0,126.0,142.0,131.0,140.0,137.0,137.0,1351.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",608.0,1988.0,1686.0,2500.0,2474.0,2297.0,2536.0,2907.0,3084.0,2479.0,2523.0,2376.0,3538.0,30388.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",612.0,2962.0,2657.0,3353.0,3138.0,3341.0,3092.0,3140.0,2964.0,2654.0,2732.0,2627.0,2777.0,35437.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",614.0,1561.0,1307.0,1514.0,1454.0,1645.0,1950.0,2240.0,2393.0,2366.0,2705.0,2116.0,1922.0,23173.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",622.0,1918.0,1776.0,1987.0,2120.0,2126.0,2196.0,2273.0,2369.0,2317.0,2936.0,2847.0,2421.0,27286.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",623.0,219.0,252.0,284.0,420.0,463.0,329.0,308.0,279.0,264.0,263.0,220.0,240.0,3541.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",624.0,29.0,28.0,35.0,36.0,34.0,33.0,46.0,41.0,8.0,7.0,16.0,13.0,326.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",626.0,82.0,112.0,192.0,141.0,83.0,53.0,50.0,27.0,63.0,62.0,139.0,194.0,1198.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",627.0,34.0,37.0,41.0,10.0,22.0,31.0,32.0,34.0,31.0,32.0,29.0,45.0,378.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",629.0,2838.0,2556.0,3229.0,3048.0,3291.0,3277.0,3351.0,3428.0,2751.0,3072.0,2908.0,3243.0,36992.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",631.0,618.0,539.0,423.0,290.0,247.0,376.0,438.0,491.0,189.0,222.0,252.0,376.0,4461.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",638.0,1957.0,1867.0,2351.0,2494.0,2429.0,2425.0,2440.0,2426.0,2210.0,2205.0,2062.0,2367.0,27233.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",655.0,6085.0,5417.0,6572.0,6361.0,6209.0,6139.0,5979.0,5681.0,4559.0,4300.0,3592.0,3248.0,64142.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",656.0,1707.0,1554.0,1987.0,2216.0,2344.0,2497.0,2579.0,2505.0,1701.0,2083.0,1810.0,1798.0,24781.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",673.0,667.0,526.0,606.0,649.0,610.0,548.0,558.0,546.0,599.0,596.0,555.0,623.0,7083.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",675.0,4.0,1.0,1.0,1.0,,,,,,3.0,,,10.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",677.0,64.0,44.0,47.0,50.0,113.0,210.0,191.0,211.0,186.0,198.0,179.0,197.0,1690.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",678.0,131.0,144.0,192.0,182.0,268.0,239.0,239.0,256.0,248.0,262.0,238.0,247.0,2646.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",687.0,93.0,83.0,94.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,22.0,55.0,365.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",694.0,1830.0,1617.0,2000.0,1606.0,2192.0,2029.0,2092.0,2008.0,1910.0,1659.0,1594.0,1680.0,22217.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",698.0,1004.0,885.0,1049.0,1018.0,655.0,553.0,512.0,525.0,661.0,684.0,628.0,628.0,8802.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",699.0,2371.0,2228.0,2314.0,2097.0,2486.0,2634.0,2776.0,2942.0,3032.0,3434.0,3317.0,3184.0,32815.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",722.0,125.0,134.0,194.0,179.0,256.0,260.0,276.0,307.0,248.0,266.0,261.0,289.0,2795.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",838.0,100.0,86.0,48.0,,,,,,,,,,234.0
10397,"Atlanta, GA: Hartsfield-Jackson Atlanta International",888.0,2572.0,2615.0,2954.0,2826.0,3223.0,2682.0,2741.0,2847.0,3312.0,3424.0,3459.0,3266.0,35921.0
10405,"Atmautluak, AK: Atmautluak Airport",26.0,15.0,12.0,16.0,13.0,17.0,18.0,9.0,17.0,21.0,33.0,23.0,26.0,220.0
10405,"Atmautluak, AK: Atmautluak Airport",35.0,48.0,54.0,123.0,133.0,148.0,50.0,117.0,138.0,130.0,125.0,76.0,80.0,1222.0
10405,"Atmautluak, AK: Atmautluak Airport",36.0,3.0,2.0,10.0,9.0,,,3.0,19.0,13.0,6.0,6.0,4.0,75.0
10405,"Atmautluak, AK: Atmautluak Airport",79.0,15.0,15.0,31.0,16.0,21.0,,10.0,9.0,17.0,21.0,9.0,11.0,175.0
10405,"Atmautluak, AK: Atmautluak Airport",416.0,4.0,4.0,1.0,12.0,9.0,8.0,5.0,5.0,6.0,9.0,9.0,4.0,76.0
10408,"Appleton, WI: Appleton International",608.0,5.0,,25.0,30.0,31.0,32.0,39.0,31.0,26.0,31.0,27.0,30.0,307.0
