ORIGIN_AIRPORT_ID,CODE,ORIGIN_STATE_ABR,NAME,LOCATION,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
15607,VLD,GA,Valdosta Regional,Valdosta,87.0,78.0,119.0,116.0,118.0,120.0,99.0,93.0,91.0,93.0,84.0,78.0,1176.0
15618,VNY,CA,Van Nuys Airport,Van Nuys,,,,,,,,,,,,1.0,1.0
15624,VPS,FL,Eglin AFB Destin Fort Walton Beach,Valparaiso,556.0,492.0,846.0,920.0,1247.0,1509.0,1584.0,1311.0,995.0,946.0,670.0,637.0,11713.0
15626,VQS,PR,Antonio Rivera Rodriguez,Vieques,481.0,492.0,574.0,544.0,616.0,240.0,604.0,583.0,517.0,548.0,583.0,655.0,6437.0
15628,VRB,FL,Vero Beach Regional,Vero Beach,9.0,7.0,8.0,14.0,9.0,12.0,14.0,13.0,3.0,,,,89.0
15709,WAA,AK,Wales Airport,Wales,25.0,21.0,33.0,37.0,49.0,46.0,43.0,57.0,54.0,52.0,40.0,23.0,480.0
15721,WBB,AK,Stebbins Airport,Stebbins,66.0,80.0,85.0,98.0,85.0,95.0,103.0,93.0,87.0,106.0,86.0,62.0,1046.0
15725,WBQ,AK,Beaver Airport,Beaver,20.0,22.0,22.0,24.0,23.0,22.0,21.0,23.0,22.0,22.0,24.0,21.0,266.0
15741,WFB,AK,Ketchikan Waterfront Seaplane Base,Ketchikan,122.0,89.0,145.0,171.0,185.0,222.0,236.0,212.0,146.0,119.0,82.0,133.0,1862.0
15754,WHD,AK,Hyder Seaplane Base,Hyder,4.0,2.0,5.0,5.0,8.0,8.0,7.0,8.0,3.0,3.0,2.0,1.0,56.0
15785,WLK,AK,Selawik Airport,Selawik,63.0,96.0,69.0,89.0,86.0,96.0,106.0,82.0,73.0,90.0,94.0,68.0,1012.0
15793,WMK,AK,Meyers Chuck Seaplane Base,Meyers Chuck,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,26.0
15794,WMO,AK,White Mountain Airport,White Mountain,49.0,49.0,54.0,52.0,67.0,67.0,49.0,69.0,52.0,59.0,71.0,50.0,688.0
15798,WNA,AK,Napakiak Airport,Napakiak,45.0,25.0,45.0,61.0,80.0,74.0,68.0,74.0,70.0,72.0,74.0,32.0,720.0
15838,WQZ,AK,Chignik Lake Airport,Chignik Lake,,,,,,,,,1.0,,,,1.0
15841,WRG,AK,Wrangell Airport,Wrangell,59.0,54.0,61.0,59.0,62.0,59.0,62.0,62.0,59.0,60.0,57.0,59.0,713.0
15881,WWA,AK,Wasilla Airport,Wasilla,,,,,,,1.0,,,,,,1.0
15853,WSN,AK,South Naknek 2,South Naknek,15.0,14.0,22.0,21.0,32.0,29.0,25.0,19.0,14.0,15.0,,9.0,215.0
15855,WST,RI,Westerly State,Westerly,203.0,144.0,206.0,279.0,433.0,404.0,589.0,525.0,473.0,322.0,256.0,198.0,4032.0
15856,WSX,WA,Westsound Airport,Westsound,,,,,,,25.0,84.0,,,,,109.0
15861,WTK,AK,Noatak Airport,Noatak,60.0,67.0,48.0,66.0,76.0,66.0,78.0,64.0,70.0,72.0,68.0,57.0,792.0
15862,WTL,AK,Tuntutuliak Airport,Tuntutuliak,89.0,87.0,88.0,123.0,143.0,119.0,112.0,156.0,131.0,137.0,134.0,67.0,1386.0
15885,WWP,AK,Whale Pass Airport,Whale Pass,5.0,6.0,6.0,6.0,7.0,10.0,10.0,9.0,7.0,9.0,4.0,9.0,88.0
15887,WWT,AK,Newtok Airport,Newtok,26.0,41.0,35.0,61.0,73.0,71.0,67.0,68.0,57.0,59.0,51.0,20.0,629.0
15897,WYS,MT,Yellowstone,West Yellowstone,,,,,33.0,121.0,122.0,111.0,78.0,15.0,,,480.0
15919,XNA,AR,Northwest Arkansas National,Fayetteville,573.0,458.0,630.0,721.0,811.0,915.0,905.0,950.0,1048.0,1169.0,1064.0,1040.0,10284.0
15991,YAK,AK,Yakutat Airport,Yakutat,58.0,54.0,58.0,57.0,63.0,58.0,62.0,61.0,60.0,58.0,50.0,41.0,680.0
16091,YIP,MI,Willow Run,Detroit,,,,,,,1.0,,,,,,1.0
16101,YKM,WA,Yakima Air Terminal/McAllister Field,Yakima,61.0,53.0,62.0,60.0,61.0,60.0,62.0,61.0,83.0,73.0,57.0,59.0,752.0
16311,ZNC,AK,Nyac Airport,Nyac,,,,,,,1.0,1.0,,,,,2.0
16339,ZXF,AK,Illinois Creek Airport,Illinois Creek,,,,,,2.0,,,1.0,,,,3.0
16340,ZXH,AK,Chomondely Sound Airport,Chomondely Sound,,,,,,1.0,1.0,,,,2.0,,4.0
16390,BVU,AK,Beluga Airport,Beluga,,,,,,,,,,,1.0,,1.0
16567,7AK,AK,Akun Airport,Akun,76.0,65.0,107.0,96.0,97.0,106.0,104.0,133.0,109.0,83.0,104.0,98.0,1178.0
16603,DHB,WA,Deer Harbor Marina,Deer Harbor,,,3.0,39.0,58.0,81.0,129.0,302.0,74.0,61.0,,8.0,755.0
16654,WA3,WA,Shaw Islands Water Aerodrome,Shaw Island,,,,,,,1.0,,1.0,,,,2.0
16832,NYS,NY,New York Skyports Seaplane Base,New York,,,,,,,,,,31.0,24.0,,55.0
16869,XWA,ND,Williston Basin International,Williston,58.0,56.0,58.0,61.0,64.0,84.0,123.0,124.0,131.0,128.0,128.0,117.0,1132.0
16929,2AK,AK,Deer Park Airport,Deer Park,,,,,,,2.0,,,2.0,2.0,3.0,9.0
16954,BNH,MA,Boston Harbor Seaplane Base,Boston,,,,,,,,,,21.0,19.0,,40.0
