DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,7S,20330,Ryan Air f/k/a Arctic Transportation,7S,11550,EMK,"Emmonak, AK",AK,15085,SXP,"Sheldon Point, AK",AK,412,8,G
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,10994,CHS,"Charleston, SC",SC,12478,JFK,"New York, NY",NY,629,8,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,12478,JFK,"New York, NY",NY,10994,CHS,"Charleston, SC",SC,629,8,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,12478,JFK,"New York, NY",NY,14685,SAV,"Savannah, GA",GA,629,8,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,14685,SAV,"Savannah, GA",GA,12478,JFK,"New York, NY",NY,629,8,F
0.00,0.00,9K,20253,Cape Air,9K,10721,BOS,"Boston, MA",MA,14321,PWM,"Portland, ME",ME,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,11288,DEC,"Decatur, IL",IL,13930,ORD,"Chicago, IL",IL,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,11288,DEC,"Decatur, IL",IL,15016,STL,"St. Louis, MO",MO,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,12250,HYA,"Hyannis, MA",MA,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,12197,HPN,"White Plains, NY",NY,14306,PVC,"Provincetown, MA",MA,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,12250,HYA,"Hyannis, MA",MA,12197,HPN,"White Plains, NY",NY,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,12478,JFK,"New York, NY",NY,13541,MVY,"Martha's Vineyard, MA",MA,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,13541,MVY,"Martha's Vineyard, MA",MA,12478,JFK,"New York, NY",NY,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,13930,ORD,"Chicago, IL",IL,11288,DEC,"Decatur, IL",IL,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,14306,PVC,"Provincetown, MA",MA,12197,HPN,"White Plains, NY",NY,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,14321,PWM,"Portland, ME",ME,10721,BOS,"Boston, MA",MA,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,15016,STL,"St. Louis, MO",MO,11288,DEC,"Decatur, IL",IL,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,15027,STX,"Christiansted, VI",VI,15626,VQS,"Vieques, PR",PR,125,8,F
0.00,0.00,9K,20253,Cape Air,9K,15626,VQS,"Vieques, PR",PR,15027,STX,"Christiansted, VI",VI,125,8,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,15016,STL,"St. Louis, MO",MO,888,8,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11193,CVG,"Cincinnati, OH",KY,12478,JFK,"New York, NY",NY,622,8,L
