ORIGIN_AIRPORT_ID,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10135,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20398.0,Envoy Air,675.0,87.0,132.0,564.0,426.0,1074.0,2114.0,2314.0,2072.0,1294.0,1886.0,961.0,921.0,13845.0
10135,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20500.0,GoJet Airlines LLC d/b/a United Express,530.0,55.0,,558.0,1039.0,1110.0,1208.0,1426.0,1031.0,354.0,,44.0,42.0,6867.0
10136,"Abilene, TX: Abilene Regional",19805.0,American Airlines Inc.,614.0,78.0,125.0,,85.0,464.0,546.0,462.0,970.0,,,53.0,,2783.0
10136,"Abilene, TX: Abilene Regional",20304.0,SkyWest Airlines Inc.,629.0,316.0,284.0,810.0,805.0,1387.0,1590.0,1658.0,1352.0,1232.0,19.0,,,9453.0
10136,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,673.0,82.0,141.0,139.0,244.0,382.0,294.0,192.0,491.0,95.0,45.0,140.0,41.0,2286.0
10136,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,675.0,2185.0,1789.0,3958.0,4316.0,5442.0,5680.0,6425.0,5434.0,5389.0,6359.0,5790.0,6653.0,59420.0
10136,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,676.0,1007.0,793.0,700.0,768.0,434.0,494.0,627.0,162.0,,,,,4985.0
10139,"Ambler, AK: Ambler River",20331.0,Bering Air Inc.,194.0,0.0,3.0,5.0,0.0,1.0,8.0,11.0,4.0,2.0,0.0,6.0,,40.0
10139,"Ambler, AK: Ambler River",20331.0,Bering Air Inc.,412.0,0.0,,0.0,,,,0.0,,,,,,0.0
10139,"Ambler, AK: Ambler River",20331.0,Bering Air Inc.,415.0,92.0,96.0,136.0,171.0,238.0,225.0,178.0,189.0,224.0,207.0,179.0,186.0,2121.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19393.0,Southwest Airlines Co.,612.0,18989.0,17808.0,34841.0,32356.0,37260.0,44708.0,46717.0,44921.0,43970.0,52186.0,46850.0,45298.0,465904.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19393.0,Southwest Airlines Co.,614.0,5919.0,7263.0,15317.0,22957.0,27375.0,24504.0,26279.0,24710.0,26238.0,31186.0,30797.0,28480.0,271025.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19687.0,Horizon Air,673.0,165.0,,933.0,1998.0,2235.0,1218.0,,1023.0,483.0,1810.0,955.0,913.0,11733.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,699.0,2285.0,2058.0,3050.0,3502.0,9605.0,6616.0,10404.0,13558.0,12450.0,14365.0,12352.0,11940.0,102185.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,698.0,511.0,,2921.0,299.0,,2832.0,3266.0,5217.0,6886.0,7037.0,485.0,5470.0,34924.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,614.0,137.0,323.0,262.0,,,,,146.0,147.0,264.0,139.0,,1418.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,634.0,65.0,41.0,838.0,835.0,725.0,331.0,1876.0,1724.0,1513.0,1658.0,2312.0,1827.0,13745.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,888.0,1388.0,1219.0,1405.0,2620.0,4067.0,4847.0,3417.0,3113.0,2914.0,3160.0,2096.0,2650.0,32896.0
10140,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,888.0,174.0,,,,174.0,,172.0,,,2733.0,3514.0,1861.0,8628.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,629.0,891.0,504.0,2305.0,2393.0,1499.0,2538.0,3894.0,5021.0,4234.0,3584.0,4043.0,2954.0,33860.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,631.0,3124.0,3649.0,1948.0,194.0,,4429.0,6310.0,4485.0,3906.0,5133.0,2814.0,3571.0,39563.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,673.0,6193.0,7609.0,8355.0,10027.0,14198.0,14884.0,14161.0,15375.0,14644.0,16640.0,16369.0,16282.0,154737.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20368.0,Allegiant Air,698.0,113.0,488.0,1143.0,604.0,576.0,2055.0,2264.0,1759.0,896.0,1228.0,1136.0,668.0,12930.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20378.0,Mesa Airlines Inc.,638.0,1051.0,951.0,4685.0,7450.0,13919.0,10556.0,10504.0,6438.0,2340.0,461.0,4858.0,2750.0,65963.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20378.0,Mesa Airlines Inc.,673.0,658.0,287.0,2689.0,1951.0,3049.0,2297.0,4100.0,2576.0,4745.0,487.0,,0.0,22839.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20398.0,Envoy Air,673.0,7362.0,6787.0,10822.0,11362.0,7594.0,4279.0,3802.0,4893.0,2988.0,508.0,3666.0,1537.0,65600.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20409.0,JetBlue Airways,694.0,429.0,76.0,53.0,972.0,2197.0,3509.0,3485.0,3011.0,2162.0,3579.0,2697.0,3311.0,25481.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,694.0,118.0,24.0,218.0,490.0,105.0,639.0,697.0,706.0,739.0,928.0,86.0,74.0,4824.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,722.0,72.0,105.0,689.0,642.0,350.0,677.0,886.0,825.0,697.0,1202.0,652.0,735.0,7532.0
10140,"Albuquerque, NM: Albuquerque International Sunport",20445.0,CommuteAir LLC dba CommuteAir,675.0,889.0,1304.0,673.0,2455.0,3170.0,3764.0,2649.0,3558.0,3813.0,4011.0,2792.0,2502.0,31580.0
10140,"Albuquerque, NM: Albuquerque International Sunport",21599.0,Boutique Air,479.0,114.0,39.0,130.0,143.0,169.0,140.0,184.0,189.0,213.0,206.0,226.0,239.0,1992.0
10140,"Albuquerque, NM: Albuquerque International Sunport",21894.0,"ADVANCED AIR, LLC",458.0,112.0,97.0,172.0,206.0,255.0,259.0,307.0,289.0,299.0,320.0,353.0,290.0,2959.0
10141,"Aberdeen, SD: Aberdeen Regional",20304.0,SkyWest Airlines Inc.,629.0,1195.0,1155.0,1498.0,1357.0,2034.0,1851.0,2044.0,1686.0,1801.0,2359.0,2534.0,2121.0,21635.0
10141,"Aberdeen, SD: Aberdeen Regional",20304.0,SkyWest Airlines Inc.,638.0,23.0,25.0,,,,,,12.0,,48.0,47.0,,155.0
10146,"Albany, GA: Southwest Georgia Regional",20363.0,Endeavor Air Inc.,629.0,1508.0,1397.0,1936.0,2404.0,3264.0,3137.0,3531.0,2897.0,2869.0,3045.0,2956.0,2874.0,31818.0
10154,"Nantucket, MA: Nantucket Memorial",20253.0,Cape Air,125.0,1171.0,957.0,1576.0,1850.0,2545.0,3558.0,4229.0,4159.0,4586.0,2905.0,2392.0,2130.0,32058.0
10154,"Nantucket, MA: Nantucket Memorial",20409.0,JetBlue Airways,678.0,50.0,,,,2554.0,5954.0,12022.0,13998.0,10612.0,4490.0,,,49680.0
10155,"Waco, TX: Waco Regional",20398.0,Envoy Air,673.0,86.0,67.0,156.0,310.0,227.0,142.0,374.0,281.0,109.0,50.0,121.0,42.0,1965.0
10155,"Waco, TX: Waco Regional",20398.0,Envoy Air,675.0,1230.0,1041.0,3149.0,3747.0,3843.0,3547.0,3493.0,3765.0,3463.0,4698.0,4719.0,4450.0,41145.0
10155,"Waco, TX: Waco Regional",20398.0,Envoy Air,676.0,757.0,635.0,314.0,218.0,462.0,486.0,586.0,128.0,,,,,3586.0
10155,"Waco, TX: Waco Regional",20445.0,CommuteAir LLC dba CommuteAir,675.0,0.0,0.0,,,,,,,,,,,0.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,629.0,116.0,436.0,858.0,2375.0,3715.0,281.0,1062.0,1393.0,1466.0,1574.0,282.0,201.0,13759.0
10157,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,673.0,1746.0,1808.0,2135.0,1605.0,362.0,5313.0,6133.0,5618.0,4725.0,5583.0,7185.0,7279.0,49492.0
10158,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,694.0,2396.0,6154.0,10432.0,18449.0,17831.0,19269.0,28262.0,19467.0,17883.0,19691.0,16615.0,12130.0,188579.0
10158,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,698.0,278.0,598.0,6821.0,4758.0,11674.0,2995.0,414.0,1985.0,821.0,904.0,9403.0,14467.0,55118.0
10158,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,699.0,526.0,,176.0,,,407.0,1851.0,861.0,174.0,78.0,,5318.0,9391.0
10158,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,722.0,11162.0,9952.0,14908.0,15589.0,12528.0,18197.0,16139.0,12206.0,10740.0,13040.0,8112.0,590.0,143163.0
10165,"Adak Island, AK: Adak",19930.0,Alaska Airlines Inc.,612.0,15.0,44.0,106.0,5.0,21.0,30.0,,174.0,113.0,197.0,177.0,80.0,962.0
10165,"Adak Island, AK: Adak",19930.0,Alaska Airlines Inc.,614.0,98.0,30.0,12.0,122.0,114.0,166.0,260.0,142.0,85.0,49.0,,119.0,1197.0
10170,"Kodiak, AK: Kodiak Airport",19930.0,Alaska Airlines Inc.,612.0,1669.0,2172.0,3271.0,3472.0,3970.0,3831.0,3727.0,2604.0,1065.0,2613.0,3646.0,4052.0,36092.0
10170,"Kodiak, AK: Kodiak Airport",19930.0,Alaska Airlines Inc.,614.0,175.0,86.0,675.0,558.0,1089.0,2606.0,4262.0,6516.0,5872.0,2937.0,1960.0,1383.0,28119.0
10170,"Kodiak, AK: Kodiak Airport",20327.0,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",483.0,16.0,54.0,83.0,71.0,,,,,,,,,224.0
10170,"Kodiak, AK: Kodiak Airport",20443.0,Island Air Service,79.0,155.0,124.0,165.0,157.0,226.0,314.0,401.0,361.0,225.0,260.0,316.0,184.0,2888.0
10170,"Kodiak, AK: Kodiak Airport",20443.0,Island Air Service,416.0,60.0,140.0,197.0,151.0,183.0,303.0,335.0,400.0,211.0,150.0,301.0,178.0,2609.0
10184,"Allakaket, AK: Allakaket Airport",20333.0,Wright Air Service,416.0,95.0,82.0,179.0,142.0,154.0,266.0,278.0,250.0,180.0,131.0,154.0,121.0,2032.0
10185,"Alexandria, LA: Alexandria International",20304.0,SkyWest Airlines Inc.,629.0,159.0,,,,,,,,,,,,159.0
10185,"Alexandria, LA: Alexandria International",20363.0,Endeavor Air Inc.,629.0,960.0,1438.0,2442.0,2543.0,3522.0,4207.0,3549.0,3107.0,2956.0,2577.0,2307.0,2369.0,31977.0
10185,"Alexandria, LA: Alexandria International",20363.0,Endeavor Air Inc.,638.0,593.0,17.0,,25.0,,,,58.0,,82.0,,89.0,864.0
10185,"Alexandria, LA: Alexandria International",20398.0,Envoy Air,675.0,2139.0,1920.0,2980.0,2759.0,2868.0,3302.0,3489.0,2847.0,2403.0,2607.0,3269.0,3736.0,34319.0
10185,"Alexandria, LA: Alexandria International",20398.0,Envoy Air,676.0,158.0,213.0,131.0,23.0,271.0,152.0,102.0,96.0,,,,,1146.0
10185,"Alexandria, LA: Alexandria International",20445.0,CommuteAir LLC dba CommuteAir,675.0,524.0,747.0,1024.0,1028.0,1284.0,1508.0,1729.0,1364.0,1859.0,1753.0,1889.0,2198.0,16907.0
10204,"Angoon, AK: Angoon Seaplane Base",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,35.0,2.0,13.0,5.0,18.0,19.0,3.0,16.0,12.0,4.0,5.0,5.0,2.0,104.0
10204,"Angoon, AK: Angoon Seaplane Base",20337.0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,416.0,103.0,57.0,157.0,165.0,145.0,170.0,188.0,181.0,166.0,107.0,91.0,82.0,1612.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20363.0,Endeavor Air Inc.,638.0,5800.0,5371.0,7492.0,8738.0,12652.0,4865.0,9016.0,7709.0,6746.0,10429.0,10889.0,9612.0,99319.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20397.0,PSA Airlines Inc.,631.0,937.0,807.0,612.0,1430.0,3756.0,2956.0,3144.0,3152.0,4606.0,4602.0,1569.0,1553.0,29124.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20397.0,PSA Airlines Inc.,638.0,1471.0,1605.0,1135.0,1764.0,2448.0,384.0,101.0,1976.0,3694.0,1009.0,2178.0,1852.0,19617.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20398.0,Envoy Air,673.0,1377.0,963.0,3016.0,3618.0,2084.0,203.0,,56.0,,1618.0,146.0,,13081.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20427.0,Piedmont Airlines,675.0,1795.0,1887.0,4063.0,4869.0,2827.0,5197.0,5515.0,3476.0,1214.0,3195.0,4852.0,5556.0,44446.0
10221,"Alliance, NE: Alliance Municipal",21879.0,Key Lime Air Corporation,455.0,134.0,147.0,203.0,246.0,328.0,366.0,419.0,329.0,320.0,339.0,351.0,361.0,3543.0
10225,"Wainwright, AK: Wainwright Airport",20333.0,Wright Air Service,416.0,132.0,127.0,213.0,258.0,356.0,311.0,372.0,324.0,203.0,284.0,235.0,330.0,3145.0
10237,"Atka, AK: Atka Airport",20455.0,Grant Aviation,406.0,6.0,5.0,14.0,7.0,20.0,15.0,31.0,1.0,14.0,22.0,21.0,15.0,171.0
10241,"Akiak, AK: Akiak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,35.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,1.0,,2.0
10241,"Akiak, AK: Akiak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,416.0,0.0,,2.0,2.0,1.0,,,1.0,1.0,0.0,1.0,0.0,8.0
10241,"Akiak, AK: Akiak Airport",21820.0,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",35.0,26.0,49.0,84.0,105.0,167.0,88.0,59.0,123.0,74.0,92.0,161.0,73.0,1101.0
10241,"Akiak, AK: Akiak Airport",21820.0,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",36.0,1.0,0.0,4.0,8.0,3.0,7.0,6.0,10.0,10.0,11.0,4.0,14.0,78.0
10243,"Akhiok, AK: Akhiok Airport",20443.0,Island Air Service,79.0,13.0,5.0,11.0,15.0,15.0,12.0,22.0,22.0,20.0,16.0,5.0,7.0,163.0
10243,"Akhiok, AK: Akhiok Airport",20443.0,Island Air Service,416.0,4.0,7.0,9.0,11.0,12.0,9.0,20.0,39.0,27.0,3.0,8.0,21.0,170.0
10245,"King Salmon, AK: King Salmon Airport",19687.0,Horizon Air,673.0,1090.0,824.0,1358.0,1301.0,1188.0,668.0,1862.0,1304.0,1496.0,1062.0,520.0,539.0,13212.0
10245,"King Salmon, AK: King Salmon Airport",20322.0,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",35.0,3.0,,4.0,27.0,42.0,218.0,43.0,8.0,3.0,5.0,,4.0,357.0
10245,"King Salmon, AK: King Salmon Airport",20322.0,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",79.0,4.0,3.0,,,,,,,,,,,7.0
10245,"King Salmon, AK: King Salmon Airport",20322.0,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",416.0,0.0,,,0.0,22.0,132.0,16.0,12.0,5.0,19.0,,4.0,210.0
10245,"King Salmon, AK: King Salmon Airport",20327.0,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",483.0,45.0,,25.0,16.0,96.0,363.0,1507.0,794.0,370.0,71.0,111.0,226.0,3624.0
10245,"King Salmon, AK: King Salmon Airport",20455.0,Grant Aviation,35.0,18.0,24.0,15.0,21.0,75.0,139.0,110.0,61.0,48.0,37.0,65.0,9.0,622.0
10245,"King Salmon, AK: King Salmon Airport",20455.0,Grant Aviation,194.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
10245,"King Salmon, AK: King Salmon Airport",20455.0,Grant Aviation,416.0,22.0,22.0,53.0,35.0,83.0,150.0,225.0,116.0,33.0,21.0,30.0,36.0,826.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20333.0,Wright Air Service,416.0,86.0,65.0,169.0,134.0,172.0,205.0,170.0,190.0,137.0,175.0,163.0,195.0,1861.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416.0,8.0,0.0,8.0,,2.0,8.0,,8.0,24.0,7.0,8.0,3.0,76.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,479.0,44.0,33.0,81.0,33.0,46.0,44.0,57.0,85.0,11.0,27.0,13.0,38.0,512.0
10257,"Albany, NY: Albany International",19393.0,Southwest Airlines Co.,612.0,7673.0,8480.0,9517.0,12318.0,9549.0,13904.0,16839.0,21853.0,11096.0,5127.0,9664.0,11735.0,137755.0
10257,"Albany, NY: Albany International",19393.0,Southwest Airlines Co.,614.0,791.0,713.0,7680.0,11817.0,17241.0,15151.0,18872.0,15428.0,17072.0,26063.0,18449.0,14235.0,163512.0
10257,"Albany, NY: Albany International",19790.0,Delta Air Lines Inc.,694.0,272.0,,,93.0,,,11389.0,13480.0,10506.0,11578.0,10516.0,4931.0,62765.0
10257,"Albany, NY: Albany International",20046.0,Air Wisconsin Airlines Corp,629.0,50.0,79.0,26.0,324.0,,,,2470.0,309.0,189.0,,651.0,4098.0
10257,"Albany, NY: Albany International",20304.0,SkyWest Airlines Inc.,638.0,175.0,,,,,,75.0,,,3857.0,3780.0,3107.0,10994.0
10257,"Albany, NY: Albany International",20304.0,SkyWest Airlines Inc.,673.0,741.0,324.0,1260.0,1696.0,329.0,,,,738.0,1453.0,71.0,,6612.0
10257,"Albany, NY: Albany International",20363.0,Endeavor Air Inc.,629.0,32.0,,,,,,,1005.0,94.0,,,331.0,1462.0
10257,"Albany, NY: Albany International",20363.0,Endeavor Air Inc.,631.0,82.0,,14.0,1710.0,3279.0,2322.0,656.0,1727.0,3329.0,1399.0,1233.0,492.0,16243.0
10257,"Albany, NY: Albany International",20363.0,Endeavor Air Inc.,638.0,2838.0,,887.0,1296.0,2359.0,3211.0,5467.0,4036.0,3162.0,1738.0,985.0,1988.0,27967.0
10257,"Albany, NY: Albany International",20368.0,Allegiant Air,694.0,1430.0,2176.0,2385.0,1957.0,1926.0,4559.0,8532.0,6063.0,3936.0,4142.0,3914.0,3358.0,44378.0
10257,"Albany, NY: Albany International",20397.0,PSA Airlines Inc.,631.0,0.0,,,2929.0,3609.0,3753.0,3547.0,4604.0,4428.0,6377.0,3028.0,2719.0,34994.0
10257,"Albany, NY: Albany International",20409.0,JetBlue Airways,678.0,678.0,2318.0,4222.0,4794.0,883.0,,59.0,,,261.0,,,13215.0
10257,"Albany, NY: Albany International",20409.0,JetBlue Airways,694.0,897.0,416.0,96.0,240.0,5096.0,7534.0,9218.0,8820.0,6899.0,8997.0,6251.0,7077.0,61541.0
10257,"Albany, NY: Albany International",20427.0,Piedmont Airlines,675.0,2273.0,2807.0,3096.0,5469.0,5366.0,5417.0,5663.0,5406.0,5156.0,6692.0,5870.0,5924.0,59139.0
10257,"Albany, NY: Albany International",20436.0,Frontier Airlines Inc.,722.0,229.0,304.0,781.0,668.0,955.0,2283.0,3419.0,3004.0,781.0,2004.0,2708.0,2804.0,19940.0
10257,"Albany, NY: Albany International",20445.0,CommuteAir LLC dba CommuteAir,675.0,1980.0,2125.0,3432.0,3996.0,4230.0,3940.0,4987.0,3998.0,4359.0,7201.0,3728.0,3524.0,47500.0
10257,"Albany, NY: Albany International",20452.0,Republic Airline,673.0,4235.0,7154.0,7594.0,5227.0,6290.0,754.0,219.0,137.0,578.0,318.0,4847.0,3254.0,40607.0
10257,"Albany, NY: Albany International",20452.0,Republic Airline,677.0,94.0,158.0,,,,,,,18.0,68.0,1170.0,459.0,1967.0
10257,"Albany, NY: Albany International",20500.0,GoJet Airlines LLC d/b/a United Express,530.0,417.0,373.0,273.0,990.0,2466.0,2673.0,2902.0,2836.0,2619.0,350.0,1230.0,1632.0,18761.0
10268,"Waterloo, IA: Waterloo Regional",20398.0,Envoy Air,675.0,391.0,307.0,593.0,743.0,958.0,1373.0,1529.0,1274.0,1336.0,1333.0,1448.0,1503.0,12788.0
10272,"Alamosa, CO: San Luis Valley Regional/Bergman Field",20304.0,SkyWest Airlines Inc.,629.0,476.0,473.0,677.0,784.0,945.0,1219.0,1557.0,1375.0,1198.0,1053.0,1113.0,1164.0,12034.0
10275,"Walla Walla, WA: Walla Walla Regional",19687.0,Horizon Air,482.0,1547.0,1507.0,2541.0,2957.0,3944.0,4268.0,3846.0,3828.0,3900.0,3440.0,3593.0,3767.0,39138.0
10278,"Lazy Bay, AK: Alitak Seaplane Base",20443.0,Island Air Service,35.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,,16.0
10278,"Lazy Bay, AK: Alitak Seaplane Base",20443.0,Island Air Service,40.0,0.0,1.0,4.0,0.0,9.0,9.0,15.0,14.0,14.0,2.0,2.0,0.0,70.0
10279,"Amarillo, TX: Rick Husband Amarillo International",19393.0,Southwest Airlines Co.,612.0,4904.0,4801.0,8586.0,8122.0,10556.0,13280.0,14391.0,11856.0,10792.0,11337.0,11003.0,10258.0,119886.0
10279,"Amarillo, TX: Rick Husband Amarillo International",20304.0,SkyWest Airlines Inc.,629.0,432.0,610.0,1224.0,4161.0,4489.0,4595.0,5046.0,3920.0,3935.0,4116.0,2185.0,3328.0,38041.0
10279,"Amarillo, TX: Rick Husband Amarillo International",20378.0,Mesa Airlines Inc.,638.0,5175.0,3632.0,4673.0,7296.0,7419.0,7093.0,7094.0,5391.0,4297.0,6954.0,6634.0,6608.0,72266.0
10279,"Amarillo, TX: Rick Husband Amarillo International",20398.0,Envoy Air,673.0,28.0,72.0,3428.0,2977.0,4856.0,4085.0,3981.0,3425.0,4454.0,2366.0,113.0,,29785.0
10279,"Amarillo, TX: Rick Husband Amarillo International",20398.0,Envoy Air,675.0,1120.0,1100.0,270.0,33.0,,,,,,,117.0,96.0,2736.0
10279,"Amarillo, TX: Rick Husband Amarillo International",20398.0,Envoy Air,676.0,906.0,779.0,110.0,,,,,,,,,,1795.0
10279,"Amarillo, TX: Rick Husband Amarillo International",20445.0,CommuteAir LLC dba CommuteAir,675.0,1262.0,1768.0,2966.0,,,45.0,,,24.0,27.0,1433.0,712.0,8237.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19687.0,Horizon Air,673.0,9572.0,9052.0,13148.0,10630.0,11084.0,12301.0,9547.0,10015.0,12293.0,12109.0,12404.0,11239.0,133394.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19790.0,Delta Air Lines Inc.,614.0,5337.0,4760.0,8567.0,8312.0,4179.0,1271.0,543.0,155.0,523.0,661.0,,1227.0,35535.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19790.0,Delta Air Lines Inc.,622.0,3313.0,2449.0,3519.0,3545.0,7854.0,2532.0,2050.0,2484.0,7637.0,2163.0,3834.0,489.0,41869.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19790.0,Delta Air Lines Inc.,888.0,120.0,108.0,424.0,,12852.0,38348.0,54923.0,57111.0,30152.0,16290.0,17228.0,19772.0,247328.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19930.0,Alaska Airlines Inc.,612.0,14804.0,14267.0,24252.0,25462.0,28334.0,34211.0,37234.0,34673.0,22512.0,22700.0,27667.0,27778.0,313894.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19930.0,Alaska Airlines Inc.,614.0,13535.0,18270.0,26656.0,24037.0,34442.0,47915.0,57113.0,48551.0,33443.0,35223.0,33267.0,31243.0,403695.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19930.0,Alaska Airlines Inc.,634.0,449.0,484.0,1380.0,1581.0,2239.0,3149.0,6281.0,6352.0,6141.0,6542.0,4227.0,1961.0,40786.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19930.0,Alaska Airlines Inc.,888.0,21553.0,18414.0,29278.0,32607.0,38630.0,48762.0,57568.0,59996.0,53658.0,43049.0,39108.0,46729.0,489352.0
10299,"Anchorage, AK: Ted Stevens Anchorage International",19977.0,United Air Lines Inc.,614.0,2157.0,1612.0,3339.0,3424.0,3320.0,9035.0,8356.0,8577.0,5443.0,3704.0,3665.0,6341.0,58973.0
