ORIGIN_AIRPORT_ID,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10208,"Augusta, GA: Augusta Regional at Bush Field",20363.0,Endeavor Air Inc.,629.0,3699.0,3208.0,2291.0,500.0,18.0,14.0,15.0,37.0,,,,,9782.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20363.0,Endeavor Air Inc.,631.0,938.0,1001.0,303.0,,,,,,,,,,2242.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20363.0,Endeavor Air Inc.,638.0,4516.0,4831.0,3629.0,433.0,1238.0,2231.0,4382.0,3970.0,4161.0,6219.0,6598.0,6964.0,49172.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20397.0,PSA Airlines Inc.,629.0,398.0,705.0,293.0,,,,,,,,,,1396.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20397.0,PSA Airlines Inc.,631.0,1955.0,1376.0,821.0,332.0,961.0,1544.0,453.0,3152.0,59.0,2206.0,1263.0,629.0,14751.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20397.0,PSA Airlines Inc.,638.0,2239.0,2107.0,2233.0,434.0,166.0,,4536.0,1976.0,4609.0,2622.0,1503.0,2097.0,24522.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20398.0,Envoy Air,673.0,1660.0,1626.0,1704.0,510.0,1445.0,169.0,1402.0,1313.0,1426.0,1854.0,2831.0,3096.0,19036.0
10208,"Augusta, GA: Augusta Regional at Bush Field",20427.0,Piedmont Airlines,675.0,3325.0,3021.0,1459.0,117.0,1902.0,2351.0,593.0,,,727.0,2011.0,2504.0,18010.0
10221,"Alliance, NE: Alliance Municipal",21879.0,Key Lime Air Corporation,455.0,215.0,205.0,121.0,12.0,34.0,103.0,140.0,145.0,135.0,147.0,162.0,186.0,1605.0
10225,"Wainwright, AK: Wainwright Airport",20336.0,Hageland Aviation Service,405.0,58.0,38.0,,,,,,,,,,,96.0
10225,"Wainwright, AK: Wainwright Airport",20336.0,Hageland Aviation Service,416.0,245.0,192.0,,,,,,,,,,,437.0
10237,"Atka, AK: Atka Airport",20455.0,Grant Aviation,406.0,10.0,15.0,5.0,0.0,2.0,14.0,1.0,15.0,5.0,13.0,4.0,11.0,95.0
10241,"Akiak, AK: Akiak Airport",20330.0,Ryan Air f/k/a Arctic Transportation,35.0,0.0,0.0,,,,,0.0,0.0,,,1.0,0.0,1.0
10241,"Akiak, AK: Akiak Airport",20336.0,Hageland Aviation Service,35.0,61.0,55.0,,,,,,,,,,,116.0
10241,"Akiak, AK: Akiak Airport",20336.0,Hageland Aviation Service,416.0,7.0,4.0,,,,,,,,,,,11.0
10241,"Akiak, AK: Akiak Airport",21820.0,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",35.0,38.0,35.0,18.0,23.0,57.0,39.0,49.0,48.0,60.0,66.0,33.0,41.0,507.0
10241,"Akiak, AK: Akiak Airport",21820.0,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",36.0,8.0,8.0,11.0,3.0,15.0,9.0,15.0,9.0,6.0,2.0,8.0,0.0,94.0
10241,"Akiak, AK: Akiak Airport",21820.0,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",79.0,29.0,13.0,13.0,3.0,7.0,19.0,14.0,4.0,1.0,0.0,0.0,1.0,104.0
10243,"Akhiok, AK: Akhiok Airport",20443.0,Island Air Service,79.0,23.0,23.0,18.0,2.0,15.0,3.0,12.0,41.0,31.0,8.0,5.0,11.0,192.0
10243,"Akhiok, AK: Akhiok Airport",20443.0,Island Air Service,416.0,10.0,13.0,23.0,0.0,10.0,6.0,4.0,4.0,9.0,12.0,9.0,5.0,105.0
10245,"King Salmon, AK: King Salmon Airport",20225.0,Peninsula Airways Inc.,432.0,1370.0,1325.0,,,,,,,,,,,2695.0
10245,"King Salmon, AK: King Salmon Airport",20322.0,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",35.0,2.0,4.0,13.0,1.0,5.0,116.0,47.0,22.0,23.0,,1.0,3.0,237.0
10245,"King Salmon, AK: King Salmon Airport",20327.0,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",483.0,1950.0,562.0,,,,,,,,,,20.0,2532.0
10245,"King Salmon, AK: King Salmon Airport",20336.0,Hageland Aviation Service,405.0,0.0,,,,,,,,,,,,0.0
10245,"King Salmon, AK: King Salmon Airport",20455.0,Grant Aviation,35.0,63.0,67.0,53.0,3.0,33.0,43.0,47.0,28.0,27.0,24.0,21.0,30.0,439.0
10245,"King Salmon, AK: King Salmon Airport",20455.0,Grant Aviation,194.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
10245,"King Salmon, AK: King Salmon Airport",20455.0,Grant Aviation,416.0,58.0,51.0,35.0,2.0,13.0,59.0,80.0,53.0,29.0,30.0,15.0,25.0,450.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20333.0,Wright Air Service,194.0,3.0,,2.0,,4.0,2.0,5.0,4.0,1.0,5.0,,,26.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20333.0,Wright Air Service,416.0,200.0,179.0,129.0,29.0,64.0,97.0,78.0,110.0,87.0,95.0,83.0,76.0,1227.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20336.0,Hageland Aviation Service,416.0,0.0,0.0,,,,,,,,,,,0.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416.0,13.0,10.0,5.0,,2.0,5.0,4.0,6.0,9.0,2.0,8.0,14.0,78.0
10247,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,479.0,35.0,29.0,33.0,4.0,61.0,32.0,53.0,41.0,22.0,39.0,24.0,54.0,427.0
10257,"Albany, NY: Albany International",19393.0,Southwest Airlines Co.,612.0,26043.0,26483.0,10576.0,429.0,1970.0,6487.0,9260.0,6199.0,6053.0,7552.0,7751.0,9099.0,117902.0
10257,"Albany, NY: Albany International",19393.0,Southwest Airlines Co.,614.0,12652.0,12529.0,9526.0,446.0,1821.0,5148.0,1353.0,3739.0,2462.0,2247.0,1254.0,845.0,54022.0
10257,"Albany, NY: Albany International",19790.0,Delta Air Lines Inc.,608.0,604.0,,,101.0,,,273.0,1269.0,1358.0,1742.0,1845.0,907.0,8099.0
10257,"Albany, NY: Albany International",19790.0,Delta Air Lines Inc.,614.0,715.0,,396.0,,,,,,,,,,1111.0
10257,"Albany, NY: Albany International",19790.0,Delta Air Lines Inc.,655.0,8314.0,9724.0,4359.0,18.0,,,,,,,,,22415.0
10257,"Albany, NY: Albany International",19790.0,Delta Air Lines Inc.,694.0,1893.0,2451.0,959.0,,,,,,,,,907.0,6210.0
10257,"Albany, NY: Albany International",19790.0,Delta Air Lines Inc.,698.0,77.0,,,,,,,,,,,,77.0
10257,"Albany, NY: Albany International",19805.0,American Airlines Inc.,614.0,3145.0,3552.0,2150.0,62.0,,,,,,,,,8909.0
10257,"Albany, NY: Albany International",19805.0,American Airlines Inc.,694.0,4817.0,4401.0,1919.0,50.0,,115.0,323.0,84.0,,,,,11709.0
10257,"Albany, NY: Albany International",19805.0,American Airlines Inc.,698.0,2086.0,2805.0,2705.0,494.0,2666.0,5094.0,3477.0,2408.0,548.0,,,,22283.0
10257,"Albany, NY: Albany International",19805.0,American Airlines Inc.,699.0,172.0,474.0,315.0,72.0,,,,42.0,,,,,1075.0
10257,"Albany, NY: Albany International",19977.0,United Air Lines Inc.,612.0,330.0,201.0,,,,,,,,,,,531.0
10257,"Albany, NY: Albany International",19977.0,United Air Lines Inc.,614.0,645.0,201.0,641.0,6.0,,,,,,,,,1493.0
10257,"Albany, NY: Albany International",19977.0,United Air Lines Inc.,694.0,119.0,192.0,110.0,45.0,21.0,,115.0,22.0,,,,,624.0
10257,"Albany, NY: Albany International",19977.0,United Air Lines Inc.,698.0,363.0,1052.0,274.0,6.0,,,822.0,1009.0,51.0,,,,3577.0
10257,"Albany, NY: Albany International",19977.0,United Air Lines Inc.,888.0,2303.0,1225.0,16.0,,,,,,,,,,3544.0
10257,"Albany, NY: Albany International",20046.0,Air Wisconsin Airlines Corp,629.0,4322.0,3892.0,2136.0,,,,,,,,,40.0,10390.0
10257,"Albany, NY: Albany International",20237.0,Trans States Airlines,675.0,50.0,,,,,,,,,,,,50.0
10257,"Albany, NY: Albany International",20304.0,SkyWest Airlines Inc.,629.0,100.0,35.0,380.0,,,,23.0,,13.0,,,,551.0
10257,"Albany, NY: Albany International",20304.0,SkyWest Airlines Inc.,631.0,2017.0,1373.0,814.0,44.0,1182.0,2293.0,1248.0,919.0,896.0,345.0,,,11131.0
10257,"Albany, NY: Albany International",20304.0,SkyWest Airlines Inc.,638.0,4930.0,4234.0,2414.0,413.0,18.0,,,,,,,469.0,12478.0
10257,"Albany, NY: Albany International",20366.0,ExpressJet Airlines LLC d/b/a aha!,673.0,0.0,,,,,,,,,,,,0.0
10257,"Albany, NY: Albany International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,802.0,561.0,41.0,,,,,,,,,,1404.0
10257,"Albany, NY: Albany International",20368.0,Allegiant Air,694.0,2659.0,5439.0,3043.0,201.0,1128.0,2114.0,1072.0,1130.0,1230.0,2228.0,1467.0,1512.0,23223.0
10257,"Albany, NY: Albany International",20368.0,Allegiant Air,698.0,1777.0,1123.0,183.0,,497.0,748.0,596.0,223.0,,97.0,314.0,,5558.0
10257,"Albany, NY: Albany International",20378.0,Mesa Airlines Inc.,631.0,40.0,86.0,19.0,,,,,,,,,109.0,254.0
10257,"Albany, NY: Albany International",20397.0,PSA Airlines Inc.,631.0,2753.0,2388.0,877.0,,,769.0,287.0,4604.0,,591.0,475.0,205.0,12949.0
10257,"Albany, NY: Albany International",20397.0,PSA Airlines Inc.,638.0,215.0,381.0,,,,,,6121.0,,2971.0,383.0,,10071.0
10257,"Albany, NY: Albany International",20398.0,Envoy Air,673.0,2512.0,3051.0,1591.0,125.0,11.0,,1385.0,1627.0,514.0,38.0,18.0,,10872.0
10257,"Albany, NY: Albany International",20409.0,JetBlue Airways,694.0,7508.0,7584.0,3828.0,148.0,988.0,958.0,1280.0,924.0,1262.0,1597.0,1513.0,1722.0,29312.0
10257,"Albany, NY: Albany International",20427.0,Piedmont Airlines,675.0,8710.0,7517.0,3835.0,610.0,1275.0,1526.0,2567.0,2477.0,2207.0,1255.0,1816.0,2874.0,36669.0
10257,"Albany, NY: Albany International",20436.0,Frontier Airlines Inc.,694.0,1215.0,713.0,890.0,,,117.0,69.0,56.0,445.0,444.0,110.0,124.0,4183.0
10257,"Albany, NY: Albany International",20436.0,Frontier Airlines Inc.,699.0,131.0,,,,,,,89.0,,,,,220.0
