ORIGIN_AIRPORT_ID,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10005,20408.0,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,416.0,"Little Squaw, AK: Little Squaw Airport",1.0,0.0,AK
10056,20443.0,Island Air Service,33.0,"Kodiak Island, AK: Trident Basin Seaplane Base",4.0,2.0,AK
10056,20443.0,Island Air Service,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",10.0,13.0,AK
10135,19790.0,Delta Air Lines Inc.,608.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.0,2877.0,PA
10135,19977.0,United Air Lines Inc.,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,64.0,PA
10135,20304.0,SkyWest Airlines Inc.,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",100.0,3599.0,PA
10135,20363.0,Endeavor Air Inc.,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,40.0,PA
10135,20363.0,Endeavor Air Inc.,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",57.0,3582.0,PA
10135,20366.0,ExpressJet Airlines LLC d/b/a aha!,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",48.0,2040.0,PA
10135,20368.0,Allegiant Air,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.0,9998.0,PA
10135,20368.0,Allegiant Air,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",42.0,5872.0,PA
10135,20397.0,PSA Airlines Inc.,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",6.0,288.0,PA
10135,20397.0,PSA Airlines Inc.,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",86.0,5201.0,PA
10135,20427.0,Piedmont Airlines,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",59.0,2495.0,PA
10136,19790.0,Delta Air Lines Inc.,694.0,"Abilene, TX: Abilene Regional",1.0,152.0,TX
10136,20398.0,Envoy Air,673.0,"Abilene, TX: Abilene Regional",2.0,107.0,TX
10136,20398.0,Envoy Air,675.0,"Abilene, TX: Abilene Regional",35.0,1393.0,TX
10136,20398.0,Envoy Air,676.0,"Abilene, TX: Abilene Regional",132.0,4699.0,TX
10139,20331.0,Bering Air Inc.,194.0,"Ambler, AK: Ambler River",2.0,6.0,AK
10139,20331.0,Bering Air Inc.,415.0,"Ambler, AK: Ambler River",49.0,198.0,AK
10139,20336.0,Hageland Aviation Service,194.0,"Ambler, AK: Ambler River",7.0,15.0,AK
10139,20336.0,Hageland Aviation Service,416.0,"Ambler, AK: Ambler River",34.0,92.0,AK
10140,19393.0,Southwest Airlines Co.,612.0,"Albuquerque, NM: Albuquerque International Sunport",742.0,89555.0,NM
10140,19393.0,Southwest Airlines Co.,614.0,"Albuquerque, NM: Albuquerque International Sunport",112.0,16300.0,NM
10140,19393.0,Southwest Airlines Co.,838.0,"Albuquerque, NM: Albuquerque International Sunport",15.0,2051.0,NM
10140,19687.0,Horizon Air,673.0,"Albuquerque, NM: Albuquerque International Sunport",9.0,572.0,NM
10140,19790.0,Delta Air Lines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",30.0,3262.0,NM
10140,19790.0,Delta Air Lines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,130.0,NM
10140,19790.0,Delta Air Lines Inc.,699.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,180.0,NM
10140,19790.0,Delta Air Lines Inc.,888.0,"Albuquerque, NM: Albuquerque International Sunport",57.0,9471.0,NM
10140,19805.0,American Airlines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",140.0,20587.0,NM
10140,19805.0,American Airlines Inc.,622.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,0.0,NM
10140,19805.0,American Airlines Inc.,655.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,130.0,NM
10140,19805.0,American Airlines Inc.,699.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,317.0,NM
10140,19930.0,Alaska Airlines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",6.0,768.0,NM
10140,19930.0,Alaska Airlines Inc.,634.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,162.0,NM
10140,19930.0,Alaska Airlines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",12.0,1665.0,NM
10140,19930.0,Alaska Airlines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",10.0,1346.0,NM
