ORIGIN_AIRPORT_ID,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,20443.0,Island Air Service,33.0,"Kodiak Island, AK: Trident Basin Seaplane Base",7.0,3.0,AK
10056,20443.0,Island Air Service,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",8.0,5.0,AK
10135,19790.0,Delta Air Lines Inc.,608.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",21.0,2039.0,PA
10135,20304.0,SkyWest Airlines Inc.,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60.0,2194.0,PA
10135,20363.0,Endeavor Air Inc.,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",52.0,3615.0,PA
10135,20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2.0,40.0,PA
10135,20368.0,Allegiant Air,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",68.0,10627.0,PA
10135,20368.0,Allegiant Air,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",23.0,3326.0,PA
10135,20397.0,PSA Airlines Inc.,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2.0,107.0,PA
10135,20397.0,PSA Airlines Inc.,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",83.0,5054.0,PA
10135,20398.0,Envoy Air,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",45.0,1671.0,PA
10135,20398.0,Envoy Air,676.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3.0,98.0,PA
10135,20427.0,Piedmont Airlines,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",77.0,3034.0,PA
10135,20452.0,Republic Airline,673.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,76.0,PA
10135,20500.0,GoJet Airlines LLC d/b/a United Express,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",64.0,2715.0,PA
10136,19790.0,Delta Air Lines Inc.,699.0,"Abilene, TX: Abilene Regional",1.0,160.0,TX
10136,19805.0,American Airlines Inc.,614.0,"Abilene, TX: Abilene Regional",1.0,154.0,TX
10136,20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,"Abilene, TX: Abilene Regional",1.0,0.0,TX
10136,20398.0,Envoy Air,673.0,"Abilene, TX: Abilene Regional",7.0,409.0,TX
10136,20398.0,Envoy Air,675.0,"Abilene, TX: Abilene Regional",49.0,1976.0,TX
10136,20398.0,Envoy Air,676.0,"Abilene, TX: Abilene Regional",144.0,4858.0,TX
10139,20331.0,Bering Air Inc.,194.0,"Ambler, AK: Ambler River",1.0,5.0,AK
10139,20331.0,Bering Air Inc.,415.0,"Ambler, AK: Ambler River",51.0,225.0,AK
10139,20336.0,Hageland Aviation Service,194.0,"Ambler, AK: Ambler River",7.0,17.0,AK
10139,20336.0,Hageland Aviation Service,416.0,"Ambler, AK: Ambler River",29.0,93.0,AK
10140,19393.0,Southwest Airlines Co.,612.0,"Albuquerque, NM: Albuquerque International Sunport",852.0,98024.0,NM
10140,19393.0,Southwest Airlines Co.,614.0,"Albuquerque, NM: Albuquerque International Sunport",150.0,19643.0,NM
10140,19790.0,Delta Air Lines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",4.0,572.0,NM
10140,19790.0,Delta Air Lines Inc.,656.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,145.0,NM
10140,19790.0,Delta Air Lines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",16.0,2258.0,NM
10140,19790.0,Delta Air Lines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",3.0,340.0,NM
10140,19790.0,Delta Air Lines Inc.,888.0,"Albuquerque, NM: Albuquerque International Sunport",68.0,11231.0,NM
10140,19805.0,American Airlines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",201.0,28583.0,NM
10140,19805.0,American Airlines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,194.0,NM
10140,19805.0,American Airlines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",62.0,6310.0,NM
10140,19805.0,American Airlines Inc.,699.0,"Albuquerque, NM: Albuquerque International Sunport",7.0,950.0,NM
10140,19930.0,Alaska Airlines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,124.0,NM
10140,19930.0,Alaska Airlines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",7.0,790.0,NM
10140,19930.0,Alaska Airlines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",23.0,2506.0,NM
10140,19977.0,United Air Lines Inc.,614.0,"Albuquerque, NM: Albuquerque International Sunport",14.0,2021.0,NM
10140,19977.0,United Air Lines Inc.,634.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,163.0,NM
10140,19977.0,United Air Lines Inc.,694.0,"Albuquerque, NM: Albuquerque International Sunport",10.0,1101.0,NM
10140,19977.0,United Air Lines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",10.0,992.0,NM
10140,19977.0,United Air Lines Inc.,888.0,"Albuquerque, NM: Albuquerque International Sunport",4.0,533.0,NM
10140,20237.0,Trans States Airlines,675.0,"Albuquerque, NM: Albuquerque International Sunport",28.0,1215.0,NM
10140,20304.0,SkyWest Airlines Inc.,629.0,"Albuquerque, NM: Albuquerque International Sunport",16.0,734.0,NM
10140,20304.0,SkyWest Airlines Inc.,631.0,"Albuquerque, NM: Albuquerque International Sunport",81.0,4656.0,NM
10140,20304.0,SkyWest Airlines Inc.,673.0,"Albuquerque, NM: Albuquerque International Sunport",243.0,15803.0,NM
10140,20366.0,ExpressJet Airlines LLC d/b/a aha!,673.0,"Albuquerque, NM: Albuquerque International Sunport",24.0,1460.0,NM
10140,20366.0,ExpressJet Airlines LLC d/b/a aha!,675.0,"Albuquerque, NM: Albuquerque International Sunport",20.0,955.0,NM
10140,20368.0,Allegiant Air,694.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,277.0,NM
10140,20368.0,Allegiant Air,698.0,"Albuquerque, NM: Albuquerque International Sunport",18.0,2248.0,NM
10140,20378.0,Mesa Airlines Inc.,638.0,"Albuquerque, NM: Albuquerque International Sunport",84.0,5194.0,NM
10140,20378.0,Mesa Airlines Inc.,673.0,"Albuquerque, NM: Albuquerque International Sunport",60.0,4237.0,NM
10140,20398.0,Envoy Air,673.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,73.0,NM
10140,20409.0,JetBlue Airways,694.0,"Albuquerque, NM: Albuquerque International Sunport",27.0,3311.0,NM
10140,20436.0,Frontier Airlines Inc.,698.0,"Albuquerque, NM: Albuquerque International Sunport",13.0,1447.0,NM
10140,20452.0,Republic Airline,673.0,"Albuquerque, NM: Albuquerque International Sunport",11.0,763.0,NM
10140,20452.0,Republic Airline,677.0,"Albuquerque, NM: Albuquerque International Sunport",12.0,744.0,NM
10140,20500.0,GoJet Airlines LLC d/b/a United Express,631.0,"Albuquerque, NM: Albuquerque International Sunport",19.0,1114.0,NM
10140,21167.0,Compass Airlines,673.0,"Albuquerque, NM: Albuquerque International Sunport",111.0,6843.0,NM
10140,21599.0,Boutique Air,479.0,"Albuquerque, NM: Albuquerque International Sunport",55.0,251.0,NM
10140,21894.0,"ADVANCED AIR, LLC",458.0,"Albuquerque, NM: Albuquerque International Sunport",74.0,374.0,NM
10141,20304.0,SkyWest Airlines Inc.,629.0,"Aberdeen, SD: Aberdeen Regional",61.0,2605.0,SD
10146,20304.0,SkyWest Airlines Inc.,629.0,"Albany, GA: Southwest Georgia Regional",83.0,3554.0,GA
10154,20253.0,Cape Air,125.0,"Nantucket, MA: Nantucket Memorial",573.0,2716.0,MA
10154,21080.0,Tradewind Aviation,479.0,"Nantucket, MA: Nantucket Memorial",15.0,101.0,MA
10154,21964.0,"Rectrix Aviation, Inc.",458.0,"Nantucket, MA: Nantucket Memorial",1.0,0.0,MA
10155,20304.0,SkyWest Airlines Inc.,631.0,"Waco, TX: Waco Regional",12.0,573.0,TX
10155,20398.0,Envoy Air,673.0,"Waco, TX: Waco Regional",30.0,1417.0,TX
10155,20398.0,Envoy Air,675.0,"Waco, TX: Waco Regional",23.0,754.0,TX
10155,20398.0,Envoy Air,676.0,"Waco, TX: Waco Regional",74.0,2176.0,TX
10157,20304.0,SkyWest Airlines Inc.,629.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",156.0,6161.0,CA
10157,20304.0,SkyWest Airlines Inc.,631.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",27.0,1111.0,CA
10157,20304.0,SkyWest Airlines Inc.,673.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",32.0,2038.0,CA
10158,20409.0,JetBlue Airways,694.0,"Atlantic City, NJ: Atlantic City International",1.0,123.0,NJ
10158,20416.0,Spirit Air Lines,694.0,"Atlantic City, NJ: Atlantic City International",51.0,7313.0,NJ
10158,20416.0,Spirit Air Lines,698.0,"Atlantic City, NJ: Atlantic City International",36.0,4767.0,NJ
