ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,35.0,"Kodiak Island, AK: Trident Basin Seaplane Base",17.0,21.0,AK
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",33.0,68.0,AK
10135,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.0,1426.0,PA
10135,614.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,9.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",61.0,2693.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",29.0,1801.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",186.0,12779.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60.0,2314.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",156.0,24149.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",13.0,1576.0,PA
10135,699.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,16.0,PA
10136,614.0,"Abilene, TX: Abilene Regional",3.0,462.0,TX
10136,629.0,"Abilene, TX: Abilene Regional",51.0,1658.0,TX
10136,673.0,"Abilene, TX: Abilene Regional",3.0,192.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",182.0,6425.0,TX
10136,676.0,"Abilene, TX: Abilene Regional",19.0,627.0,TX
10136,698.0,"Abilene, TX: Abilene Regional",4.0,426.0,TX
10139,194.0,"Ambler, AK: Ambler River",11.0,11.0,AK
10139,412.0,"Ambler, AK: Ambler River",1.0,0.0,AK
10139,415.0,"Ambler, AK: Ambler River",52.0,178.0,AK
10139,416.0,"Ambler, AK: Ambler River",1.0,0.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",75.0,307.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",41.0,184.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",357.0,46717.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",317.0,50084.0,NM
10140,627.0,"Albuquerque, NM: Albuquerque International Sunport",1.0,235.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",92.0,3894.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",118.0,6310.0,NM
