DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,10408,ATW,"Appleton, WI",WI,13487,MSP,"Minneapolis, MN",MN,631,2,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,13487,MSP,"Minneapolis, MN",MN,10408,ATW,"Appleton, WI",WI,631,2,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10185,AEX,"Alexandria, LA",LA,15154,TCM,"Tacoma, WA",WA,614,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10299,ANC,"Anchorage, AK",AK,13697,N1C,"Cherry Point, NC",NC,626,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10299,ANC,"Anchorage, AK",AK,13697,N1C,"Cherry Point, NC",NC,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,11697,FLL,"Fort Lauderdale, FL",FL,614,2,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,13689,NJK,"El Centro, CA",CA,622,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11433,DTW,"Detroit, MI",MI,11067,CMI,"Champaign/Urbana, IL",IL,655,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11433,DTW,"Detroit, MI",MI,12478,JFK,"New York, NY",NY,698,2,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11433,DTW,"Detroit, MI",MI,13697,N1C,"Cherry Point, NC",NC,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11697,FLL,"Fort Lauderdale, FL",FL,10397,ATL,"Atlanta, GA",GA,614,2,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12478,JFK,"New York, NY",NY,13697,N1C,"Cherry Point, NC",NC,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12884,LAN,"Lansing, MI",MI,13485,MSN,"Madison, WI",WI,655,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13204,MCO,"Orlando, FL",FL,13697,N1C,"Cherry Point, NC",NC,626,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13689,NJK,"El Centro, CA",CA,13697,N1C,"Cherry Point, NC",NC,622,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,10299,ANC,"Anchorage, AK",AK,626,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,10299,ANC,"Anchorage, AK",AK,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,10397,ATL,"Atlanta, GA",GA,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,12478,JFK,"New York, NY",NY,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,13204,MCO,"Orlando, FL",FL,626,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,14533,RIV,"Riverside, CA",CA,622,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,14533,RIV,"Riverside, CA",CA,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14533,RIV,"Riverside, CA",CA,13697,N1C,"Cherry Point, NC",NC,687,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14747,SEA,"Seattle, WA",WA,10185,AEX,"Alexandria, LA",LA,614,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14747,SEA,"Seattle, WA",WA,14533,RIV,"Riverside, CA",CA,339,2,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,15154,TCM,"Tacoma, WA",WA,14747,SEA,"Seattle, WA",WA,614,2,L
0.00,0.00,KO,20341,Alaska Central Express,KO,10299,ANC,"Anchorage, AK",AK,10304,ANI,"Aniak, AK",AK,405,2,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10304,ANI,"Aniak, AK",AK,10551,BET,"Bethel, AK",AK,405,2,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10551,BET,"Bethel, AK",AK,10299,ANC,"Anchorage, AK",AK,405,2,G
0.00,0.00,KO,20341,Alaska Central Express,KO,12321,ILI,"Iliamna, AK",AK,14273,PTH,"Port Heiden, AK",AK,405,2,G
0.00,0.00,KO,20341,Alaska Central Express,KO,14273,PTH,"Port Heiden, AK",AK,10299,ANC,"Anchorage, AK",AK,405,2,G
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,10613,BID,"Block Island, RI",RI,15855,WST,"Westerly, RI",RI,079,2,F
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,15855,WST,"Westerly, RI",RI,10613,BID,"Block Island, RI",RI,079,2,F
0.00,0.00,YV,20378,Mesa Airlines Inc.,YV,11057,CLT,"Charlotte, NC",NC,10994,CHS,"Charleston, SC",SC,673,2,F
