DEPARTURES_PERFORMED,PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,AIRCRAFT_TYPE,MONTH,CLASS
0.00,0.00,3M,20401,Silver Airways,3M,11697,FLL,"Fort Lauderdale, FL",FL,11697,FLL,"Fort Lauderdale, FL",FL,441,9,F
0.00,0.00,3M,20401,Silver Airways,3M,15304,TPA,"Tampa, FL",FL,15304,TPA,"Tampa, FL",FL,441,9,F
0.00,0.00,4B,21599,Boutique Air,4B,10397,ATL,"Atlanta, GA",GA,11931,GLH,"Greenville, MS",MS,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,10397,ATL,"Atlanta, GA",GA,12039,GWO,"Greenwood, MS",MS,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,10721,BOS,"Boston, MA",MA,10721,BOS,"Boston, MA",MA,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,10950,CEZ,"Cortez, CO",CO,13502,MTJ,"Montrose/Delta, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,10950,CEZ,"Cortez, CO",CO,15177,TEX,"Telluride, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11197,CVN,"Clovis, NM",NM,11298,DFW,"Dallas/Fort Worth, TX",TX,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11197,CVN,"Clovis, NM",NM,11298,DFW,"Dallas/Fort Worth, TX",TX,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11283,DDC,"Dodge City, KS",KS,11292,DEN,"Denver, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11292,DEN,"Denver, CO",CO,10558,BFF,"Scottsbluff, NE",NE,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11292,DEN,"Denver, CO",CO,11283,DDC,"Dodge City, KS",KS,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11292,DEN,"Denver, CO",CO,13502,MTJ,"Montrose/Delta, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11292,DEN,"Denver, CO",CO,15177,TEX,"Telluride, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11298,DFW,"Dallas/Fort Worth, TX",TX,11197,CVN,"Clovis, NM",NM,458,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11298,DFW,"Dallas/Fort Worth, TX",TX,11197,CVN,"Clovis, NM",NM,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11931,GLH,"Greenville, MS",MS,10397,ATL,"Atlanta, GA",GA,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,11931,GLH,"Greenville, MS",MS,11931,GLH,"Greenville, MS",MS,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,12039,GWO,"Greenwood, MS",MS,11931,GLH,"Greenville, MS",MS,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,13194,MCE,"Merced, CA",CA,13194,MCE,"Merced, CA",CA,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,13487,MSP,"Minneapolis, MN",MN,15381,TVF,"Thief River Falls, MN",MN,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,13502,MTJ,"Montrose/Delta, CO",CO,10950,CEZ,"Cortez, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,13502,MTJ,"Montrose/Delta, CO",CO,11292,DEN,"Denver, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,14107,PHX,"Phoenix, AZ",AZ,14107,PHX,"Phoenix, AZ",AZ,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,14122,PIT,"Pittsburgh, PA",PA,14122,PIT,"Pittsburgh, PA",PA,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,15177,TEX,"Telluride, CO",CO,10950,CEZ,"Cortez, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,15177,TEX,"Telluride, CO",CO,11292,DEN,"Denver, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,15177,TEX,"Telluride, CO",CO,15177,TEX,"Telluride, CO",CO,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,15381,TVF,"Thief River Falls, MN",MN,13487,MSP,"Minneapolis, MN",MN,479,9,F
0.00,0.00,4B,21599,Boutique Air,4B,15569,VCT,"Victoria, TX",TX,15569,VCT,"Victoria, TX",TX,479,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,10994,CHS,"Charleston, SC",SC,12478,JFK,"New York, NY",NY,629,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,12478,JFK,"New York, NY",NY,10994,CHS,"Charleston, SC",SC,629,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,12478,JFK,"New York, NY",NY,14685,SAV,"Savannah, GA",GA,629,9,F
0.00,0.00,9E,20363,Endeavor Air Inc.,9E,14685,SAV,"Savannah, GA",GA,12478,JFK,"New York, NY",NY,629,9,F
0.00,0.00,B6,20409,JetBlue Airways,B6,10721,BOS,"Boston, MA",MA,14576,ROC,"Rochester, NY",NY,694,9,F
0.00,0.00,B6,20409,JetBlue Airways,B6,14576,ROC,"Rochester, NY",NY,10721,BOS,"Boston, MA",MA,694,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,13697,N1C,"Cherry Point, NC",NC,359,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,13697,N1C,"Cherry Point, NC",NC,687,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10397,ATL,"Atlanta, GA",GA,14685,SAV,"Savannah, GA",GA,614,9,F
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10615,BIF,"El Paso, TX",TX,11057,CLT,"Charlotte, NC",NC,614,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,10615,BIF,"El Paso, TX",TX,14533,RIV,"Riverside, CA",CA,627,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11057,CLT,"Charlotte, NC",NC,10397,ATL,"Atlanta, GA",GA,614,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11540,ELP,"El Paso, TX",TX,15620,VOK,"Camp Douglas, WI",WI,624,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11618,EWR,"Newark, NJ",NJ,13303,MIA,"Miami, FL",FL,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11982,GRK,"Killeen, TX",TX,11109,COS,"Colorado Springs, CO",CO,359,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,11995,GSO,"Greensboro/High Point, NC",NC,10397,ATL,"Atlanta, GA",GA,622,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,12478,JFK,"New York, NY",NY,13697,N1C,"Cherry Point, NC",NC,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13487,MSP,"Minneapolis, MN",MN,11540,ELP,"El Paso, TX",TX,624,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13525,MUO,"Mountain Home, ID",ID,14869,SLC,"Salt Lake City, UT",UT,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,10185,AEX,"Alexandria, LA",LA,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,11982,GRK,"Killeen, TX",TX,359,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,13525,MUO,"Mountain Home, ID",ID,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,13697,N1C,"Cherry Point, NC",NC,14533,RIV,"Riverside, CA",CA,687,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14771,SFO,"San Francisco, CA",CA,10559,BFI,"Seattle, WA",WA,622,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,14869,SLC,"Salt Lake City, UT",UT,13697,N1C,"Cherry Point, NC",NC,626,9,L
0.00,0.00,DL,19790,Delta Air Lines Inc.,DL,15620,VOK,"Camp Douglas, WI",WI,13487,MSP,"Minneapolis, MN",MN,624,9,L
0.00,0.00,KO,20341,Alaska Central Express,KO,10299,ANC,"Anchorage, AK",AK,10304,ANI,"Aniak, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10304,ANI,"Aniak, AK",AK,10551,BET,"Bethel, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,10551,BET,"Bethel, AK",AK,10299,ANC,"Anchorage, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,12321,ILI,"Iliamna, AK",AK,14273,PTH,"Port Heiden, AK",AK,405,9,G
0.00,0.00,KO,20341,Alaska Central Express,KO,14273,PTH,"Port Heiden, AK",AK,10299,ANC,"Anchorage, AK",AK,405,9,G
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,10613,BID,"Block Island, RI",RI,15855,WST,"Westerly, RI",RI,079,9,F
0.00,0.00,NEW,20273,New England Airlines Inc.,NEW,15855,WST,"Westerly, RI",RI,10613,BID,"Block Island, RI",RI,079,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,10140,ABQ,"Albuquerque, NM",NM,12278,ICT,"Wichita, KS",KS,629,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,10713,BOI,"Boise, ID",ID,14057,PDX,"Portland, OR",OR,673,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,11298,DFW,"Dallas/Fort Worth, TX",TX,13930,ORD,"Chicago, IL",IL,631,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,11638,FAT,"Fresno, CA",CA,11603,EUG,"Eugene, OR",OR,631,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,12892,LAX,"Los Angeles, CA",CA,13264,MFR,"Medford, OR",OR,631,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,13342,MKE,"Milwaukee, WI",WI,11298,DFW,"Dallas/Fort Worth, TX",TX,631,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,13487,MSP,"Minneapolis, MN",MN,10627,BIS,"Bismarck/Mandan, ND",ND,629,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,13930,ORD,"Chicago, IL",IL,11298,DFW,"Dallas/Fort Worth, TX",TX,631,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,13964,OTH,"North Bend/Coos Bay, OR",OR,10713,BOI,"Boise, ID",ID,629,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,14588,ROW,"Roswell, NM",NM,11292,DEN,"Denver, CO",CO,629,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,14696,SBN,"South Bend, IN",IN,12266,IAH,"Houston, TX",TX,629,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,14771,SFO,"San Francisco, CA",CA,12266,IAH,"Houston, TX",TX,673,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,14771,SFO,"San Francisco, CA",CA,12889,LAS,"Las Vegas, NV",NV,629,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,14869,SLC,"Salt Lake City, UT",UT,14457,RAP,"Rapid City, SD",SD,638,9,F
0.00,0.00,OO,20304,SkyWest Airlines Inc.,OO,15376,TUS,"Tucson, AZ",AZ,15389,TWF,"Twin Falls, ID",ID,629,9,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,12266,IAH,"Houston, TX",TX,15024,STT,"Charlotte Amalie, VI",VI,622,9,F
0.00,0.00,UA,19977,United Air Lines Inc.,UA,15024,STT,"Charlotte Amalie, VI",VI,12266,IAH,"Houston, TX",TX,622,9,F
0.00,0.00,YV,20378,Mesa Airlines Inc.,YV,13931,ORF,"Norfolk, VA",VA,12264,IAD,"Washington, DC",VA,673,9,F
0.00,0.00,YV,20378,Mesa Airlines Inc.,YV,14635,RSW,"Fort Myers, FL",FL,11697,FLL,"Fort Lauderdale, FL",FL,673,9,F
0.00,0.00,YV,20378,Mesa Airlines Inc.,YV,14683,SAT,"San Antonio, TX",TX,10423,AUS,"Austin, TX",TX,673,9,F
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10140,ABQ,"Albuquerque, NM",NM,11109,COS,"Colorado Springs, CO",CO,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10158,ACY,"Atlantic City, NJ",NJ,10397,ATL,"Atlanta, GA",GA,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10158,ACY,"Atlantic City, NJ",NJ,13244,MEM,"Memphis, TN",TN,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10158,ACY,"Atlantic City, NJ",NJ,15412,TYS,"Knoxville, TN",TN,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10397,ATL,"Atlanta, GA",GA,11973,GPT,"Gulfport/Biloxi, MS",MS,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10466,AZA,"Phoenix, AZ",AZ,10140,ABQ,"Albuquerque, NM",NM,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10466,AZA,"Phoenix, AZ",AZ,11995,GSO,"Greensboro/High Point, NC",NC,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10466,AZA,"Phoenix, AZ",AZ,13303,MIA,"Miami, FL",FL,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10590,IFP,"Bullhead City, AZ",AZ,14747,SEA,"Seattle, WA",WA,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10590,IFP,"Bullhead City, AZ",AZ,15376,TUS,"Tucson, AZ",AZ,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10747,BRO,"Brownsville, TX",TX,11995,GSO,"Greensboro/High Point, NC",NC,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10747,BRO,"Brownsville, TX",TX,14683,SAT,"San Antonio, TX",TX,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10792,BUF,"Buffalo, NY",NY,11433,DTW,"Detroit, MI",MI,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10874,CAK,"Akron, OH",OH,14122,PIT,"Pittsburgh, PA",PA,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,10933,CEF,"Chicopee Falls, MA",MA,10821,BWI,"Baltimore, MD",MD,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11193,CVG,"Cincinnati, OH",KY,11193,CVG,"Cincinnati, OH",KY,614,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11193,CVG,"Cincinnati, OH",KY,11995,GSO,"Greensboro/High Point, NC",NC,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11193,CVG,"Cincinnati, OH",KY,12478,JFK,"New York, NY",NY,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11193,CVG,"Cincinnati, OH",KY,14869,SLC,"Salt Lake City, UT",UT,614,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11267,DAY,"Dayton, OH",OH,13244,MEM,"Memphis, TN",TN,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11292,DEN,"Denver, CO",CO,13198,MCI,"Kansas City, MO",MO,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11433,DTW,"Detroit, MI",MI,14524,RIC,"Richmond, VA",VA,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11618,EWR,"Newark, NJ",NJ,10158,ACY,"Atlantic City, NJ",NJ,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11641,FAY,"Fayetteville, NC",NC,10158,ACY,"Atlantic City, NJ",NJ,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11719,FNL,"Fort Collins/Loveland, CO",CO,11292,DEN,"Denver, CO",CO,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11764,FRG,"East Farmingdale, NY",NY,11995,GSO,"Greensboro/High Point, NC",NC,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11973,GPT,"Gulfport/Biloxi, MS",MS,10158,ACY,"Atlantic City, NJ",NJ,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11973,GPT,"Gulfport/Biloxi, MS",MS,10257,ALB,"Albany, NY",NY,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11973,GPT,"Gulfport/Biloxi, MS",MS,10721,BOS,"Boston, MA",MA,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11973,GPT,"Gulfport/Biloxi, MS",MS,10874,CAK,"Akron, OH",OH,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11973,GPT,"Gulfport/Biloxi, MS",MS,11973,GPT,"Gulfport/Biloxi, MS",MS,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11980,GRI,"Grand Island, NE",NE,14783,SGF,"Springfield, MO",MO,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,10158,ACY,"Atlantic City, NJ",NJ,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,10397,ATL,"Atlanta, GA",GA,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,10747,BRO,"Brownsville, TX",TX,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,11193,CVG,"Cincinnati, OH",KY,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,11995,GSO,"Greensboro/High Point, NC",NC,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,12391,ISP,"Islip, NY",NY,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,13344,MKG,"Muskegon, MI",MI,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,14683,SAT,"San Antonio, TX",TX,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11995,GSO,"Greensboro/High Point, NC",NC,14683,SAT,"San Antonio, TX",TX,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12266,IAH,"Houston, TX",TX,13303,MIA,"Miami, FL",FL,614,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12391,ISP,"Islip, NY",NY,14492,RDU,"Raleigh/Durham, NC",NC,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12478,JFK,"New York, NY",NY,11193,CVG,"Cincinnati, OH",KY,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12892,LAX,"Los Angeles, CA",CA,10185,AEX,"Alexandria, LA",LA,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12898,LBE,"Latrobe, PA",PA,11433,DTW,"Detroit, MI",MI,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12954,LGB,"Long Beach, CA",CA,12892,LAX,"Los Angeles, CA",CA,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12992,LIT,"Little Rock, AR",AR,14814,SHV,"Shreveport, LA",LA,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13198,MCI,"Kansas City, MO",MO,11980,GRI,"Grand Island, NE",NE,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13256,MFE,"Mission/McAllen/Edinburg, TX",TX,12191,HOU,"Houston, TX",TX,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13296,MHT,"Manchester, NH",NH,11618,EWR,"Newark, NJ",NJ,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13303,MIA,"Miami, FL",FL,13303,MIA,"Miami, FL",FL,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13344,MKG,"Muskegon, MI",MI,13244,MEM,"Memphis, TN",TN,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13476,MRY,"Monterey, CA",CA,14252,PSC,"Pasco/Kennewick/Richland, WA",WA,619,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14122,PIT,"Pittsburgh, PA",PA,13244,MEM,"Memphis, TN",TN,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14307,PVD,"Providence, RI",RI,14576,ROC,"Rochester, NY",NY,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14492,RDU,"Raleigh/Durham, NC",NC,11973,GPT,"Gulfport/Biloxi, MS",MS,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14524,RIC,"Richmond, VA",VA,14683,SAT,"San Antonio, TX",TX,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14570,RNO,"Reno, NV",NV,12892,LAX,"Los Angeles, CA",CA,614,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14576,ROC,"Rochester, NY",NY,10792,BUF,"Buffalo, NY",NY,617,9,L
1.00,0.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14683,SAT,"San Antonio, TX",TX,11973,GPT,"Gulfport/Biloxi, MS",MS,617,9,L
