ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,33.0,"Kodiak Island, AK: Trident Basin Seaplane Base",6.0,2.0,AK
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",11.0,20.0,AK
10135,608.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",30.0,2818.0,PA
10135,614.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,24.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",142.0,5984.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",8.0,432.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",140.0,8651.0,PA
10135,673.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",7.0,417.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",155.0,6314.0,PA
10135,676.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,35.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",82.0,12456.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",23.0,3278.0,PA
10136,614.0,"Abilene, TX: Abilene Regional",1.0,157.0,TX
10136,673.0,"Abilene, TX: Abilene Regional",3.0,198.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",35.0,1503.0,TX
10136,676.0,"Abilene, TX: Abilene Regional",125.0,4761.0,TX
10136,694.0,"Abilene, TX: Abilene Regional",1.0,109.0,TX
10139,194.0,"Ambler, AK: Ambler River",9.0,35.0,AK
10139,415.0,"Ambler, AK: Ambler River",38.0,142.0,AK
10139,416.0,"Ambler, AK: Ambler River",37.0,137.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",73.0,352.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",49.0,266.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",721.0,84430.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",349.0,49571.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",54.0,2416.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",143.0,8993.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",167.0,11096.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",332.0,21534.0,NM
10140,675.0,"Albuquerque, NM: Albuquerque International Sunport",29.0,1317.0,NM
10140,677.0,"Albuquerque, NM: Albuquerque International Sunport",5.0,276.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",48.0,6516.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",83.0,10126.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",3.0,504.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",7.0,972.0,NM
10140,888.0,"Albuquerque, NM: Albuquerque International Sunport",64.0,10716.0,NM
10141,629.0,"Aberdeen, SD: Aberdeen Regional",57.0,2127.0,SD
10146,629.0,"Albany, GA: Southwest Georgia Regional",85.0,3466.0,GA
10154,125.0,"Nantucket, MA: Nantucket Memorial",460.0,1929.0,MA
10154,458.0,"Nantucket, MA: Nantucket Memorial",177.0,801.0,MA
10154,479.0,"Nantucket, MA: Nantucket Memorial",17.0,104.0,MA
10155,673.0,"Waco, TX: Waco Regional",1.0,55.0,TX
10155,675.0,"Waco, TX: Waco Regional",60.0,1977.0,TX
10155,676.0,"Waco, TX: Waco Regional",96.0,3301.0,TX
10157,629.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",56.0,2430.0,CA
10157,673.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",62.0,3824.0,CA
10158,631.0,"Atlantic City, NJ: Atlantic City International",1.0,71.0,NJ
10158,694.0,"Atlantic City, NJ: Atlantic City International",54.0,7861.0,NJ
10158,698.0,"Atlantic City, NJ: Atlantic City International",30.0,3903.0,NJ
10158,699.0,"Atlantic City, NJ: Atlantic City International",205.0,37107.0,NJ
10158,722.0,"Atlantic City, NJ: Atlantic City International",6.0,902.0,NJ
10165,612.0,"Adak Island, AK: Adak",8.0,306.0,AK
10170,79.0,"Kodiak, AK: Kodiak Airport",177.0,234.0,AK
10170,131.0,"Kodiak, AK: Kodiak Airport",37.0,113.0,AK
10170,416.0,"Kodiak, AK: Kodiak Airport",27.0,120.0,AK
10170,483.0,"Kodiak, AK: Kodiak Airport",86.0,1486.0,AK
10170,612.0,"Kodiak, AK: Kodiak Airport",12.0,864.0,AK
